,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
1,0020900641,1610612741,Bulls,CHI,Chicago,240:00,0.836,0.164,0.615,0.212,0.202,0.087,0.183,0.183,0.404,0.344,0.656,0.857,0.143,0.436,0.564
0,0020900641,1610612745,Rockets,HOU,Houston,240:00,0.741,0.259,0.536,0.103,0.247,0.165,0.216,0.093,0.433,0.538,0.462,0.5,0.5,0.529,0.471
1,0020900642,1610612749,Bucks,MIL,Milwaukee,240:00,0.733,0.267,0.598,0.299,0.26,0.197,0.142,0.15,0.299,0.684,0.316,0.909,0.091,0.735,0.265
0,0020900642,1610612750,Timberwolves,MIN,Minnesota,240:00,0.849,0.151,0.66,0.213,0.064,0.234,0.277,0.16,0.447,0.419,0.581,1.0,0.0,0.455,0.545
0,0020900643,1610612740,Hornets,NOH,New Orleans,265:00,0.717,0.283,0.636,0.236,0.191,0.191,0.173,0.227,0.4,0.457,0.543,0.857,0.143,0.524,0.476
1,0020900643,1610612743,Nuggets,DEN,Denver,265:00,0.7,0.3,0.517,0.138,0.259,0.069,0.224,0.069,0.379,0.6,0.4,0.8,0.2,0.65,0.35
1,0020900644,1610612744,Warriors,GSW,Golden State,240:00,0.755,0.245,0.641,0.33,0.233,0.097,0.126,0.204,0.311,0.273,0.727,0.75,0.25,0.366,0.634
0,0020900644,1610612756,Suns,PHX,Phoenix,240:00,0.682,0.318,0.5,0.125,0.241,0.116,0.259,0.143,0.375,0.357,0.643,0.667,0.333,0.432,0.568
1,0020900645,1610612751,Nets,NJN,New Jersey,240:00,0.74,0.26,0.578,0.169,0.253,0.06,0.169,0.084,0.41,0.583,0.417,0.857,0.143,0.645,0.355
0,0020900645,1610612762,Jazz,UTA,Utah,240:00,0.903,0.097,0.724,0.121,0.052,0.233,0.224,0.216,0.603,0.619,0.381,1.0,0.0,0.636,0.364
1,0020900646,1610612742,Mavericks,DAL,Dallas,240:00,0.744,0.256,0.594,0.297,0.281,0.125,0.125,0.195,0.297,0.421,0.579,0.75,0.25,0.5,0.5
0,0020900646,1610612752,Knicks,NYK,New York,240:00,0.709,0.291,0.641,0.333,0.154,0.077,0.205,0.154,0.308,0.4,0.6,1.0,0.0,0.483,0.517
1,0020900647,1610612746,Clippers,LAC,Los Angeles,240:00,0.814,0.186,0.739,0.304,0.098,0.196,0.163,0.25,0.435,0.676,0.324,1.0,0.0,0.703,0.297
0,0020900647,1610612764,Wizards,WAS,Washington,240:00,0.778,0.222,0.692,0.256,0.192,0.077,0.115,0.115,0.436,0.444,0.556,1.0,0.0,0.531,0.469
1,0020900648,1610612747,Lakers,LAL,Los Angeles,240:00,0.806,0.194,0.743,0.21,0.171,0.21,0.086,0.057,0.533,0.41,0.59,0.5,0.5,0.422,0.578
0,0020900648,1610612761,Raptors,TOR,Toronto,240:00,0.78,0.22,0.604,0.245,0.198,0.17,0.198,0.189,0.358,0.406,0.594,0.714,0.286,0.462,0.538
1,0020900649,1610612754,Pacers,IND,Indiana,240:00,0.735,0.265,0.642,0.202,0.22,0.11,0.138,0.202,0.44,0.514,0.486,0.875,0.125,0.581,0.419
0,0020900649,1610612755,76ers,PHI,Philadelphia,240:00,0.78,0.22,0.571,0.224,0.245,0.092,0.184,0.194,0.347,0.429,0.571,1.0,0.0,0.556,0.444
1,0020900650,1610612738,Celtics,BOS,Boston,240:00,0.806,0.194,0.632,0.189,0.126,0.168,0.242,0.158,0.442,0.6,0.4,0.75,0.25,0.618,0.382
0,0020900650,1610612746,Clippers,LAC,Los Angeles,240:00,0.85,0.15,0.584,0.225,0.169,0.18,0.247,0.18,0.36,0.538,0.462,0.8,0.2,0.581,0.419
1,0020900651,1610612739,Cavaliers,CLE,Cleveland,240:00,0.699,0.301,0.565,0.109,0.228,0.141,0.207,0.141,0.457,0.385,0.615,0.571,0.429,0.424,0.576
0,0020900651,1610612748,Heat,MIA,Miami,240:00,0.808,0.192,0.615,0.264,0.198,0.121,0.187,0.22,0.352,0.321,0.679,0.667,0.333,0.382,0.618
0,0020900652,1610612753,Magic,ORL,Orlando,240:00,0.551,0.449,0.426,0.043,0.415,0.074,0.16,0.223,0.383,0.45,0.55,0.923,0.077,0.636,0.364
1,0020900652,1610612763,Grizzlies,MEM,Memphis,240:00,0.854,0.146,0.646,0.162,0.182,0.141,0.172,0.192,0.485,0.406,0.594,0.833,0.167,0.474,0.526
1,0020900653,1610612737,Hawks,ATL,Atlanta,240:00,0.707,0.293,0.588,0.235,0.265,0.098,0.147,0.108,0.353,0.267,0.733,0.556,0.444,0.333,0.667
0,0020900653,1610612745,Rockets,HOU,Houston,240:00,0.747,0.253,0.589,0.126,0.158,0.168,0.253,0.095,0.463,0.393,0.607,1.0,0.0,0.485,0.515
1,0020900654,1610612741,Bulls,CHI,Chicago,240:00,0.859,0.141,0.755,0.388,0.153,0.112,0.092,0.143,0.367,0.378,0.622,0.8,0.2,0.429,0.571
0,0020900654,1610612759,Spurs,SAS,San Antonio,240:00,0.849,0.151,0.774,0.194,0.097,0.247,0.129,0.194,0.581,0.444,0.556,0.333,0.667,0.436,0.564
0,0020900655,1610612743,Nuggets,DEN,Denver,240:00,0.709,0.291,0.5,0.135,0.288,0.173,0.212,0.192,0.365,0.769,0.231,0.9,0.1,0.806,0.194
1,0020900655,1610612766,Bobcats,CHA,Charlotte,240:00,0.819,0.181,0.624,0.215,0.161,0.086,0.215,0.14,0.409,0.724,0.276,1.0,0.0,0.765,0.235
1,0020900656,1610612756,Suns,PHX,Phoenix,240:00,0.643,0.357,0.417,0.104,0.443,0.209,0.139,0.052,0.313,0.417,0.583,0.824,0.176,0.585,0.415
0,0020900656,1610612762,Jazz,UTA,Utah,240:00,0.762,0.238,0.597,0.129,0.169,0.113,0.234,0.161,0.468,0.622,0.378,0.857,0.143,0.659,0.341
1,0020900657,1610612740,Hornets,NOH,New Orleans,240:00,0.721,0.279,0.531,0.204,0.276,0.112,0.194,0.184,0.327,0.5,0.5,0.778,0.222,0.571,0.429
0,0020900657,1610612757,Trail Blazers,POR,Portland,240:00,0.798,0.202,0.66,0.186,0.247,0.144,0.093,0.237,0.474,0.656,0.344,0.875,0.125,0.7,0.3
1,0020900658,1610612747,Lakers,LAL,Los Angeles,240:00,0.707,0.293,0.609,0.243,0.235,0.052,0.157,0.096,0.365,0.457,0.543,0.778,0.222,0.523,0.477
0,0020900658,1610612764,Wizards,WAS,Washington,240:00,0.77,0.23,0.699,0.291,0.204,0.058,0.097,0.146,0.408,0.361,0.639,0.714,0.286,0.419,0.581
1,0020900659,1610612750,Timberwolves,MIN,Minnesota,240:00,0.8,0.2,0.59,0.152,0.257,0.21,0.152,0.181,0.438,0.355,0.645,0.889,0.111,0.475,0.525
0,0020900659,1610612752,Knicks,NYK,New York,240:00,0.57,0.43,0.455,0.136,0.386,0.174,0.159,0.22,0.318,0.6,0.4,0.824,0.176,0.681,0.319
1,0020900660,1610612742,Mavericks,DAL,Dallas,240:00,0.775,0.225,0.574,0.241,0.278,0.093,0.148,0.093,0.333,0.677,0.323,1.0,0.0,0.756,0.244
0,0020900660,1610612749,Bucks,MIL,Milwaukee,240:00,0.76,0.24,0.579,0.224,0.252,0.103,0.168,0.159,0.355,0.387,0.613,0.889,0.111,0.5,0.5
0,0020900661,1610612756,Suns,PHX,Phoenix,265:00,0.609,0.391,0.44,0.11,0.413,0.11,0.147,0.119,0.33,0.542,0.458,0.667,0.333,0.59,0.41
1,0020900661,1610612766,Bobcats,CHA,Charlotte,265:00,0.772,0.228,0.596,0.123,0.184,0.07,0.219,0.211,0.474,0.441,0.559,0.714,0.286,0.488,0.512
1,0020900662,1610612744,Warriors,GSW,Golden State,240:00,0.755,0.245,0.542,0.146,0.125,0.281,0.333,0.188,0.396,0.423,0.577,0.75,0.25,0.467,0.533
0,0020900662,1610612758,Kings,SAC,Sacramento,240:00,0.837,0.163,0.626,0.283,0.121,0.212,0.253,0.121,0.343,0.419,0.581,1.0,0.0,0.486,0.514
1,0020900663,1610612739,Cavaliers,CLE,Cleveland,240:00,0.781,0.219,0.642,0.092,0.138,0.128,0.22,0.083,0.55,0.657,0.343,0.8,0.2,0.675,0.325
0,0020900663,1610612750,Timberwolves,MIN,Minnesota,240:00,0.863,0.137,0.695,0.337,0.126,0.179,0.179,0.168,0.358,0.455,0.545,0.75,0.25,0.486,0.514
0,0020900664,1610612747,Lakers,LAL,Los Angeles,240:00,0.773,0.227,0.661,0.203,0.127,0.203,0.212,0.136,0.458,0.436,0.564,0.4,0.6,0.432,0.568
1,0020900664,1610612754,Pacers,IND,Indiana,240:00,0.699,0.301,0.667,0.333,0.219,0.135,0.115,0.094,0.333,0.469,0.531,1.0,0.0,0.564,0.436
1,0020900665,1610612748,Heat,MIA,Miami,240:00,0.756,0.244,0.68,0.233,0.146,0.184,0.175,0.165,0.447,0.343,0.657,1.0,0.0,0.425,0.575
0,0020900665,1610612761,Raptors,TOR,Toronto,240:00,0.877,0.123,0.757,0.306,0.108,0.18,0.135,0.063,0.45,0.595,0.405,0.75,0.25,0.609,0.391
0,0020900666,1610612763,Grizzlies,MEM,Memphis,240:00,0.896,0.104,0.586,0.162,0.152,0.152,0.263,0.121,0.424,0.517,0.483,1.0,0.0,0.588,0.412
1,0020900666,1610612765,Pistons,DET,Detroit,240:00,0.882,0.118,0.817,0.301,0.065,0.054,0.118,0.172,0.516,0.737,0.263,1.0,0.0,0.75,0.25
1,0020900667,1610612746,Clippers,LAC,Los Angeles,240:00,0.75,0.25,0.621,0.138,0.172,0.034,0.207,0.115,0.483,0.63,0.37,0.6,0.4,0.625,0.375
0,0020900667,1610612751,Nets,NJN,New Jersey,240:00,0.831,0.169,0.699,0.272,0.146,0.136,0.155,0.194,0.427,0.694,0.306,0.8,0.2,0.707,0.293
1,0020900668,1610612749,Bucks,MIL,Milwaukee,240:00,0.847,0.153,0.703,0.396,0.165,0.132,0.132,0.253,0.308,0.406,0.594,0.8,0.2,0.459,0.541
0,0020900668,1610612755,76ers,PHI,Philadelphia,240:00,0.821,0.179,0.773,0.364,0.068,0.136,0.159,0.068,0.409,0.441,0.559,1.0,0.0,0.472,0.528
1,0020900669,1610612741,Bulls,CHI,Chicago,240:00,0.811,0.189,0.729,0.354,0.188,0.115,0.083,0.177,0.375,0.4,0.6,1.0,0.0,0.488,0.512
0,0020900669,1610612760,Thunder,OKC,Oklahoma City,240:00,0.774,0.226,0.558,0.209,0.244,0.233,0.198,0.244,0.349,0.625,0.375,0.857,0.143,0.677,0.323
1,0020900670,1610612743,Nuggets,DEN,Denver,240:00,0.764,0.236,0.577,0.082,0.124,0.072,0.299,0.196,0.495,0.143,0.857,0.75,0.25,0.219,0.781
0,0020900670,1610612745,Rockets,HOU,Houston,240:00,0.771,0.229,0.63,0.109,0.228,0.152,0.141,0.217,0.522,0.31,0.69,0.571,0.429,0.361,0.639
1,0020900671,1610612737,Hawks,ATL,Atlanta,240:00,0.773,0.227,0.667,0.222,0.167,0.156,0.167,0.089,0.444,0.433,0.567,0.4,0.6,0.429,0.571
0,0020900671,1610612759,Spurs,SAS,San Antonio,240:00,0.826,0.174,0.686,0.171,0.114,0.21,0.2,0.076,0.514,0.694,0.306,1.0,0.0,0.725,0.275
1,0020900672,1610612757,Trail Blazers,POR,Portland,240:00,0.739,0.261,0.589,0.147,0.158,0.137,0.253,0.368,0.442,0.393,0.607,1.0,0.0,0.485,0.515
0,0020900672,1610612762,Jazz,UTA,Utah,240:00,0.762,0.238,0.604,0.151,0.17,0.142,0.226,0.142,0.453,0.719,0.281,0.667,0.333,0.711,0.289
0,0020900673,1610612740,Hornets,NOH,New Orleans,240:00,0.802,0.198,0.634,0.228,0.146,0.252,0.22,0.244,0.407,0.333,0.667,0.833,0.167,0.4,0.6
1,0020900673,1610612744,Warriors,GSW,Golden State,240:00,0.775,0.225,0.691,0.273,0.191,0.282,0.118,0.255,0.418,0.658,0.342,0.857,0.143,0.689,0.311
1,0020900674,1610612752,Knicks,NYK,New York,240:00,0.736,0.264,0.596,0.154,0.202,0.038,0.202,0.26,0.442,0.516,0.484,1.0,0.0,0.605,0.395
0,0020900674,1610612761,Raptors,TOR,Toronto,240:00,0.741,0.259,0.623,0.208,0.198,0.019,0.179,0.057,0.415,0.333,0.667,0.714,0.286,0.4,0.6
1,0020900675,1610612738,Celtics,BOS,Boston,240:00,0.649,0.351,0.489,0.234,0.383,0.106,0.128,0.287,0.255,0.522,0.478,0.833,0.167,0.629,0.371
0,0020900675,1610612753,Magic,ORL,Orlando,240:00,0.726,0.274,0.542,0.146,0.188,0.031,0.271,0.135,0.396,0.192,0.808,0.5,0.5,0.25,0.75
1,0020900676,1610612742,Mavericks,DAL,Dallas,240:00,0.805,0.195,0.679,0.34,0.142,0.075,0.179,0.189,0.34,0.444,0.556,1.0,0.0,0.512,0.488
0,0020900676,1610612756,Suns,PHX,Phoenix,240:00,0.795,0.205,0.554,0.107,0.241,0.08,0.205,0.08,0.446,0.581,0.419,0.556,0.444,0.575,0.425
1,0020900677,1610612739,Cavaliers,CLE,Cleveland,240:00,0.681,0.319,0.532,0.106,0.223,0.117,0.245,0.128,0.426,0.48,0.52,1.0,0.0,0.594,0.406
0,0020900677,1610612754,Pacers,IND,Indiana,240:00,0.728,0.272,0.685,0.192,0.247,0.068,0.068,0.315,0.493,0.32,0.68,1.0,0.0,0.452,0.548
1,0020900678,1610612747,Lakers,LAL,Los Angeles,240:00,0.815,0.185,0.687,0.263,0.091,0.162,0.222,0.263,0.424,0.471,0.529,0.667,0.333,0.486,0.514
0,0020900678,1610612755,76ers,PHI,Philadelphia,240:00,0.863,0.138,0.703,0.352,0.132,0.176,0.165,0.099,0.352,0.5,0.5,0.75,0.25,0.528,0.472
1,0020900679,1610612737,Hawks,ATL,Atlanta,240:00,0.808,0.192,0.62,0.2,0.18,0.29,0.2,0.24,0.42,0.387,0.613,0.5,0.5,0.405,0.595
0,0020900679,1610612738,Celtics,BOS,Boston,240:00,0.838,0.162,0.615,0.176,0.099,0.088,0.286,0.11,0.44,0.536,0.464,1.0,0.0,0.581,0.419
0,0020900680,1610612748,Heat,MIA,Miami,240:00,0.795,0.205,0.543,0.261,0.326,0.043,0.13,0.141,0.283,0.64,0.36,0.7,0.3,0.657,0.343
1,0020900680,1610612765,Pistons,DET,Detroit,240:00,0.939,0.061,0.769,0.369,0.046,0.185,0.185,0.2,0.4,0.48,0.52,1.0,0.0,0.5,0.5
1,0020900681,1610612746,Clippers,LAC,Los Angeles,240:00,0.755,0.245,0.701,0.206,0.155,0.216,0.144,0.144,0.495,0.471,0.529,0.2,0.8,0.436,0.564
0,0020900681,1610612750,Timberwolves,MIN,Minnesota,240:00,0.78,0.22,0.631,0.216,0.216,0.261,0.153,0.117,0.414,0.486,0.514,0.75,0.25,0.535,0.465
1,0020900682,1610612751,Nets,NJN,New Jersey,240:00,0.924,0.076,0.709,0.304,0.076,0.165,0.215,0.241,0.405,0.571,0.429,0.5,0.5,0.567,0.433
0,0020900682,1610612764,Wizards,WAS,Washington,240:00,0.776,0.224,0.716,0.296,0.111,0.086,0.173,0.173,0.42,0.31,0.69,1.0,0.0,0.375,0.625
0,0020900683,1610612740,Hornets,NOH,New Orleans,265:00,0.778,0.222,0.509,0.17,0.34,0.16,0.151,0.151,0.34,0.481,0.519,0.75,0.25,0.564,0.436
1,0020900683,1610612741,Bulls,CHI,Chicago,265:00,0.857,0.143,0.667,0.111,0.139,0.185,0.194,0.194,0.556,0.528,0.472,0.8,0.2,0.561,0.439
1,0020900684,1610612743,Nuggets,DEN,Denver,240:00,0.687,0.313,0.405,0.167,0.357,0.119,0.238,0.131,0.238,0.529,0.471,0.8,0.2,0.63,0.37
0,0020900684,1610612760,Thunder,OKC,Oklahoma City,240:00,0.889,0.111,0.733,0.198,0.149,0.168,0.119,0.149,0.535,0.541,0.459,0.8,0.2,0.571,0.429
1,0020900685,1610612745,Rockets,HOU,Houston,240:00,0.76,0.24,0.577,0.077,0.144,0.154,0.279,0.106,0.5,0.367,0.633,0.8,0.2,0.429,0.571
0,0020900685,1610612757,Trail Blazers,POR,Portland,240:00,0.741,0.259,0.58,0.26,0.24,0.13,0.18,0.17,0.32,0.655,0.345,0.75,0.25,0.676,0.324
0,0020900686,1610612759,Spurs,SAS,San Antonio,240:00,0.782,0.218,0.654,0.231,0.231,0.163,0.115,0.231,0.423,0.559,0.441,0.875,0.125,0.619,0.381
1,0020900686,1610612763,Grizzlies,MEM,Memphis,240:00,0.877,0.123,0.68,0.206,0.124,0.247,0.196,0.165,0.474,0.485,0.515,1.0,0.0,0.541,0.459
1,0020900687,1610612758,Kings,SAC,Sacramento,240:00,0.737,0.263,0.596,0.106,0.16,0.213,0.245,0.191,0.489,0.464,0.536,1.0,0.0,0.545,0.455
0,0020900687,1610612762,Jazz,UTA,Utah,240:00,0.833,0.167,0.614,0.178,0.119,0.089,0.267,0.109,0.436,0.516,0.484,1.0,0.0,0.571,0.429
0,0020900688,1610612744,Warriors,GSW,Golden State,240:00,0.776,0.224,0.764,0.218,0.082,0.282,0.155,0.209,0.545,0.571,0.429,1.0,0.0,0.6,0.4
1,0020900688,1610612766,Bobcats,CHA,Charlotte,240:00,0.778,0.222,0.512,0.132,0.248,0.107,0.24,0.116,0.38,0.516,0.484,0.9,0.1,0.61,0.39
1,0020900689,1610612737,Hawks,ATL,Atlanta,240:00,0.741,0.259,0.581,0.14,0.244,0.186,0.174,0.14,0.442,0.36,0.64,1.0,0.0,0.5,0.5
0,0020900689,1610612753,Magic,ORL,Orlando,240:00,0.681,0.319,0.615,0.154,0.202,0.115,0.183,0.115,0.462,0.438,0.563,0.857,0.143,0.513,0.487
0,0020900690,1610612740,Hornets,NOH,New Orleans,265:00,0.833,0.167,0.661,0.11,0.11,0.128,0.229,0.165,0.55,0.5,0.5,1.0,0.0,0.55,0.45
1,0020900690,1610612763,Grizzlies,MEM,Memphis,265:00,0.788,0.212,0.784,0.118,0.088,0.157,0.127,0.167,0.667,0.4,0.6,0.667,0.333,0.419,0.581
1,0020900691,1610612752,Knicks,NYK,New York,240:00,0.753,0.247,0.667,0.271,0.188,0.208,0.146,0.188,0.396,0.625,0.375,0.833,0.167,0.658,0.342
0,0020900691,1610612764,Wizards,WAS,Washington,240:00,0.786,0.214,0.623,0.302,0.311,0.094,0.066,0.066,0.321,0.455,0.545,0.727,0.273,0.523,0.477
1,0020900692,1610612742,Mavericks,DAL,Dallas,265:00,0.843,0.157,0.625,0.214,0.188,0.134,0.188,0.054,0.411,0.486,0.514,0.857,0.143,0.548,0.452
0,0020900692,1610612757,Trail Blazers,POR,Portland,265:00,0.884,0.116,0.754,0.228,0.079,0.114,0.167,0.149,0.526,0.186,0.814,0.333,0.667,0.196,0.804
1,0020900693,1610612748,Heat,MIA,Miami,240:00,0.718,0.282,0.548,0.286,0.214,0.095,0.238,0.226,0.262,0.435,0.565,1.0,0.0,0.552,0.448
0,0020900693,1610612749,Bucks,MIL,Milwaukee,240:00,0.787,0.213,0.568,0.232,0.221,0.063,0.211,0.158,0.337,0.519,0.481,0.571,0.429,0.529,0.471
0,0020900694,1610612758,Kings,SAC,Sacramento,240:00,0.744,0.256,0.604,0.083,0.313,0.313,0.083,0.177,0.521,0.448,0.552,1.0,0.0,0.59,0.41
1,0020900694,1610612766,Bobcats,CHA,Charlotte,240:00,0.802,0.198,0.66,0.155,0.146,0.184,0.194,0.243,0.505,0.471,0.529,1.0,0.0,0.538,0.462
1,0020900695,1610612743,Nuggets,DEN,Denver,240:00,0.826,0.174,0.544,0.291,0.262,0.097,0.194,0.175,0.252,0.536,0.464,0.778,0.222,0.595,0.405
0,0020900695,1610612759,Spurs,SAS,San Antonio,240:00,0.785,0.215,0.697,0.247,0.101,0.124,0.202,0.303,0.449,0.548,0.452,1.0,0.0,0.588,0.412
1,0020900696,1610612738,Celtics,BOS,Boston,240:00,0.726,0.274,0.629,0.157,0.202,0.157,0.169,0.236,0.472,0.5,0.5,1.0,0.0,0.588,0.412
0,0020900696,1610612747,Lakers,LAL,Los Angeles,240:00,0.808,0.192,0.689,0.133,0.133,0.067,0.178,0.256,0.556,0.452,0.548,0.75,0.25,0.486,0.514
1,0020900697,1610612739,Cavaliers,CLE,Cleveland,240:00,0.658,0.342,0.421,0.053,0.421,0.132,0.158,0.149,0.368,0.667,0.333,0.75,0.25,0.7,0.3
0,0020900697,1610612746,Clippers,LAC,Los Angeles,240:00,0.771,0.229,0.629,0.135,0.236,0.112,0.135,0.101,0.494,0.429,0.571,0.714,0.286,0.486,0.514
0,0020900698,1610612753,Magic,ORL,Orlando,240:00,0.656,0.344,0.44,0.154,0.33,0.165,0.231,0.154,0.286,0.45,0.55,1.0,0.0,0.633,0.367
1,0020900698,1610612765,Pistons,DET,Detroit,240:00,0.797,0.203,0.605,0.186,0.174,0.116,0.221,0.267,0.419,0.577,0.423,1.0,0.0,0.645,0.355
1,0020900699,1610612751,Nets,NJN,New Jersey,240:00,0.728,0.272,0.633,0.253,0.266,0.025,0.101,0.127,0.38,0.56,0.44,0.714,0.286,0.594,0.406
0,0020900699,1610612755,76ers,PHI,Philadelphia,240:00,0.882,0.118,0.675,0.241,0.108,0.301,0.217,0.205,0.434,0.536,0.464,1.0,0.0,0.581,0.419
1,0020900700,1610612754,Pacers,IND,Indiana,240:00,0.671,0.329,0.569,0.235,0.294,0.176,0.137,0.127,0.333,0.621,0.379,0.7,0.3,0.641,0.359
0,0020900700,1610612761,Raptors,TOR,Toronto,240:00,0.807,0.193,0.735,0.376,0.179,0.154,0.085,0.137,0.359,0.581,0.419,1.0,0.0,0.64,0.36
1,0020900701,1610612745,Rockets,HOU,Houston,265:00,0.679,0.321,0.523,0.108,0.297,0.144,0.18,0.162,0.414,0.379,0.621,0.636,0.364,0.45,0.55
0,0020900701,1610612756,Suns,PHX,Phoenix,265:00,0.831,0.169,0.643,0.174,0.078,0.174,0.278,0.026,0.47,0.622,0.378,1.0,0.0,0.65,0.35
1,0020900702,1610612750,Timberwolves,MIN,Minnesota,240:00,0.774,0.226,0.607,0.179,0.214,0.125,0.179,0.143,0.429,0.647,0.353,0.875,0.125,0.69,0.31
0,0020900702,1610612752,Knicks,NYK,New York,240:00,0.682,0.318,0.571,0.176,0.297,0.154,0.132,0.132,0.396,0.5,0.5,0.889,0.111,0.6,0.4
1,0020900703,1610612744,Warriors,GSW,Golden State,240:00,0.835,0.165,0.596,0.135,0.173,0.096,0.231,0.26,0.462,0.677,0.323,0.667,0.333,0.676,0.324
0,0020900703,1610612760,Thunder,OKC,Oklahoma City,240:00,0.868,0.132,0.625,0.196,0.107,0.179,0.268,0.25,0.429,0.371,0.629,1.0,0.0,0.436,0.564
1,0020900704,1610612738,Celtics,BOS,Boston,240:00,0.871,0.129,0.626,0.263,0.091,0.172,0.283,0.141,0.364,0.677,0.323,1.0,0.0,0.706,0.294
0,0020900704,1610612764,Wizards,WAS,Washington,240:00,0.861,0.139,0.614,0.295,0.034,0.159,0.352,0.261,0.318,0.519,0.481,1.0,0.0,0.536,0.464
1,0020900705,1610612748,Heat,MIA,Miami,240:00,0.714,0.286,0.543,0.272,0.222,0.086,0.235,0.259,0.272,0.364,0.636,0.833,0.167,0.464,0.536
0,0020900705,1610612749,Bucks,MIL,Milwaukee,240:00,0.781,0.219,0.66,0.227,0.155,0.144,0.186,0.186,0.433,0.531,0.469,1.0,0.0,0.595,0.405
1,0020900706,1610612747,Lakers,LAL,Los Angeles,240:00,0.726,0.274,0.559,0.28,0.258,0.097,0.183,0.118,0.28,0.462,0.538,0.625,0.375,0.5,0.5
0,0020900706,1610612763,Grizzlies,MEM,Memphis,240:00,0.793,0.207,0.611,0.168,0.158,0.084,0.232,0.105,0.442,0.31,0.69,1.0,0.0,0.412,0.588
1,0020900707,1610612740,Hornets,NOH,New Orleans,240:00,0.8,0.2,0.7,0.24,0.18,0.17,0.12,0.16,0.46,0.686,0.314,1.0,0.0,0.732,0.268
0,0020900707,1610612756,Suns,PHX,Phoenix,240:00,0.747,0.253,0.679,0.257,0.165,0.046,0.156,0.073,0.422,0.622,0.378,0.833,0.167,0.651,0.349
1,0020900708,1610612743,Nuggets,DEN,Denver,265:00,0.764,0.236,0.661,0.214,0.107,0.116,0.232,0.223,0.446,0.622,0.378,1.0,0.0,0.659,0.341
0,0020900708,1610612758,Kings,SAC,Sacramento,265:00,0.768,0.232,0.606,0.147,0.193,0.028,0.202,0.183,0.459,0.606,0.394,1.0,0.0,0.675,0.325
1,0020900709,1610612742,Mavericks,DAL,Dallas,240:00,0.859,0.141,0.696,0.348,0.13,0.174,0.174,0.185,0.348,0.531,0.469,0.75,0.25,0.556,0.444
0,0020900709,1610612762,Jazz,UTA,Utah,240:00,0.823,0.177,0.673,0.154,0.115,0.154,0.212,0.192,0.519,0.657,0.343,0.75,0.25,0.667,0.333
0,0020900710,1610612757,Trail Blazers,POR,Portland,240:00,0.733,0.267,0.673,0.184,0.214,0.122,0.112,0.286,0.49,0.455,0.545,0.857,0.143,0.525,0.475
1,0020900710,1610612766,Bobcats,CHA,Charlotte,240:00,0.641,0.359,0.506,0.101,0.228,0.051,0.266,0.228,0.405,0.55,0.45,0.667,0.333,0.577,0.423
1,0020900711,1610612739,Cavaliers,CLE,Cleveland,240:00,0.778,0.222,0.667,0.057,0.143,0.19,0.19,0.162,0.61,0.657,0.343,0.8,0.2,0.675,0.325
0,0020900711,1610612763,Grizzlies,MEM,Memphis,240:00,0.848,0.152,0.742,0.36,0.067,0.191,0.191,0.292,0.382,0.485,0.515,0.5,0.5,0.486,0.514
1,0020900712,1610612754,Pacers,IND,Indiana,240:00,0.714,0.286,0.538,0.154,0.208,0.146,0.254,0.131,0.385,0.429,0.571,1.0,0.0,0.545,0.455
0,0020900712,1610612761,Raptors,TOR,Toronto,240:00,0.783,0.217,0.574,0.226,0.209,0.078,0.217,0.174,0.348,0.576,0.424,1.0,0.0,0.659,0.341
1,0020900713,1610612749,Bucks,MIL,Milwaukee,240:00,0.758,0.242,0.634,0.317,0.256,0.073,0.11,0.195,0.317,0.423,0.577,0.857,0.143,0.515,0.485
0,0020900713,1610612753,Magic,ORL,Orlando,240:00,0.775,0.225,0.485,0.101,0.273,0.182,0.242,0.101,0.384,0.583,0.417,0.778,0.222,0.636,0.364
0,0020900714,1610612751,Nets,NJN,New Jersey,240:00,0.795,0.205,0.624,0.258,0.129,0.161,0.247,0.118,0.366,0.69,0.31,1.0,0.0,0.727,0.273
1,0020900714,1610612765,Pistons,DET,Detroit,240:00,0.902,0.098,0.722,0.33,0.093,0.165,0.186,0.103,0.392,0.6,0.4,1.0,0.0,0.632,0.368
1,0020900715,1610612741,Bulls,CHI,Chicago,240:00,0.81,0.19,0.61,0.171,0.183,0.146,0.207,0.183,0.439,0.52,0.48,1.0,0.0,0.6,0.4
0,0020900715,1610612746,Clippers,LAC,Los Angeles,240:00,0.829,0.171,0.689,0.267,0.2,0.167,0.111,0.267,0.422,0.548,0.452,0.667,0.333,0.568,0.432
1,0020900716,1610612737,Hawks,ATL,Atlanta,240:00,0.813,0.187,0.606,0.162,0.182,0.04,0.212,0.02,0.444,0.367,0.633,0.833,0.167,0.444,0.556
0,0020900716,1610612760,Thunder,OKC,Oklahoma City,240:00,0.815,0.185,0.604,0.226,0.142,0.075,0.255,0.123,0.377,0.5,0.5,0.8,0.2,0.541,0.459
