,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
1,0020800250,1610612751,Nets,NJN,New Jersey,240:00,0.725,0.275,0.547,0.205,0.205,0.077,0.248,0.282,0.342,0.313,0.688,0.875,0.125,0.425,0.575
0,0020800250,1610612756,Suns,PHX,Phoenix,240:00,0.712,0.288,0.532,0.147,0.303,0.11,0.165,0.156,0.385,0.414,0.586,0.636,0.364,0.475,0.525
1,0020800251,1610612747,Lakers,LAL,Los Angeles,240:00,0.804,0.196,0.768,0.25,0.107,0.161,0.125,0.116,0.518,0.698,0.302,1.0,0.0,0.723,0.277
0,0020800251,1610612761,Raptors,TOR,Toronto,240:00,0.716,0.284,0.465,0.141,0.333,0.071,0.202,0.172,0.323,0.565,0.435,0.909,0.091,0.676,0.324
0,0020800252,1610612750,Timberwolves,MIN,Minnesota,240:00,0.667,0.333,0.422,0.133,0.367,0.1,0.211,0.1,0.289,0.474,0.526,0.727,0.273,0.567,0.433
1,0020800252,1610612766,Bobcats,CHA,Charlotte,240:00,0.838,0.163,0.6,0.12,0.21,0.17,0.19,0.17,0.48,0.7,0.3,1.0,0.0,0.757,0.243
1,0020800253,1610612738,Celtics,BOS,Boston,240:00,0.824,0.176,0.636,0.28,0.168,0.112,0.196,0.131,0.355,0.441,0.559,0.833,0.167,0.5,0.5
0,0020800253,1610612753,Magic,ORL,Orlando,240:00,0.679,0.321,0.659,0.318,0.17,0.0,0.17,0.091,0.341,0.345,0.655,0.8,0.2,0.412,0.588
1,0020800254,1610612744,Warriors,GSW,Golden State,265:00,0.833,0.167,0.543,0.124,0.093,0.109,0.364,0.178,0.419,0.571,0.429,1.0,0.0,0.615,0.385
0,0020800254,1610612748,Heat,MIA,Miami,265:00,0.747,0.253,0.6,0.246,0.185,0.115,0.215,0.069,0.354,0.615,0.385,0.75,0.25,0.638,0.362
0,0020800255,1610612747,Lakers,LAL,Los Angeles,240:00,0.75,0.25,0.564,0.205,0.154,0.128,0.282,0.188,0.359,0.364,0.636,1.0,0.0,0.462,0.538
1,0020800255,1610612754,Pacers,IND,Indiana,240:00,0.778,0.222,0.627,0.254,0.203,0.119,0.169,0.195,0.373,0.514,0.486,1.0,0.0,0.6,0.4
1,0020800256,1610612751,Nets,NJN,New Jersey,240:00,0.74,0.26,0.545,0.091,0.239,0.148,0.216,0.114,0.455,0.333,0.667,0.857,0.143,0.452,0.548
0,0020800256,1610612764,Wizards,WAS,Washington,240:00,0.718,0.282,0.574,0.204,0.361,0.194,0.065,0.167,0.37,0.677,0.323,0.923,0.077,0.75,0.25
1,0020800257,1610612752,Knicks,NYK,New York,240:00,0.603,0.397,0.454,0.041,0.309,0.052,0.237,0.216,0.412,0.5,0.5,0.9,0.1,0.625,0.375
0,0020800257,1610612757,Trail Blazers,POR,Portland,240:00,0.711,0.289,0.558,0.212,0.317,0.058,0.125,0.135,0.346,0.414,0.586,0.818,0.182,0.525,0.475
1,0020800258,1610612741,Bulls,CHI,Chicago,265:00,0.866,0.134,0.653,0.274,0.063,0.147,0.284,0.242,0.379,0.355,0.645,1.0,0.0,0.394,0.606
0,0020800258,1610612755,76ers,PHI,Philadelphia,265:00,0.885,0.115,0.699,0.272,0.058,0.117,0.243,0.252,0.427,0.361,0.639,1.0,0.0,0.395,0.605
1,0020800259,1610612742,Mavericks,DAL,Dallas,240:00,0.736,0.264,0.62,0.26,0.24,0.21,0.14,0.12,0.36,0.452,0.548,0.875,0.125,0.538,0.462
0,0020800259,1610612746,Clippers,LAC,Los Angeles,240:00,0.839,0.161,0.796,0.306,0.122,0.173,0.082,0.143,0.49,0.436,0.564,1.0,0.0,0.488,0.512
0,0020800260,1610612759,Spurs,SAS,San Antonio,240:00,0.662,0.338,0.571,0.312,0.234,0.117,0.195,0.208,0.26,0.545,0.455,0.833,0.167,0.607,0.393
1,0020800260,1610612765,Pistons,DET,Detroit,240:00,0.851,0.149,0.697,0.27,0.202,0.202,0.101,0.213,0.427,0.484,0.516,1.0,0.0,0.568,0.432
1,0020800261,1610612743,Nuggets,DEN,Denver,240:00,0.707,0.293,0.545,0.167,0.295,0.205,0.159,0.121,0.379,0.722,0.278,0.846,0.154,0.755,0.245
0,0020800261,1610612761,Raptors,TOR,Toronto,240:00,0.817,0.183,0.624,0.323,0.161,0.183,0.215,0.086,0.301,0.655,0.345,0.4,0.6,0.618,0.382
1,0020800262,1610612758,Kings,SAC,Sacramento,240:00,0.785,0.215,0.574,0.234,0.16,0.202,0.266,0.255,0.34,0.481,0.519,0.8,0.2,0.531,0.469
0,0020800262,1610612762,Jazz,UTA,Utah,240:00,0.814,0.186,0.667,0.263,0.091,0.101,0.242,0.192,0.404,0.636,0.364,1.0,0.0,0.667,0.333
1,0020800263,1610612737,Hawks,ATL,Atlanta,240:00,0.662,0.338,0.571,0.133,0.286,0.057,0.143,0.057,0.438,0.8,0.2,0.9,0.1,0.825,0.175
0,0020800263,1610612763,Grizzlies,MEM,Memphis,240:00,0.857,0.143,0.653,0.232,0.126,0.063,0.221,0.168,0.421,0.452,0.548,1.0,0.0,0.514,0.486
0,0020800264,1610612760,Thunder,OKC,Oklahoma City,240:00,0.833,0.167,0.598,0.206,0.216,0.062,0.186,0.103,0.392,0.586,0.414,1.0,0.0,0.667,0.333
1,0020800264,1610612766,Bobcats,CHA,Charlotte,240:00,0.829,0.171,0.621,0.136,0.117,0.155,0.262,0.233,0.485,0.531,0.469,1.0,0.0,0.583,0.417
1,0020800265,1610612739,Cavaliers,CLE,Cleveland,240:00,0.753,0.247,0.627,0.153,0.153,0.263,0.22,0.314,0.475,0.432,0.568,0.833,0.167,0.488,0.512
0,0020800265,1610612752,Knicks,NYK,New York,240:00,0.59,0.41,0.537,0.171,0.366,0.183,0.098,0.195,0.366,0.364,0.636,0.8,0.2,0.5,0.5
1,0020800266,1610612750,Timberwolves,MIN,Minnesota,240:00,0.897,0.103,0.764,0.382,0.067,0.157,0.169,0.292,0.382,0.382,0.618,1.0,0.0,0.417,0.583
0,0020800266,1610612753,Magic,ORL,Orlando,240:00,0.677,0.323,0.54,0.18,0.3,0.08,0.16,0.13,0.36,0.37,0.63,0.8,0.2,0.486,0.514
1,0020800267,1610612747,Lakers,LAL,Los Angeles,240:00,0.824,0.176,0.649,0.211,0.158,0.158,0.193,0.132,0.439,0.541,0.459,0.667,0.333,0.558,0.442
0,0020800267,1610612755,76ers,PHI,Philadelphia,240:00,0.826,0.174,0.725,0.196,0.147,0.206,0.127,0.186,0.529,0.486,0.514,0.6,0.4,0.5,0.5
1,0020800268,1610612757,Trail Blazers,POR,Portland,240:00,0.818,0.182,0.633,0.224,0.184,0.071,0.184,0.173,0.408,0.516,0.484,1.0,0.0,0.595,0.405
0,0020800268,1610612764,Wizards,WAS,Washington,240:00,0.795,0.205,0.696,0.304,0.163,0.043,0.141,0.109,0.391,0.5,0.5,1.0,0.0,0.568,0.432
1,0020800269,1610612738,Celtics,BOS,Boston,240:00,0.725,0.275,0.561,0.105,0.211,0.14,0.228,0.132,0.456,0.594,0.406,1.0,0.0,0.675,0.325
0,0020800269,1610612754,Pacers,IND,Indiana,240:00,0.758,0.242,0.688,0.167,0.219,0.094,0.094,0.125,0.521,0.515,0.485,1.0,0.0,0.6,0.4
1,0020800270,1610612741,Bulls,CHI,Chicago,240:00,0.901,0.099,0.689,0.356,0.133,0.211,0.178,0.156,0.333,0.484,0.516,1.0,0.0,0.543,0.457
0,0020800270,1610612749,Bucks,MIL,Milwaukee,240:00,0.855,0.145,0.742,0.289,0.093,0.186,0.165,0.227,0.454,0.667,0.333,1.0,0.0,0.692,0.308
1,0020800271,1610612740,Hornets,NOH,New Orleans,240:00,0.74,0.26,0.481,0.192,0.231,0.125,0.288,0.173,0.288,0.48,0.52,1.0,0.0,0.606,0.394
0,0020800271,1610612756,Suns,PHX,Phoenix,240:00,0.756,0.244,0.659,0.242,0.231,0.11,0.11,0.154,0.418,0.433,0.567,1.0,0.0,0.541,0.459
1,0020800272,1610612745,Rockets,HOU,Houston,240:00,0.697,0.303,0.408,0.097,0.291,0.058,0.301,0.117,0.311,0.619,0.381,0.9,0.1,0.71,0.29
0,0020800272,1610612746,Clippers,LAC,Los Angeles,240:00,0.813,0.187,0.729,0.229,0.156,0.156,0.115,0.104,0.5,0.486,0.514,0.6,0.4,0.5,0.5
1,0020800273,1610612748,Heat,MIA,Miami,240:00,0.815,0.185,0.688,0.258,0.129,0.226,0.183,0.258,0.43,0.5,0.5,1.0,0.0,0.556,0.444
0,0020800273,1610612762,Jazz,UTA,Utah,240:00,0.795,0.205,0.562,0.157,0.135,0.09,0.303,0.213,0.404,0.64,0.36,1.0,0.0,0.69,0.31
1,0020800274,1610612742,Mavericks,DAL,Dallas,240:00,0.807,0.193,0.679,0.375,0.188,0.143,0.134,0.134,0.304,0.474,0.526,1.0,0.0,0.556,0.444
0,0020800274,1610612756,Suns,PHX,Phoenix,240:00,0.802,0.198,0.619,0.247,0.186,0.165,0.196,0.175,0.371,0.567,0.433,0.833,0.167,0.611,0.389
1,0020800275,1610612743,Nuggets,DEN,Denver,240:00,0.823,0.177,0.615,0.176,0.231,0.143,0.154,0.231,0.44,0.5,0.5,0.714,0.286,0.543,0.457
0,0020800275,1610612759,Spurs,SAS,San Antonio,240:00,0.683,0.317,0.593,0.296,0.25,0.019,0.157,0.167,0.296,0.563,0.438,1.0,0.0,0.659,0.341
0,0020800276,1610612753,Magic,ORL,Orlando,240:00,0.679,0.321,0.51,0.143,0.398,0.173,0.092,0.194,0.367,0.4,0.6,0.846,0.154,0.553,0.447
1,0020800276,1610612760,Thunder,OKC,Oklahoma City,240:00,0.892,0.108,0.742,0.135,0.101,0.213,0.157,0.157,0.607,0.515,0.485,1.0,0.0,0.556,0.444
1,0020800277,1610612747,Lakers,LAL,Los Angeles,240:00,0.73,0.27,0.509,0.151,0.283,0.151,0.208,0.16,0.358,0.593,0.407,0.9,0.1,0.676,0.324
0,0020800277,1610612764,Wizards,WAS,Washington,240:00,0.826,0.174,0.635,0.154,0.173,0.202,0.192,0.183,0.481,0.545,0.455,1.0,0.0,0.615,0.385
1,0020800278,1610612737,Hawks,ATL,Atlanta,240:00,0.675,0.325,0.694,0.224,0.153,0.306,0.153,0.061,0.469,0.588,0.412,0.6,0.4,0.59,0.41
0,0020800278,1610612752,Knicks,NYK,New York,240:00,0.618,0.382,0.589,0.168,0.347,0.2,0.063,0.158,0.421,0.5,0.5,0.727,0.273,0.564,0.436
1,0020800279,1610612739,Cavaliers,CLE,Cleveland,240:00,0.703,0.297,0.639,0.454,0.216,0.113,0.144,0.299,0.186,0.677,0.323,1.0,0.0,0.737,0.263
0,0020800279,1610612754,Pacers,IND,Indiana,240:00,0.833,0.167,0.685,0.274,0.164,0.096,0.151,0.123,0.411,0.56,0.44,1.0,0.0,0.621,0.379
1,0020800280,1610612750,Timberwolves,MIN,Minnesota,240:00,0.824,0.176,0.643,0.167,0.071,0.19,0.286,0.226,0.476,0.556,0.444,1.0,0.0,0.586,0.414
0,0020800280,1610612751,Nets,NJN,New Jersey,240:00,0.622,0.378,0.442,0.195,0.372,0.159,0.186,0.159,0.248,0.48,0.52,0.714,0.286,0.564,0.436
1,0020800281,1610612738,Celtics,BOS,Boston,240:00,0.822,0.178,0.667,0.151,0.097,0.237,0.237,0.215,0.516,0.645,0.355,0.667,0.333,0.647,0.353
0,0020800281,1610612757,Trail Blazers,POR,Portland,240:00,0.838,0.162,0.692,0.256,0.077,0.115,0.231,0.244,0.436,0.333,0.667,1.0,0.0,0.379,0.621
0,0020800282,1610612755,76ers,PHI,Philadelphia,240:00,0.851,0.149,0.646,0.271,0.094,0.188,0.26,0.104,0.375,0.516,0.484,1.0,0.0,0.559,0.441
1,0020800282,1610612765,Pistons,DET,Detroit,240:00,0.84,0.16,0.747,0.33,0.066,0.077,0.187,0.154,0.418,0.471,0.529,1.0,0.0,0.5,0.5
1,0020800283,1610612746,Clippers,LAC,Los Angeles,240:00,0.757,0.243,0.667,0.148,0.185,0.185,0.148,0.148,0.519,0.593,0.407,0.4,0.6,0.563,0.438
0,0020800283,1610612763,Grizzlies,MEM,Memphis,240:00,0.831,0.169,0.667,0.387,0.226,0.161,0.108,0.247,0.28,0.387,0.613,0.857,0.143,0.474,0.526
1,0020800284,1610612744,Warriors,GSW,Golden State,240:00,0.771,0.229,0.679,0.25,0.188,0.188,0.134,0.089,0.429,0.342,0.658,0.571,0.429,0.378,0.622
0,0020800284,1610612745,Rockets,HOU,Houston,240:00,0.75,0.25,0.427,0.046,0.298,0.092,0.275,0.137,0.382,0.429,0.571,0.846,0.154,0.561,0.439
0,0020800285,1610612749,Bucks,MIL,Milwaukee,240:00,0.767,0.233,0.574,0.277,0.178,0.0,0.248,0.139,0.297,0.517,0.483,0.833,0.167,0.571,0.429
1,0020800285,1610612766,Bobcats,CHA,Charlotte,240:00,0.729,0.271,0.542,0.188,0.313,0.104,0.146,0.219,0.354,0.5,0.5,1.0,0.0,0.639,0.361
1,0020800286,1610612761,Raptors,TOR,Toronto,240:00,0.793,0.207,0.736,0.23,0.138,0.184,0.126,0.172,0.506,0.594,0.406,1.0,0.0,0.639,0.361
0,0020800286,1610612762,Jazz,UTA,Utah,240:00,0.863,0.137,0.772,0.193,0.132,0.079,0.096,0.219,0.579,0.591,0.409,1.0,0.0,0.633,0.367
0,0020800287,1610612739,Cavaliers,CLE,Cleveland,240:00,0.768,0.232,0.489,0.191,0.287,0.053,0.223,0.181,0.298,0.348,0.652,0.889,0.111,0.5,0.5
1,0020800287,1610612766,Bobcats,CHA,Charlotte,240:00,0.797,0.203,0.595,0.324,0.122,0.081,0.284,0.23,0.27,0.636,0.364,1.0,0.0,0.68,0.32
1,0020800288,1610612748,Heat,MIA,Miami,240:00,0.859,0.141,0.686,0.19,0.143,0.086,0.171,0.162,0.495,0.528,0.472,0.8,0.2,0.561,0.439
0,0020800288,1610612760,Thunder,OKC,Oklahoma City,240:00,0.84,0.16,0.606,0.162,0.152,0.162,0.242,0.212,0.444,0.5,0.5,1.0,0.0,0.571,0.429
1,0020800289,1610612751,Nets,NJN,New Jersey,240:00,0.644,0.356,0.526,0.189,0.347,0.063,0.126,0.189,0.337,0.44,0.56,1.0,0.0,0.611,0.389
0,0020800289,1610612755,76ers,PHI,Philadelphia,240:00,0.727,0.273,0.524,0.119,0.214,0.131,0.262,0.167,0.405,0.409,0.591,1.0,0.0,0.536,0.464
1,0020800290,1610612746,Clippers,LAC,Los Angeles,240:00,0.852,0.148,0.598,0.206,0.168,0.084,0.234,0.178,0.393,0.531,0.469,0.833,0.167,0.579,0.421
0,0020800290,1610612750,Timberwolves,MIN,Minnesota,240:00,0.87,0.13,0.643,0.214,0.107,0.143,0.25,0.238,0.429,0.63,0.37,1.0,0.0,0.667,0.333
0,0020800291,1610612740,Hornets,NOH,New Orleans,240:00,0.726,0.274,0.509,0.132,0.311,0.094,0.179,0.104,0.377,0.37,0.63,1.0,0.0,0.553,0.447
1,0020800291,1610612763,Grizzlies,MEM,Memphis,240:00,0.808,0.192,0.69,0.184,0.103,0.149,0.207,0.31,0.506,0.567,0.433,1.0,0.0,0.606,0.394
1,0020800292,1610612741,Bulls,CHI,Chicago,240:00,0.756,0.244,0.547,0.274,0.282,0.145,0.171,0.205,0.274,0.625,0.375,1.0,0.0,0.721,0.279
0,0020800292,1610612764,Wizards,WAS,Washington,240:00,0.699,0.301,0.636,0.255,0.273,0.018,0.091,0.055,0.382,0.629,0.371,0.7,0.3,0.644,0.356
1,0020800293,1610612737,Hawks,ATL,Atlanta,240:00,0.707,0.293,0.531,0.184,0.245,0.265,0.224,0.153,0.347,0.346,0.654,0.75,0.25,0.441,0.559
0,0020800293,1610612742,Mavericks,DAL,Dallas,240:00,0.81,0.19,0.74,0.26,0.09,0.21,0.17,0.26,0.48,0.432,0.568,1.0,0.0,0.475,0.525
1,0020800294,1610612744,Warriors,GSW,Golden State,240:00,0.88,0.12,0.636,0.341,0.102,0.205,0.261,0.091,0.295,0.286,0.714,1.0,0.0,0.355,0.645
0,0020800294,1610612759,Spurs,SAS,San Antonio,240:00,0.694,0.306,0.569,0.211,0.293,0.114,0.138,0.073,0.358,0.686,0.314,0.917,0.083,0.745,0.255
1,0020800295,1610612756,Suns,PHX,Phoenix,240:00,0.738,0.263,0.585,0.132,0.142,0.17,0.274,0.094,0.453,0.516,0.484,0.8,0.2,0.556,0.444
0,0020800295,1610612762,Jazz,UTA,Utah,240:00,0.756,0.244,0.615,0.154,0.202,0.106,0.183,0.25,0.462,0.625,0.375,1.0,0.0,0.692,0.308
1,0020800296,1610612743,Nuggets,DEN,Denver,240:00,0.85,0.15,0.627,0.153,0.127,0.153,0.246,0.203,0.475,0.351,0.649,0.8,0.2,0.405,0.595
0,0020800296,1610612758,Kings,SAC,Sacramento,240:00,0.838,0.162,0.612,0.094,0.106,0.082,0.282,0.188,0.518,0.385,0.615,0.667,0.333,0.414,0.586
0,0020800297,1610612752,Knicks,NYK,New York,240:00,0.68,0.32,0.442,0.077,0.346,0.019,0.212,0.029,0.365,0.435,0.565,0.917,0.083,0.6,0.4
1,0020800297,1610612765,Pistons,DET,Detroit,240:00,0.82,0.18,0.804,0.391,0.065,0.065,0.13,0.261,0.413,0.459,0.541,1.0,0.0,0.487,0.513
1,0020800298,1610612757,Trail Blazers,POR,Portland,240:00,0.707,0.293,0.49,0.245,0.367,0.02,0.143,0.122,0.245,0.333,0.667,0.917,0.083,0.528,0.472
0,0020800298,1610612761,Raptors,TOR,Toronto,240:00,0.779,0.221,0.619,0.268,0.247,0.082,0.134,0.155,0.351,0.6,0.4,1.0,0.0,0.684,0.316
1,0020800299,1610612738,Celtics,BOS,Boston,265:00,0.702,0.298,0.475,0.197,0.32,0.082,0.205,0.189,0.279,0.448,0.552,0.923,0.077,0.595,0.405
0,0020800299,1610612754,Pacers,IND,Indiana,265:00,0.723,0.277,0.615,0.205,0.154,0.188,0.231,0.179,0.41,0.5,0.5,0.833,0.167,0.548,0.452
1,0020800300,1610612747,Lakers,LAL,Los Angeles,240:00,0.8,0.2,0.552,0.21,0.143,0.038,0.305,0.21,0.343,0.621,0.379,1.0,0.0,0.676,0.324
0,0020800300,1610612749,Bucks,MIL,Milwaukee,240:00,0.826,0.174,0.674,0.152,0.13,0.163,0.196,0.283,0.522,0.677,0.323,0.75,0.25,0.686,0.314
0,0020800301,1610612748,Heat,MIA,Miami,240:00,0.8,0.2,0.52,0.14,0.18,0.12,0.3,0.08,0.38,0.308,0.692,0.667,0.333,0.375,0.625
1,0020800301,1610612766,Bobcats,CHA,Charlotte,240:00,0.744,0.256,0.5,0.229,0.313,0.052,0.188,0.167,0.271,0.5,0.5,1.0,0.0,0.647,0.353
1,0020800302,1610612745,Rockets,HOU,Houston,240:00,0.708,0.292,0.536,0.103,0.278,0.113,0.186,0.072,0.433,0.308,0.692,0.889,0.111,0.457,0.543
0,0020800302,1610612763,Grizzlies,MEM,Memphis,240:00,0.789,0.211,0.587,0.165,0.193,0.147,0.22,0.211,0.422,0.281,0.719,1.0,0.0,0.41,0.59
1,0020800303,1610612744,Warriors,GSW,Golden State,240:00,0.84,0.16,0.661,0.232,0.107,0.152,0.232,0.214,0.429,0.378,0.622,0.75,0.25,0.415,0.585
0,0020800303,1610612760,Thunder,OKC,Oklahoma City,240:00,0.76,0.24,0.647,0.137,0.235,0.157,0.118,0.255,0.51,0.545,0.455,1.0,0.0,0.634,0.366
1,0020800304,1610612746,Clippers,LAC,Los Angeles,240:00,0.844,0.156,0.727,0.182,0.17,0.114,0.102,0.114,0.545,0.469,0.531,0.8,0.2,0.514,0.486
0,0020800304,1610612753,Magic,ORL,Orlando,240:00,0.653,0.347,0.484,0.147,0.316,0.074,0.2,0.179,0.337,0.478,0.522,1.0,0.0,0.636,0.364
1,0020800305,1610612739,Cavaliers,CLE,Cleveland,240:00,0.747,0.253,0.614,0.193,0.211,0.149,0.175,0.237,0.421,0.6,0.4,1.0,0.0,0.674,0.326
0,0020800305,1610612761,Raptors,TOR,Toronto,240:00,0.761,0.239,0.553,0.17,0.191,0.106,0.255,0.138,0.383,0.5,0.5,0.833,0.167,0.563,0.438
0,0020800306,1610612764,Wizards,WAS,Washington,240:00,0.818,0.182,0.636,0.243,0.112,0.056,0.252,0.14,0.393,0.676,0.324,0.25,0.75,0.632,0.368
1,0020800306,1610612765,Pistons,DET,Detroit,240:00,0.792,0.208,0.638,0.298,0.223,0.16,0.138,0.053,0.34,0.567,0.433,1.0,0.0,0.649,0.351
1,0020800307,1610612750,Timberwolves,MIN,Minnesota,240:00,0.805,0.195,0.625,0.146,0.094,0.156,0.281,0.208,0.479,0.4,0.6,1.0,0.0,0.455,0.545
0,0020800307,1610612762,Jazz,UTA,Utah,240:00,0.826,0.174,0.566,0.263,0.121,0.101,0.313,0.152,0.303,0.679,0.321,1.0,0.0,0.719,0.281
1,0020800308,1610612741,Bulls,CHI,Chicago,240:00,0.787,0.213,0.705,0.305,0.143,0.162,0.152,0.21,0.4,0.514,0.486,1.0,0.0,0.571,0.429
0,0020800308,1610612752,Knicks,NYK,New York,240:00,0.705,0.295,0.68,0.22,0.18,0.16,0.14,0.18,0.46,0.529,0.471,0.667,0.333,0.55,0.45
1,0020800309,1610612742,Mavericks,DAL,Dallas,290:00,0.742,0.258,0.619,0.333,0.214,0.103,0.167,0.063,0.286,0.513,0.487,0.889,0.111,0.583,0.417
0,0020800309,1610612759,Spurs,SAS,San Antonio,290:00,0.75,0.25,0.586,0.195,0.226,0.18,0.188,0.165,0.391,0.487,0.513,0.9,0.1,0.571,0.429
1,0020800310,1610612737,Hawks,ATL,Atlanta,240:00,0.759,0.241,0.619,0.19,0.286,0.167,0.095,0.25,0.429,0.385,0.615,0.75,0.25,0.471,0.529
0,0020800310,1610612745,Rockets,HOU,Houston,240:00,0.79,0.21,0.63,0.043,0.196,0.098,0.174,0.076,0.587,0.517,0.483,0.833,0.167,0.571,0.429
1,0020800311,1610612749,Bucks,MIL,Milwaukee,240:00,0.851,0.149,0.691,0.309,0.164,0.118,0.145,0.2,0.382,0.342,0.658,0.833,0.167,0.409,0.591
0,0020800311,1610612756,Suns,PHX,Phoenix,240:00,0.813,0.187,0.576,0.192,0.192,0.104,0.232,0.144,0.384,0.5,0.5,0.625,0.375,0.523,0.477
1,0020800312,1610612753,Magic,ORL,Orlando,240:00,0.649,0.351,0.459,0.165,0.385,0.073,0.156,0.138,0.294,0.6,0.4,0.786,0.214,0.667,0.333
0,0020800312,1610612757,Trail Blazers,POR,Portland,240:00,0.753,0.247,0.648,0.315,0.139,0.13,0.213,0.102,0.333,0.571,0.429,0.8,0.2,0.6,0.4
1,0020800313,1610612747,Lakers,LAL,Los Angeles,240:00,0.724,0.276,0.515,0.099,0.267,0.119,0.218,0.079,0.416,0.538,0.462,0.889,0.111,0.629,0.371
0,0020800313,1610612758,Kings,SAC,Sacramento,240:00,0.775,0.225,0.637,0.177,0.212,0.08,0.15,0.221,0.46,0.444,0.556,0.75,0.25,0.5,0.5
1,0020800314,1610612754,Pacers,IND,Indiana,240:00,0.737,0.263,0.591,0.205,0.239,0.102,0.17,0.182,0.386,0.615,0.385,1.0,0.0,0.697,0.303
0,0020800314,1610612761,Raptors,TOR,Toronto,240:00,0.802,0.198,0.673,0.396,0.178,0.04,0.149,0.149,0.277,0.529,0.471,1.0,0.0,0.6,0.4
1,0020800315,1610612751,Nets,NJN,New Jersey,240:00,0.671,0.329,0.606,0.202,0.303,0.266,0.092,0.092,0.404,0.364,0.636,0.636,0.364,0.432,0.568
0,0020800315,1610612752,Knicks,NYK,New York,240:00,0.671,0.329,0.512,0.182,0.223,0.132,0.264,0.182,0.331,0.452,0.548,0.778,0.222,0.525,0.475
0,0020800316,1610612740,Hornets,NOH,New Orleans,240:00,0.756,0.244,0.533,0.19,0.343,0.152,0.124,0.152,0.343,0.643,0.357,0.917,0.083,0.725,0.275
1,0020800316,1610612766,Bobcats,CHA,Charlotte,240:00,0.854,0.146,0.629,0.292,0.202,0.202,0.169,0.213,0.337,0.429,0.571,0.667,0.333,0.471,0.529
0,0020800317,1610612760,Thunder,OKC,Oklahoma City,240:00,0.903,0.097,0.647,0.294,0.118,0.167,0.235,0.088,0.353,0.667,0.333,1.0,0.0,0.703,0.297
1,0020800317,1610612763,Grizzlies,MEM,Memphis,240:00,0.848,0.152,0.593,0.222,0.167,0.12,0.241,0.213,0.37,0.406,0.594,1.0,0.0,0.5,0.5
1,0020800318,1610612739,Cavaliers,CLE,Cleveland,240:00,0.793,0.207,0.693,0.178,0.149,0.119,0.158,0.158,0.515,0.457,0.543,0.8,0.2,0.5,0.5
0,0020800318,1610612755,76ers,PHI,Philadelphia,240:00,0.872,0.128,0.688,0.108,0.032,0.28,0.28,0.108,0.581,0.438,0.563,1.0,0.0,0.455,0.545
1,0020800319,1610612737,Hawks,ATL,Atlanta,240:00,0.753,0.247,0.674,0.157,0.202,0.281,0.124,0.303,0.517,0.467,0.533,0.833,0.167,0.528,0.472
0,0020800319,1610612759,Spurs,SAS,San Antonio,240:00,0.747,0.253,0.526,0.211,0.316,0.063,0.158,0.116,0.316,0.44,0.56,0.7,0.3,0.514,0.486
1,0020800320,1610612743,Nuggets,DEN,Denver,240:00,0.716,0.284,0.534,0.19,0.207,0.233,0.259,0.181,0.345,0.419,0.581,0.75,0.25,0.487,0.513
0,0020800320,1610612750,Timberwolves,MIN,Minnesota,240:00,0.818,0.182,0.667,0.171,0.114,0.105,0.219,0.114,0.495,0.486,0.514,1.0,0.0,0.538,0.462
1,0020800321,1610612744,Warriors,GSW,Golden State,240:00,0.773,0.227,0.622,0.202,0.151,0.16,0.227,0.168,0.42,0.568,0.432,1.0,0.0,0.628,0.372
0,0020800321,1610612749,Bucks,MIL,Milwaukee,240:00,0.837,0.163,0.646,0.167,0.188,0.083,0.167,0.104,0.479,0.355,0.645,1.0,0.0,0.459,0.541
1,0020800322,1610612747,Lakers,LAL,Los Angeles,240:00,0.707,0.293,0.557,0.104,0.209,0.148,0.235,0.183,0.452,0.719,0.281,0.875,0.125,0.75,0.25
0,0020800322,1610612756,Suns,PHX,Phoenix,240:00,0.632,0.368,0.618,0.218,0.273,0.091,0.109,0.091,0.4,0.618,0.382,0.8,0.2,0.659,0.341
1,0020800323,1610612738,Celtics,BOS,Boston,240:00,0.81,0.19,0.59,0.23,0.197,0.189,0.213,0.262,0.361,0.639,0.361,1.0,0.0,0.705,0.295
0,0020800323,1610612764,Wizards,WAS,Washington,240:00,0.75,0.25,0.614,0.227,0.136,0.125,0.25,0.307,0.386,0.444,0.556,1.0,0.0,0.516,0.484
0,0020800324,1610612742,Mavericks,DAL,Dallas,240:00,0.75,0.25,0.589,0.232,0.253,0.211,0.158,0.189,0.358,0.643,0.357,0.875,0.125,0.694,0.306
1,0020800324,1610612766,Bobcats,CHA,Charlotte,240:00,0.872,0.128,0.8,0.311,0.067,0.167,0.133,0.111,0.489,0.472,0.528,1.0,0.0,0.5,0.5
1,0020800325,1610612757,Trail Blazers,POR,Portland,240:00,0.649,0.351,0.636,0.273,0.205,0.057,0.159,0.091,0.364,0.286,0.714,0.833,0.167,0.382,0.618
0,0020800325,1610612762,Jazz,UTA,Utah,240:00,0.861,0.139,0.66,0.206,0.093,0.227,0.247,0.144,0.454,0.625,0.375,1.0,0.0,0.657,0.343
