,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
1,0022000241,1610612752,Knicks,NYK,New York,240:00,0.766,0.234,0.66,0.064,0.16,0.0,0.181,0.021,0.596,0.452,0.548,1.0,0.0,0.528,0.472
0,0022000241,1610612758,Kings,SAC,Sacramento,240:00,0.626,0.374,0.505,0.039,0.35,0.146,0.146,0.107,0.466,0.462,0.538,0.75,0.25,0.553,0.447
0,0022000242,1610612762,Jazz,UTA,Utah,240:00,0.468,0.532,0.394,0.016,0.472,0.079,0.134,0.071,0.378,0.52,0.48,0.75,0.25,0.622,0.378
1,0022000242,1610612744,Warriors,GSW,Golden State,240:00,0.581,0.419,0.519,0.148,0.389,0.074,0.093,0.157,0.37,0.714,0.286,0.714,0.286,0.714,0.286
0,0022000243,1610612755,76ers,PHI,Philadelphia,240:00,0.723,0.277,0.526,0.123,0.211,0.079,0.263,0.114,0.404,0.267,0.733,0.75,0.25,0.368,0.632
1,0022000243,1610612765,Pistons,DET,Detroit,240:00,0.616,0.384,0.418,0.018,0.382,0.118,0.2,0.136,0.4,0.652,0.348,0.714,0.286,0.676,0.324
0,0022000244,1610612748,Heat,MIA,Miami,240:00,0.483,0.517,0.468,0.097,0.315,0.056,0.218,0.169,0.371,0.552,0.448,1.0,0.0,0.69,0.31
1,0022000244,1610612751,Nets,BKN,Brooklyn,240:00,0.554,0.446,0.391,0.047,0.445,0.086,0.164,0.109,0.344,0.64,0.36,0.947,0.053,0.773,0.227
0,0022000245,1610612747,Lakers,LAL,Los Angeles,240:00,0.759,0.241,0.634,0.099,0.119,0.129,0.248,0.129,0.535,0.5,0.5,1.0,0.0,0.556,0.444
1,0022000245,1610612741,Bulls,CHI,Chicago,240:00,0.702,0.298,0.556,0.089,0.267,0.167,0.178,0.189,0.467,0.4,0.6,1.0,0.0,0.545,0.455
1,0022000246,1610612750,Timberwolves,MIN,Minnesota,240:00,0.626,0.374,0.45,0.017,0.3,0.1,0.25,0.167,0.433,0.407,0.593,1.0,0.0,0.59,0.41
0,0022000246,1610612740,Pelicans,NOP,New Orleans,240:00,0.621,0.379,0.545,0.109,0.273,0.055,0.182,0.055,0.436,0.433,0.567,0.8,0.2,0.525,0.475
1,0022000247,1610612742,Mavericks,DAL,Dallas,240:00,0.699,0.301,0.593,0.148,0.139,0.157,0.269,0.093,0.444,0.344,0.656,0.8,0.2,0.405,0.595
0,0022000247,1610612745,Rockets,HOU,Houston,240:00,0.57,0.43,0.466,0.03,0.361,0.075,0.173,0.098,0.436,0.419,0.581,0.938,0.063,0.596,0.404
1,0022000248,1610612743,Nuggets,DEN,Denver,290:00,0.629,0.371,0.417,0.067,0.375,0.133,0.208,0.133,0.35,0.36,0.64,0.867,0.133,0.55,0.45
0,0022000248,1610612756,Suns,PHX,Phoenix,290:00,0.48,0.52,0.446,0.161,0.429,0.107,0.125,0.08,0.286,0.44,0.56,0.938,0.063,0.634,0.366
1,0022000249,1610612754,Pacers,IND,Indiana,240:00,0.552,0.448,0.431,0.039,0.382,0.118,0.186,0.157,0.392,0.5,0.5,0.923,0.077,0.657,0.343
0,0022000249,1610612761,Raptors,TOR,Toronto,240:00,0.611,0.389,0.411,0.075,0.421,0.178,0.168,0.243,0.336,0.409,0.591,1.0,0.0,0.649,0.351
0,0022000250,1610612739,Cavaliers,CLE,Cleveland,240:00,0.612,0.388,0.466,0.078,0.291,0.194,0.243,0.175,0.388,0.625,0.375,0.9,0.1,0.706,0.294
1,0022000250,1610612738,Celtics,BOS,Boston,240:00,0.699,0.301,0.539,0.156,0.298,0.17,0.163,0.163,0.383,0.474,0.526,0.571,0.429,0.5,0.5
1,0022000251,1610612746,Clippers,LAC,LA,240:00,0.5,0.5,0.5,0.111,0.389,0.083,0.111,0.148,0.389,0.444,0.556,1.0,0.0,0.634,0.366
0,0022000251,1610612760,Thunder,OKC,Oklahoma City,240:00,0.632,0.368,0.7,0.04,0.21,0.12,0.09,0.1,0.66,0.457,0.543,0.857,0.143,0.524,0.476
1,0022000252,1610612766,Hornets,CHA,Charlotte,240:00,0.591,0.409,0.523,0.112,0.393,0.131,0.084,0.159,0.411,0.607,0.393,0.786,0.214,0.667,0.333
0,0022000252,1610612753,Magic,ORL,Orlando,240:00,0.563,0.437,0.423,0.077,0.49,0.029,0.087,0.144,0.346,0.545,0.455,0.882,0.118,0.692,0.308
1,0022000253,1610612759,Spurs,SAS,San Antonio,240:00,0.677,0.323,0.545,0.281,0.372,0.165,0.083,0.14,0.264,0.485,0.515,0.733,0.267,0.563,0.438
0,0022000253,1610612764,Wizards,WAS,Washington,240:00,0.543,0.457,0.495,0.139,0.416,0.03,0.089,0.109,0.356,0.48,0.52,0.786,0.214,0.59,0.41
1,0022000254,1610612737,Hawks,ATL,Atlanta,240:00,0.53,0.47,0.487,0.226,0.365,0.07,0.148,0.139,0.261,0.5,0.5,0.929,0.071,0.643,0.357
0,0022000254,1610612749,Bucks,MIL,Milwaukee,240:00,0.659,0.341,0.62,0.155,0.233,0.054,0.147,0.085,0.465,0.6,0.4,0.8,0.2,0.64,0.36
1,0022000255,1610612763,Grizzlies,MEM,Memphis,240:00,0.633,0.367,0.586,0.017,0.284,0.181,0.129,0.121,0.569,0.618,0.382,0.818,0.182,0.667,0.333
0,0022000255,1610612758,Kings,SAC,Sacramento,240:00,0.573,0.427,0.455,0.036,0.464,0.173,0.082,0.173,0.418,0.68,0.32,0.941,0.059,0.786,0.214
1,0022000256,1610612752,Knicks,NYK,New York,240:00,0.663,0.337,0.478,0.088,0.319,0.08,0.204,0.133,0.389,0.407,0.593,0.75,0.25,0.513,0.487
0,0022000256,1610612757,Trail Blazers,POR,Portland,240:00,0.446,0.554,0.379,0.121,0.44,0.06,0.181,0.147,0.259,0.455,0.545,0.529,0.471,0.487,0.513
1,0022000257,1610612765,Pistons,DET,Detroit,240:00,0.457,0.543,0.303,0.05,0.429,0.067,0.269,0.134,0.252,0.333,0.667,0.941,0.059,0.629,0.371
0,0022000257,1610612755,76ers,PHI,Philadelphia,240:00,0.702,0.298,0.596,0.135,0.26,0.106,0.144,0.317,0.462,0.323,0.677,0.556,0.444,0.375,0.625
0,0022000258,1610612761,Raptors,TOR,Toronto,240:00,0.591,0.409,0.421,0.035,0.368,0.149,0.211,0.123,0.386,0.417,0.583,1.0,0.0,0.632,0.368
1,0022000258,1610612754,Pacers,IND,Indiana,240:00,0.628,0.372,0.434,0.093,0.279,0.132,0.287,0.209,0.341,0.571,0.429,0.833,0.167,0.65,0.35
0,0022000259,1610612753,Magic,ORL,Orlando,240:00,0.58,0.42,0.393,0.034,0.487,0.145,0.12,0.171,0.359,0.609,0.391,0.895,0.105,0.738,0.262
1,0022000259,1610612766,Hornets,CHA,Charlotte,240:00,0.573,0.427,0.519,0.056,0.306,0.148,0.176,0.139,0.463,0.5,0.5,0.727,0.273,0.564,0.436
0,0022000260,1610612748,Heat,MIA,Miami,240:00,0.488,0.512,0.471,0.094,0.388,0.071,0.141,0.118,0.376,0.5,0.5,0.909,0.091,0.645,0.355
1,0022000260,1610612751,Nets,BKN,Brooklyn,240:00,0.553,0.447,0.469,0.082,0.337,0.122,0.194,0.184,0.388,0.652,0.348,0.818,0.182,0.706,0.294
0,0022000261,1610612747,Lakers,LAL,Los Angeles,240:00,0.632,0.368,0.557,0.104,0.261,0.113,0.183,0.191,0.452,0.438,0.563,0.7,0.3,0.5,0.5
1,0022000261,1610612739,Cavaliers,CLE,Cleveland,240:00,0.756,0.244,0.574,0.019,0.25,0.148,0.176,0.139,0.556,0.419,0.581,0.667,0.333,0.475,0.525
1,0022000262,1610612738,Celtics,BOS,Boston,240:00,0.667,0.333,0.487,0.118,0.378,0.109,0.134,0.294,0.37,0.483,0.517,0.933,0.067,0.636,0.364
0,0022000262,1610612741,Bulls,CHI,Chicago,240:00,0.557,0.443,0.466,0.0,0.495,0.184,0.039,0.184,0.466,0.542,0.458,0.882,0.118,0.683,0.317
0,0022000263,1610612758,Kings,SAC,Sacramento,240:00,0.563,0.438,0.509,0.019,0.283,0.104,0.208,0.189,0.491,0.519,0.481,0.7,0.3,0.568,0.432
1,0022000263,1610612763,Grizzlies,MEM,Memphis,240:00,0.607,0.393,0.486,0.0,0.308,0.243,0.206,0.131,0.486,0.5,0.5,0.909,0.091,0.622,0.378
1,0022000264,1610612740,Pelicans,NOP,New Orleans,240:00,0.747,0.253,0.593,0.148,0.25,0.185,0.157,0.194,0.444,0.375,0.625,0.889,0.111,0.488,0.512
0,0022000264,1610612759,Spurs,SAS,San Antonio,240:00,0.635,0.365,0.509,0.073,0.245,0.073,0.245,0.209,0.436,0.5,0.5,0.889,0.111,0.595,0.405
0,0022000265,1610612743,Nuggets,DEN,Denver,240:00,0.557,0.443,0.427,0.068,0.385,0.137,0.188,0.06,0.359,0.52,0.48,0.8,0.2,0.625,0.375
1,0022000265,1610612742,Mavericks,DAL,Dallas,240:00,0.619,0.381,0.531,0.071,0.292,0.15,0.177,0.159,0.46,0.6,0.4,0.727,0.273,0.634,0.366
1,0022000266,1610612744,Warriors,GSW,Golden State,240:00,0.663,0.337,0.462,0.123,0.323,0.138,0.215,0.185,0.338,0.367,0.633,0.714,0.286,0.477,0.523
0,0022000266,1610612750,Timberwolves,MIN,Minnesota,240:00,0.745,0.255,0.574,0.037,0.222,0.148,0.204,0.231,0.537,0.581,0.419,1.0,0.0,0.667,0.333
0,0022000267,1610612757,Trail Blazers,POR,Portland,240:00,0.582,0.418,0.525,0.148,0.344,0.033,0.131,0.066,0.377,0.281,0.719,0.571,0.429,0.37,0.63
1,0022000267,1610612760,Thunder,OKC,Oklahoma City,240:00,0.524,0.476,0.4,0.032,0.432,0.136,0.168,0.072,0.368,0.36,0.64,0.889,0.111,0.581,0.419
1,0022000268,1610612737,Hawks,ATL,Atlanta,240:00,0.675,0.325,0.5,0.074,0.278,0.148,0.222,0.111,0.426,0.481,0.519,0.7,0.3,0.541,0.459
0,0022000268,1610612746,Clippers,LAC,LA,240:00,0.708,0.292,0.566,0.101,0.242,0.081,0.192,0.172,0.465,0.536,0.464,1.0,0.0,0.639,0.361
0,0022000269,1610612764,Wizards,WAS,Washington,240:00,0.694,0.306,0.636,0.227,0.17,0.114,0.193,0.17,0.409,0.5,0.5,1.0,0.0,0.576,0.424
1,0022000269,1610612745,Rockets,HOU,Houston,240:00,0.58,0.42,0.467,0.075,0.336,0.112,0.196,0.224,0.393,0.32,0.68,0.667,0.333,0.432,0.568
1,0022000270,1610612752,Knicks,NYK,New York,240:00,0.675,0.325,0.553,0.128,0.319,0.074,0.128,0.064,0.426,0.385,0.615,0.5,0.5,0.417,0.583
0,0022000270,1610612762,Jazz,UTA,Utah,240:00,0.478,0.522,0.407,0.0,0.417,0.019,0.176,0.111,0.407,0.455,0.545,0.933,0.067,0.649,0.351
0,0022000271,1610612754,Pacers,IND,Indiana,240:00,0.545,0.455,0.5,0.069,0.414,0.138,0.086,0.121,0.431,0.69,0.31,0.875,0.125,0.756,0.244
1,0022000271,1610612766,Hornets,CHA,Charlotte,240:00,0.578,0.422,0.453,0.057,0.368,0.094,0.179,0.16,0.396,0.625,0.375,1.0,0.0,0.757,0.243
1,0022000272,1610612739,Cavaliers,CLE,Cleveland,240:00,0.759,0.241,0.59,0.049,0.27,0.131,0.139,0.246,0.541,0.444,0.556,0.727,0.273,0.511,0.489
0,0022000272,1610612765,Pistons,DET,Detroit,240:00,0.671,0.329,0.486,0.056,0.308,0.047,0.206,0.159,0.43,0.731,0.269,0.909,0.091,0.784,0.216
0,0022000273,1610612758,Kings,SAC,Sacramento,240:00,0.641,0.359,0.512,0.066,0.347,0.124,0.14,0.19,0.446,0.516,0.484,1.0,0.0,0.667,0.333
1,0022000273,1610612753,Magic,ORL,Orlando,240:00,0.729,0.271,0.561,0.131,0.28,0.037,0.159,0.075,0.43,0.567,0.433,0.8,0.2,0.625,0.375
0,0022000274,1610612751,Nets,BKN,Brooklyn,265:00,0.673,0.327,0.621,0.061,0.25,0.174,0.129,0.098,0.561,0.561,0.439,0.545,0.455,0.558,0.442
1,0022000274,1610612737,Hawks,ATL,Atlanta,265:00,0.649,0.351,0.5,0.047,0.305,0.023,0.195,0.055,0.453,0.594,0.406,0.769,0.231,0.644,0.356
1,0022000275,1610612743,Nuggets,DEN,Denver,240:00,0.533,0.467,0.514,0.055,0.385,0.119,0.101,0.266,0.459,0.643,0.357,0.786,0.214,0.69,0.31
0,0022000275,1610612748,Heat,MIA,Miami,240:00,0.438,0.563,0.415,0.073,0.476,0.11,0.11,0.122,0.341,0.647,0.353,1.0,0.0,0.8,0.2
0,0022000276,1610612755,76ers,PHI,Philadelphia,240:00,0.706,0.294,0.598,0.131,0.252,0.196,0.15,0.112,0.467,0.531,0.469,0.778,0.222,0.585,0.415
1,0022000276,1610612747,Lakers,LAL,Los Angeles,240:00,0.721,0.279,0.623,0.038,0.226,0.123,0.151,0.142,0.585,0.424,0.576,0.75,0.25,0.488,0.512
1,0022000277,1610612749,Bucks,MIL,Milwaukee,240:00,0.527,0.473,0.417,0.07,0.417,0.148,0.165,0.148,0.348,0.708,0.292,0.813,0.188,0.75,0.25
0,0022000277,1610612761,Raptors,TOR,Toronto,240:00,0.415,0.585,0.296,0.056,0.611,0.0,0.093,0.12,0.241,0.5,0.5,0.818,0.182,0.684,0.316
0,0022000278,1610612763,Grizzlies,MEM,Memphis,240:00,0.671,0.329,0.614,0.02,0.267,0.119,0.119,0.188,0.594,0.613,0.387,0.889,0.111,0.675,0.325
1,0022000278,1610612741,Bulls,CHI,Chicago,240:00,0.64,0.36,0.689,0.089,0.167,0.144,0.144,0.2,0.6,0.613,0.387,0.8,0.2,0.639,0.361
1,0022000279,1610612740,Pelicans,NOP,New Orleans,240:00,0.517,0.483,0.468,0.081,0.411,0.169,0.121,0.129,0.387,0.552,0.448,0.647,0.353,0.587,0.413
0,0022000279,1610612764,Wizards,WAS,Washington,240:00,0.587,0.413,0.453,0.075,0.368,0.057,0.179,0.123,0.377,0.708,0.292,0.923,0.077,0.784,0.216
0,0022000280,1610612759,Spurs,SAS,San Antonio,240:00,0.659,0.341,0.691,0.2,0.218,0.027,0.091,0.127,0.491,0.395,0.605,0.875,0.125,0.478,0.522
1,0022000280,1610612738,Celtics,BOS,Boston,240:00,0.694,0.306,0.604,0.113,0.283,0.085,0.113,0.208,0.491,0.281,0.719,0.6,0.4,0.357,0.643
0,0022000281,1610612756,Suns,PHX,Phoenix,240:00,0.547,0.453,0.433,0.062,0.464,0.082,0.103,0.206,0.371,0.333,0.667,0.8,0.2,0.528,0.472
1,0022000281,1610612760,Thunder,OKC,Oklahoma City,240:00,0.529,0.471,0.431,0.157,0.471,0.176,0.098,0.078,0.275,0.318,0.682,0.875,0.125,0.553,0.447
1,0022000282,1610612742,Mavericks,DAL,Dallas,240:00,0.615,0.385,0.577,0.115,0.346,0.144,0.077,0.115,0.462,0.4,0.6,0.833,0.167,0.524,0.476
0,0022000282,1610612762,Jazz,UTA,Utah,240:00,0.549,0.451,0.448,0.052,0.414,0.112,0.138,0.121,0.397,0.423,0.577,0.563,0.438,0.476,0.524
0,0022000283,1610612750,Timberwolves,MIN,Minnesota,240:00,0.586,0.414,0.414,0.018,0.378,0.153,0.207,0.207,0.396,0.478,0.522,0.857,0.143,0.622,0.378
1,0022000283,1610612744,Warriors,GSW,Golden State,240:00,0.6,0.4,0.488,0.049,0.366,0.171,0.146,0.171,0.439,0.633,0.367,0.867,0.133,0.711,0.289
1,0022000284,1610612765,Pistons,DET,Detroit,240:00,0.586,0.414,0.486,0.093,0.393,0.093,0.121,0.15,0.393,0.654,0.346,0.714,0.286,0.675,0.325
0,0022000284,1610612747,Lakers,LAL,Los Angeles,240:00,0.682,0.318,0.522,0.0,0.391,0.163,0.087,0.054,0.522,0.667,0.333,0.75,0.25,0.694,0.306
0,0022000285,1610612748,Heat,MIA,Miami,240:00,0.633,0.367,0.514,0.095,0.371,0.181,0.114,0.133,0.419,0.481,0.519,0.846,0.154,0.6,0.4
1,0022000285,1610612746,Clippers,LAC,LA,240:00,0.517,0.483,0.349,0.055,0.468,0.156,0.183,0.202,0.294,0.316,0.684,0.941,0.059,0.611,0.389
0,0022000286,1610612756,Suns,PHX,Phoenix,240:00,0.636,0.364,0.526,0.07,0.289,0.096,0.184,0.105,0.456,0.767,0.233,1.0,0.0,0.829,0.171
1,0022000286,1610612744,Warriors,GSW,Golden State,240:00,0.616,0.384,0.581,0.151,0.355,0.161,0.065,0.161,0.43,0.481,0.519,0.727,0.273,0.553,0.447
0,0022000287,1610612757,Trail Blazers,POR,Portland,240:00,0.559,0.441,0.436,0.099,0.505,0.119,0.059,0.218,0.337,0.318,0.682,0.529,0.471,0.41,0.59
1,0022000287,1610612745,Rockets,HOU,Houston,240:00,0.478,0.522,0.481,0.038,0.375,0.173,0.144,0.231,0.442,0.36,0.64,0.769,0.231,0.5,0.5
1,0022000288,1610612766,Hornets,CHA,Charlotte,240:00,0.565,0.435,0.5,0.037,0.444,0.148,0.056,0.157,0.463,0.741,0.259,0.938,0.063,0.814,0.186
0,0022000288,1610612754,Pacers,IND,Indiana,240:00,0.598,0.402,0.59,0.019,0.314,0.057,0.095,0.21,0.571,0.645,0.355,0.909,0.091,0.714,0.286
0,0022000289,1610612753,Magic,ORL,Orlando,240:00,0.629,0.371,0.489,0.2,0.333,0.111,0.178,0.078,0.289,0.455,0.545,1.0,0.0,0.625,0.375
1,0022000289,1610612746,Clippers,LAC,LA,240:00,0.606,0.394,0.569,0.121,0.336,0.129,0.095,0.207,0.448,0.424,0.576,0.846,0.154,0.543,0.457
0,0022000290,1610612764,Wizards,WAS,Washington,240:00,0.671,0.329,0.48,0.04,0.21,0.04,0.31,0.2,0.44,0.292,0.708,0.857,0.143,0.419,0.581
1,0022000290,1610612737,Hawks,ATL,Atlanta,240:00,0.575,0.425,0.466,0.069,0.31,0.06,0.224,0.147,0.397,0.37,0.63,0.5,0.5,0.41,0.59
0,0022000291,1610612752,Knicks,NYK,New York,240:00,0.663,0.338,0.569,0.098,0.294,0.118,0.137,0.206,0.471,0.448,0.552,0.7,0.3,0.513,0.487
1,0022000291,1610612739,Cavaliers,CLE,Cleveland,240:00,0.69,0.31,0.519,0.049,0.296,0.136,0.185,0.148,0.469,0.429,0.571,0.75,0.25,0.517,0.483
0,0022000292,1610612761,Raptors,TOR,Toronto,240:00,0.628,0.372,0.468,0.016,0.315,0.097,0.218,0.194,0.452,0.379,0.621,0.692,0.308,0.476,0.524
1,0022000292,1610612758,Kings,SAC,Sacramento,240:00,0.538,0.462,0.429,0.048,0.381,0.071,0.19,0.095,0.381,0.593,0.407,0.938,0.063,0.721,0.279
0,0022000293,1610612740,Pelicans,NOP,New Orleans,240:00,0.5,0.5,0.366,0.061,0.481,0.122,0.153,0.115,0.305,0.667,0.333,0.762,0.238,0.711,0.289
1,0022000293,1610612749,Bucks,MIL,Milwaukee,240:00,0.635,0.365,0.556,0.063,0.31,0.143,0.135,0.095,0.492,0.543,0.457,0.769,0.231,0.604,0.396
1,0022000294,1610612750,Timberwolves,MIN,Minnesota,240:00,0.598,0.402,0.532,0.128,0.319,0.064,0.149,0.149,0.404,0.48,0.52,0.8,0.2,0.571,0.429
0,0022000294,1610612755,76ers,PHI,Philadelphia,240:00,0.816,0.184,0.525,0.237,0.203,0.11,0.271,0.153,0.288,0.387,0.613,1.0,0.0,0.513,0.487
0,0022000295,1610612760,Thunder,OKC,Oklahoma City,240:00,0.558,0.442,0.384,0.08,0.384,0.088,0.232,0.072,0.304,0.333,0.667,0.938,0.063,0.575,0.425
1,0022000295,1610612751,Nets,BKN,Brooklyn,240:00,0.55,0.45,0.517,0.041,0.388,0.082,0.095,0.109,0.476,0.447,0.553,0.842,0.158,0.579,0.421
1,0022000296,1610612743,Nuggets,DEN,Denver,240:00,0.603,0.397,0.495,0.165,0.385,0.083,0.119,0.174,0.33,0.519,0.481,0.786,0.214,0.61,0.39
0,0022000296,1610612759,Spurs,SAS,San Antonio,240:00,0.716,0.284,0.571,0.118,0.252,0.109,0.176,0.168,0.454,0.559,0.441,1.0,0.0,0.659,0.341
1,0022000297,1610612742,Mavericks,DAL,Dallas,240:00,0.616,0.384,0.554,0.178,0.267,0.178,0.178,0.178,0.376,0.464,0.536,0.778,0.222,0.541,0.459
0,0022000297,1610612762,Jazz,UTA,Utah,240:00,0.448,0.552,0.3,0.017,0.5,0.117,0.2,0.158,0.283,0.556,0.444,0.55,0.45,0.553,0.447
0,0022000298,1610612757,Trail Blazers,POR,Portland,240:00,0.523,0.477,0.455,0.146,0.415,0.081,0.13,0.211,0.309,0.357,0.643,0.588,0.412,0.444,0.556
1,0022000298,1610612741,Bulls,CHI,Chicago,240:00,0.471,0.529,0.361,0.049,0.516,0.025,0.123,0.098,0.311,0.636,0.364,0.81,0.19,0.721,0.279
0,0022000299,1610612749,Bucks,MIL,Milwaukee,240:00,0.451,0.549,0.386,0.0,0.474,0.149,0.14,0.096,0.386,0.318,0.682,0.833,0.167,0.55,0.45
1,0022000299,1610612766,Hornets,CHA,Charlotte,240:00,0.522,0.478,0.365,0.079,0.5,0.135,0.135,0.214,0.286,0.652,0.348,0.81,0.19,0.727,0.273
1,0022000300,1610612745,Rockets,HOU,Houston,240:00,0.5,0.5,0.397,0.079,0.476,0.127,0.127,0.127,0.317,0.6,0.4,0.85,0.15,0.711,0.289
0,0022000300,1610612740,Pelicans,NOP,New Orleans,240:00,0.549,0.451,0.518,0.125,0.321,0.196,0.161,0.188,0.393,0.586,0.414,0.833,0.167,0.659,0.341
1,0022000301,1610612748,Heat,MIA,Miami,240:00,0.584,0.416,0.476,0.076,0.314,0.114,0.21,0.257,0.4,0.6,0.4,0.909,0.091,0.694,0.306
0,0022000301,1610612758,Kings,SAC,Sacramento,240:00,0.471,0.529,0.462,0.058,0.49,0.067,0.048,0.231,0.404,0.375,0.625,0.765,0.235,0.537,0.463
1,0022000302,1610612738,Celtics,BOS,Boston,240:00,0.744,0.256,0.716,0.084,0.189,0.095,0.095,0.147,0.632,0.559,0.441,0.833,0.167,0.6,0.4
0,0022000302,1610612747,Lakers,LAL,Los Angeles,240:00,0.631,0.369,0.583,0.167,0.281,0.052,0.135,0.115,0.417,0.464,0.536,0.778,0.222,0.541,0.459
1,0022000303,1610612742,Mavericks,DAL,Dallas,240:00,0.651,0.349,0.667,0.171,0.257,0.19,0.076,0.143,0.495,0.457,0.543,0.667,0.333,0.5,0.5
0,0022000303,1610612756,Suns,PHX,Phoenix,240:00,0.728,0.272,0.486,0.126,0.27,0.171,0.243,0.135,0.36,0.481,0.519,0.9,0.1,0.595,0.405
1,0022000304,1610612763,Grizzlies,MEM,Memphis,240:00,0.615,0.385,0.527,0.093,0.395,0.101,0.078,0.186,0.434,0.529,0.471,0.941,0.059,0.667,0.333
0,0022000304,1610612759,Spurs,SAS,San Antonio,240:00,0.651,0.349,0.464,0.089,0.348,0.143,0.188,0.17,0.375,0.5,0.5,0.923,0.077,0.641,0.359
1,0022000305,1610612765,Pistons,DET,Detroit,240:00,0.532,0.468,0.44,0.066,0.297,0.143,0.264,0.187,0.374,0.45,0.55,0.889,0.111,0.586,0.414
0,0022000305,1610612744,Warriors,GSW,Golden State,240:00,0.596,0.404,0.508,0.102,0.432,0.161,0.059,0.102,0.407,0.733,0.267,0.706,0.294,0.723,0.277
0,0022000306,1610612762,Jazz,UTA,Utah,240:00,0.373,0.627,0.205,0.0,0.513,0.034,0.282,0.068,0.205,0.667,0.333,1.0,0.0,0.875,0.125
1,0022000306,1610612743,Nuggets,DEN,Denver,240:00,0.678,0.322,0.453,0.078,0.422,0.086,0.125,0.203,0.375,0.517,0.483,0.722,0.278,0.596,0.404
0,0022000307,1610612755,76ers,PHI,Philadelphia,240:00,0.717,0.283,0.622,0.151,0.202,0.143,0.176,0.21,0.471,0.324,0.676,1.0,0.0,0.444,0.556
1,0022000307,1610612754,Pacers,IND,Indiana,240:00,0.667,0.333,0.564,0.018,0.273,0.227,0.164,0.136,0.545,0.484,0.516,0.6,0.4,0.512,0.488
0,0022000308,1610612752,Knicks,NYK,New York,240:00,0.682,0.318,0.539,0.122,0.261,0.043,0.2,0.096,0.417,0.387,0.613,0.9,0.1,0.512,0.488
1,0022000308,1610612746,Clippers,LAC,LA,240:00,0.531,0.469,0.419,0.155,0.395,0.016,0.186,0.093,0.264,0.37,0.63,0.941,0.059,0.591,0.409
0,0022000309,1610612761,Raptors,TOR,Toronto,240:00,0.567,0.433,0.504,0.07,0.313,0.13,0.183,0.209,0.435,0.552,0.448,0.917,0.083,0.659,0.341
1,0022000309,1610612753,Magic,ORL,Orlando,240:00,0.561,0.439,0.392,0.078,0.382,0.157,0.225,0.186,0.314,0.5,0.5,0.923,0.077,0.667,0.333
1,0022000310,1610612751,Nets,BKN,Brooklyn,240:00,0.591,0.409,0.425,0.192,0.39,0.034,0.185,0.055,0.233,0.484,0.516,0.947,0.053,0.66,0.34
0,0022000310,1610612764,Wizards,WAS,Washington,240:00,0.639,0.361,0.591,0.107,0.242,0.047,0.168,0.168,0.483,0.364,0.636,0.667,0.333,0.429,0.571
0,0022000311,1610612750,Timberwolves,MIN,Minnesota,240:00,0.56,0.44,0.459,0.073,0.44,0.22,0.101,0.266,0.385,0.48,0.52,0.75,0.25,0.585,0.415
1,0022000311,1610612739,Cavaliers,CLE,Cleveland,240:00,0.81,0.19,0.712,0.019,0.115,0.144,0.173,0.087,0.692,0.432,0.568,1.0,0.0,0.488,0.512
1,0022000312,1610612739,Cavaliers,CLE,Cleveland,240:00,0.738,0.262,0.56,0.08,0.21,0.06,0.23,0.1,0.48,0.714,0.286,0.857,0.143,0.743,0.257
0,0022000312,1610612750,Timberwolves,MIN,Minnesota,240:00,0.627,0.373,0.592,0.041,0.337,0.0,0.071,0.184,0.551,0.379,0.621,0.818,0.182,0.5,0.5
1,0022000313,1610612737,Hawks,ATL,Atlanta,240:00,0.628,0.372,0.525,0.02,0.333,0.061,0.141,0.081,0.505,0.654,0.346,0.909,0.091,0.73,0.27
0,0022000313,1610612747,Lakers,LAL,Los Angeles,240:00,0.701,0.299,0.617,0.112,0.196,0.168,0.187,0.196,0.505,0.545,0.455,0.857,0.143,0.6,0.4
0,0022000314,1610612748,Heat,MIA,Miami,265:00,0.495,0.505,0.397,0.05,0.471,0.132,0.132,0.116,0.347,0.417,0.583,0.947,0.053,0.651,0.349
1,0022000314,1610612766,Hornets,CHA,Charlotte,265:00,0.568,0.432,0.341,0.031,0.488,0.031,0.171,0.186,0.31,0.591,0.409,0.857,0.143,0.721,0.279
0,0022000315,1610612752,Knicks,NYK,New York,240:00,0.667,0.333,0.608,0.059,0.176,0.029,0.216,0.127,0.549,0.516,0.484,0.833,0.167,0.568,0.432
1,0022000315,1610612741,Bulls,CHI,Chicago,240:00,0.614,0.386,0.564,0.091,0.3,0.127,0.136,0.136,0.473,0.677,0.323,0.818,0.182,0.714,0.286
0,0022000316,1610612757,Trail Blazers,POR,Portland,240:00,0.596,0.404,0.453,0.075,0.425,0.047,0.123,0.16,0.377,0.292,0.708,0.8,0.2,0.487,0.513
1,0022000316,1610612749,Bucks,MIL,Milwaukee,240:00,0.563,0.438,0.478,0.09,0.47,0.216,0.052,0.112,0.388,0.563,0.438,0.952,0.048,0.717,0.283
