GAME_ID,GAME_DATE,TEAM_ABBREVIATION,LINE,O/U
21700068,2017-10-26,POR,-1.0,211.5
21700069,2017-10-26,NOP,0.0,206.0
21700069,2017-10-26,SAC,0.0,206.0
21700070,2017-10-27,CHA,3.0,212.5
21700070,2017-10-27,HOU,-3.0,212.5
21700071,2017-10-27,ORL,5.0,206.5
21700071,2017-10-27,SAS,-5.0,206.5
21700072,2017-10-27,ATL,7.0,207.5
21700072,2017-10-27,DEN,-7.0,207.5
21700073,2017-10-27,BKN,2.0,220.5
21700073,2017-10-27,NYK,-2.0,220.5
21700074,2017-10-27,MIN,2.0,218.5
21700074,2017-10-27,OKC,-2.0,218.5
21700075,2017-10-27,GSW,-12.0,230.5
21700075,2017-10-27,WAS,12.0,230.5
21700076,2017-10-27,LAL,6.0,221.0
21700076,2017-10-27,TOR,-6.0,221.0
21700077,2017-10-28,CLE,-2.5,219.5
21700077,2017-10-28,NOP,2.5,219.5
21700078,2017-10-28,BOS,-1.5,204.5
21700078,2017-10-28,MIA,1.5,204.5
21700079,2017-10-28,CHI,9.0,203.5
21700079,2017-10-28,OKC,-9.0,203.5
21700080,2017-10-28,HOU,2.0,203.0
21700080,2017-10-28,MEM,-2.0,203.0
21700081,2017-10-28,DAL,1.0,207.0
21700081,2017-10-28,PHI,-1.0,207.0
21700082,2017-10-28,LAL,11.0,202.0
21700082,2017-10-28,UTA,-11.0,202.0
21700083,2017-10-28,PHX,11.0,219.5
21700083,2017-10-28,POR,-11.0,219.5
21700084,2017-10-28,DET,7.5,206.5
21700084,2017-10-28,LAC,-7.5,206.5
21700085,2017-10-29,ATL,5.5,203.5
21700085,2017-10-29,MIL,-5.5,203.5
21700086,2017-10-29,IND,6.5,206.0
21700086,2017-10-29,SAS,-6.5,206.0
21700087,2017-10-29,BKN,4.5,222.0
21700087,2017-10-29,DEN,-4.5,222.0
21700088,2017-10-29,CHA,-3.5,211.5
21700088,2017-10-29,ORL,3.5,211.5
21700089,2017-10-29,SAC,5.0,210.0
21700089,2017-10-29,WAS,-5.0,210.0
21700090,2017-10-29,CLE,-10.5,208.5
21700090,2017-10-29,NYK,10.5,208.5
21700091,2017-10-29,DET,13.0,222.0
21700091,2017-10-29,GSW,-13.0,222.0
21700092,2017-10-30,BOS,-3.5,195.0
21700092,2017-10-30,SAS,3.5,195.0
21700093,2017-10-30,MIA,3.0,216.5
21700093,2017-10-30,MIN,-3.0,216.5
21700094,2017-10-30,DEN,-4.0,211.0
21700094,2017-10-30,NYK,4.0,211.0
21700095,2017-10-30,HOU,-6.5,218.0
21700095,2017-10-30,PHI,6.5,218.0
21700096,2017-10-30,CHA,6.0,194.5
21700096,2017-10-30,MEM,-6.0,194.5
21700097,2017-10-30,NOP,-7.5,223.0
21700097,2017-10-30,ORL,7.5,223.0
21700098,2017-10-30,DAL,8.5,190.5
21700098,2017-10-30,UTA,-8.5,190.5
21700099,2017-10-30,POR,-2.5,212.0
21700099,2017-10-30,TOR,2.5,212.0
21700100,2017-10-30,GSW,-6.0,223.0
21700100,2017-10-30,LAC,6.0,223.0
21700101,2017-10-31,IND,-5.5,207.0
21700101,2017-10-31,SAC,5.5,207.0
21700102,2017-10-31,BKN,-4.5,231.0
21700102,2017-10-31,PHX,4.5,231.0
21700103,2017-10-31,MIL,2.0,209.5
21700103,2017-10-31,OKC,-2.0,209.5
21700104,2017-10-31,DET,-3.0,207.5
21700104,2017-10-31,LAL,3.0,207.5
21700105,2017-11-01,CHA,-4.0,204.0
21700105,2017-11-01,MIL,4.0,204.0
21700106,2017-11-01,CLE,-10.0,217.5
21700106,2017-11-01,IND,10.0,217.5
21700107,2017-11-01,ATL,9.0,211.0
21700107,2017-11-01,PHI,-9.0,211.0
21700108,2017-11-01,PHX,11.0,227.5
21700108,2017-11-01,WAS,-11.0,227.5
21700109,2017-11-01,BOS,-12.5,198.5
21700109,2017-11-01,SAC,12.5,198.5
21700110,2017-11-01,CHI,9.5,197.0
21700110,2017-11-01,MIA,-9.5,197.0
21700111,2017-11-01,HOU,-6.0,215.0
21700111,2017-11-01,NYK,6.0,215.0
21700112,2017-11-01,MEM,-3.0,204.5
21700112,2017-11-01,ORL,3.0,204.5
21700113,2017-11-01,MIN,1.0,224.0
21700113,2017-11-01,NOP,-1.0,224.0
21700114,2017-11-01,DEN,-1.5,217.0
21700114,2017-11-01,TOR,1.5,217.0
21700115,2017-11-01,POR,4.0,194.5
21700115,2017-11-01,UTA,-4.0,194.5
21700116,2017-11-01,DAL,10.5,207.0
21700116,2017-11-01,LAC,-10.5,207.0
21700117,2017-11-02,GSW,-8.0,216.5
21700117,2017-11-02,SAS,8.0,216.5
21700118,2017-11-02,LAL,6.5,210.5
21700118,2017-11-02,POR,-6.5,210.5
21700119,2017-11-03,DET,-2.0,204.5
21700119,2017-11-03,MIL,2.0,204.5
21700120,2017-11-03,CHI,8.0,204.5
21700120,2017-11-03,ORL,-8.0,204.5
21700121,2017-11-03,IND,5.5,220.0
21700121,2017-11-03,PHI,-5.5,220.0
21700122,2017-11-03,CLE,3.5,225.0
21700122,2017-11-03,WAS,-3.5,225.0
21700123,2017-11-03,ATL,9.0,214.0
21700123,2017-11-03,HOU,-9.0,214.0
21700124,2017-11-03,NYK,-4.5,222.5
21700124,2017-11-03,PHX,4.5,222.5
21700125,2017-11-03,DAL,4.5,211.0
21700125,2017-11-03,NOP,-4.5,211.0
21700126,2017-11-03,CHA,4.5,199.5
21700126,2017-11-03,SAS,-4.5,199.5
21700127,2017-11-03,DEN,-5.5,213.5
21700127,2017-11-03,MIA,5.5,213.5
21700128,2017-11-03,TOR,1.5,195.5
21700128,2017-11-03,UTA,-1.5,195.5
21700129,2017-11-03,BOS,5.5,204.5
21700129,2017-11-03,OKC,-5.5,204.5
21700130,2017-11-03,BKN,3.0,227.0
21700130,2017-11-03,LAL,-3.0,227.0
21700131,2017-11-04,LAC,-5.0,200.0
21700131,2017-11-04,MEM,5.0,200.0
21700132,2017-11-04,DET,-9.0,194.0
21700132,2017-11-04,SAC,9.0,194.0
21700133,2017-11-04,CHI,6.5,199.5
21700133,2017-11-04,NOP,-6.5,199.5
21700134,2017-11-04,DAL,12.5,213.5
21700134,2017-11-04,MIN,-12.5,213.5
21700135,2017-11-04,DEN,9.0,228.5
21700135,2017-11-04,GSW,-9.0,228.5
21700136,2017-11-05,ATL,11.5,221.0
21700136,2017-11-05,CLE,-11.5,221.0
21700137,2017-11-05,LAC,-5.0,205.0
21700137,2017-11-05,MIA,5.0,205.0
21700138,2017-11-05,BOS,-3.5,208.0
21700138,2017-11-05,ORL,3.5,208.0
21700139,2017-11-05,TOR,-5.5,214.0
21700139,2017-11-05,WAS,5.5,214.0
21700140,2017-11-05,HOU,-7.0,204.0
21700140,2017-11-05,UTA,7.0,204.0
21700141,2017-11-05,PHX,10.5,210.5
21700141,2017-11-05,SAS,-10.5,210.5
21700142,2017-11-05,IND,1.5,215.0
21700142,2017-11-05,NYK,-1.5,215.0
21700143,2017-11-05,CHA,5.5,216.5
21700143,2017-11-05,MIN,-5.5,216.5
21700144,2017-11-05,OKC,-2.5,209.5
21700144,2017-11-05,POR,2.5,209.5
21700145,2017-11-05,LAL,1.5,207.0
21700145,2017-11-05,MEM,-1.5,207.0
21700146,2017-11-06,ATL,8.0,205.0
21700146,2017-11-06,BOS,-8.0,205.0
21700147,2017-11-06,BKN,0.0,234.0
21700147,2017-11-06,PHX,0.0,234.0
21700148,2017-11-06,GSW,-16.0,223.5
21700148,2017-11-06,MIA,16.0,223.5
21700149,2017-11-07,CLE,-5.0,221.0
21700149,2017-11-07,MIL,5.0,221.0
21700150,2017-11-07,IND,1.5,218.0
21700150,2017-11-07,NOP,-1.5,218.0
21700151,2017-11-07,DAL,10.0,213.0
21700151,2017-11-07,WAS,-10.0,213.0
21700152,2017-11-07,CHA,-2.0,208.5
21700152,2017-11-07,NYK,2.0,208.5
21700153,2017-11-07,CHI,11.0,202.5
21700153,2017-11-07,TOR,-11.0,202.5
21700154,2017-11-07,LAC,4.0,203.5
21700154,2017-11-07,SAS,-4.0,203.5
21700155,2017-11-07,BKN,12.0,229.5
21700155,2017-11-07,DEN,-12.0,229.5
21700156,2017-11-07,PHI,6.5,204.0
21700156,2017-11-07,UTA,-6.5,204.0
21700157,2017-11-07,MEM,3.0,201.5
21700157,2017-11-07,POR,-3.0,201.5
21700158,2017-11-07,OKC,-11.0,202.5
21700158,2017-11-07,SAC,11.0,202.5
21700159,2017-11-08,DET,-7.0,210.0
21700159,2017-11-08,IND,7.0,210.0
21700160,2017-11-08,NYK,8.5,214.0
21700160,2017-11-08,ORL,-8.5,214.0
21700161,2017-11-08,BOS,-8.5,210.5
21700161,2017-11-08,LAL,8.5,210.5
21700162,2017-11-08,MIA,-6.5,215.5
21700162,2017-11-08,PHX,6.5,215.5
21700163,2017-11-08,GSW,-10.5,227.0
21700163,2017-11-08,MIN,10.5,227.0
21700164,2017-11-09,LAL,10.5,222.0
21700164,2017-11-09,WAS,-10.5,222.0
21700165,2017-11-09,NOP,5.0,216.0
21700165,2017-11-09,TOR,-5.0,216.0
21700166,2017-11-09,CLE,5.0,229.0
21700166,2017-11-09,HOU,-5.0,229.0
21700167,2017-11-09,PHI,-6.5,207.0
21700167,2017-11-09,SAC,6.5,207.0
21700168,2017-11-09,DEN,1.0,214.5
21700168,2017-11-09,OKC,-1.0,214.5
21700169,2017-11-10,ATL,7.5,209.0
21700169,2017-11-10,DET,-7.5,209.0
21700170,2017-11-10,BOS,-3.5,204.0
21700170,2017-11-10,CHA,3.5,204.0
21700171,2017-11-10,CHI,4.0,203.0
21700171,2017-11-10,IND,-4.0,203.0
21700172,2017-11-10,LAC,6.0,210.0
21700172,2017-11-10,OKC,-6.0,210.0
21700173,2017-11-10,MIL,4.5,204.5
21700173,2017-11-10,SAS,-4.5,204.5
21700174,2017-11-10,ORL,-4.0,227.0
21700174,2017-11-10,PHX,4.0,227.0
21700175,2017-11-10,MIA,2.5,194.0
21700175,2017-11-10,UTA,-2.5,194.0
21700176,2017-11-10,BKN,8.5,218.5
21700176,2017-11-10,POR,-8.5,218.5
21700177,2017-11-11,ATL,11.0,217.5
21700177,2017-11-11,WAS,-11.0,217.5
21700178,2017-11-11,LAC,6.0,214.5
21700178,2017-11-11,NOP,-6.0,214.5
21700179,2017-11-11,NYK,-6.5,203.5
21700179,2017-11-11,SAC,6.5,203.5
21700180,2017-11-11,HOU,-6.5,210.5
21700180,2017-11-11,MEM,6.5,210.5
21700181,2017-11-11,CLE,-6.0,216.0
21700181,2017-11-11,DAL,6.0,216.0
21700182,2017-11-11,LAL,6.5,215.0
21700182,2017-11-11,MIL,-6.5,215.0
21700183,2017-11-11,CHI,11.5,193.0
21700183,2017-11-11,SAS,-11.5,193.0
21700184,2017-11-11,GSW,-14.0,231.0
21700184,2017-11-11,PHI,14.0,231.0
21700185,2017-11-11,DEN,-8.5,218.5
21700185,2017-11-11,ORL,8.5,218.5
21700186,2017-11-11,MIN,-9.0,228.5
21700186,2017-11-11,PHX,9.0,228.5
21700187,2017-11-11,BKN,8.0,209.0
21700187,2017-11-11,UTA,-8.0,209.0
21700188,2017-11-12,BOS,2.5,200.5
21700188,2017-11-12,TOR,-2.5,200.5
21700189,2017-11-12,DET,-3.5,202.0
21700189,2017-11-12,MIA,3.5,202.0
21700190,2017-11-12,HOU,-3.5,223.0
21700190,2017-11-12,IND,3.5,223.0
21700191,2017-11-12,DAL,11.5,208.0
21700191,2017-11-12,OKC,-11.5,208.0
21700192,2017-11-13,SAC,11.5,208.5
21700192,2017-11-13,WAS,-11.5,208.5
21700193,2017-11-13,CLE,-4.0,219.0
21700193,2017-11-13,NYK,4.0,219.0
21700194,2017-11-13,MEM,4.0,203.0
21700194,2017-11-13,MIL,-4.0,203.0
21700195,2017-11-13,ATL,9.0,217.0
21700195,2017-11-13,NOP,-9.0,217.0
21700196,2017-11-13,LAL,1.0,226.5
21700196,2017-11-13,PHX,-1.0,226.5
21700197,2017-11-13,MIN,-4.0,207.5
21700197,2017-11-13,UTA,4.0,207.5
21700198,2017-11-13,DEN,1.5,210.5
21700198,2017-11-13,POR,-1.5,210.5
21700199,2017-11-13,GSW,-13.0,229.0
21700199,2017-11-13,ORL,13.0,229.0
21700200,2017-11-13,LAC,-2.0,218.5
21700200,2017-11-13,PHI,2.0,218.5
21700201,2017-11-14,BKN,7.0,210.0
21700201,2017-11-14,BOS,-7.0,210.0
21700202,2017-11-14,HOU,-6.5,219.5
21700202,2017-11-14,TOR,6.5,219.5
21700203,2017-11-14,DAL,6.5,200.5
21700203,2017-11-14,SAS,-6.5,200.5
21700204,2017-11-15,ATL,-5.0,205.5
21700204,2017-11-15,SAC,5.0,205.5
21700205,2017-11-15,MIA,-1.0,210.5
21700205,2017-11-15,WAS,1.0,210.5
21700206,2017-11-15,NYK,-4.0,204.0
21700206,2017-11-15,UTA,4.0,204.0
21700207,2017-11-15,CHA,2.0,219.0
21700207,2017-11-15,CLE,-2.0,219.0
21700208,2017-11-15,IND,3.0,206.5
21700208,2017-11-15,MEM,-3.0,206.5
21700209,2017-11-15,DET,4.5,205.0
21700209,2017-11-15,MIL,-4.5,205.0
21700210,2017-11-15,MIN,-5.0,207.5
21700210,2017-11-15,SAS,5.0,207.5
21700211,2017-11-15,NOP,-3.0,219.0
21700211,2017-11-15,TOR,3.0,219.0
21700212,2017-11-15,CHI,12.5,201.0
21700212,2017-11-15,OKC,-12.5,201.0
21700213,2017-11-15,ORL,5.0,210.0
21700213,2017-11-15,POR,-5.0,210.0
21700214,2017-11-15,LAL,3.5,220.0
21700214,2017-11-15,PHI,-3.5,220.0
21700215,2017-11-16,BOS,7.5,217.0
21700215,2017-11-16,GSW,-7.5,217.0
21700216,2017-11-16,HOU,-13.0,228.0
21700216,2017-11-16,PHX,13.0,228.0
21700217,2017-11-17,DET,0.0,209.5
21700217,2017-11-17,IND,0.0,209.5
21700218,2017-11-17,MIA,5.0,207.5
21700218,2017-11-17,WAS,-5.0,207.5
21700219,2017-11-17,BKN,1.5,208.0
21700219,2017-11-17,UTA,-1.5,208.0
21700220,2017-11-17,CLE,-6.5,222.0
21700220,2017-11-17,LAC,6.5,222.0
21700221,2017-11-17,NYK,8.0,217.5
21700221,2017-11-17,TOR,-8.0,217.5
21700222,2017-11-17,CHA,-6.5,198.0
21700222,2017-11-17,CHI,6.5,198.0
21700223,2017-11-17,OKC,-1.0,197.5
21700223,2017-11-17,SAS,1.0,197.5
21700224,2017-11-17,DAL,6.5,212.5
21700224,2017-11-17,MIN,-6.5,212.5
21700225,2017-11-17,POR,-7.0,198.5
21700225,2017-11-17,SAC,7.0,198.5
21700226,2017-11-17,DEN,-4.5,220.0
21700226,2017-11-17,NOP,4.5,220.0
21700227,2017-11-17,LAL,-6.5,227.5
21700227,2017-11-17,PHX,6.5,227.5
21700228,2017-11-18,CHA,-5.0,212.0
21700228,2017-11-18,LAC,5.0,212.0
21700229,2017-11-18,ORL,-6.0,207.5
21700229,2017-11-18,UTA,6.0,207.5
21700230,2017-11-18,ATL,6.5,203.0
21700230,2017-11-18,BOS,-6.5,203.0
21700231,2017-11-18,GSW,-8.5,232.0
21700231,2017-11-18,PHI,8.5,232.0
21700232,2017-11-18,HOU,-8.0,213.5
21700232,2017-11-18,MEM,8.0,213.5
21700233,2017-11-18,DAL,6.0,202.5
21700233,2017-11-18,MIL,-6.0,202.5
21700234,2017-11-18,POR,-12.0,193.0
21700234,2017-11-18,SAC,12.0,193.0
21700235,2017-11-19,IND,5.5,206.0
21700235,2017-11-19,MIA,-5.5,206.0
21700236,2017-11-19,BKN,11.5,232.0
21700236,2017-11-19,GSW,-11.5,232.0
21700237,2017-11-19,TOR,-6.0,209.5
21700237,2017-11-19,WAS,6.0,209.5
21700238,2017-11-19,DET,6.0,208.5
21700238,2017-11-19,MIN,-6.0,208.5
21700239,2017-11-19,CHI,3.0,215.5
21700239,2017-11-19,PHX,-3.0,215.5
21700240,2017-11-19,DEN,-4.5,222.5
21700240,2017-11-19,LAL,4.5,222.5
21700241,2017-11-20,CHA,-2.0,213.5
21700241,2017-11-20,MIN,2.0,213.5
21700242,2017-11-20,CLE,-2.5,216.0
21700242,2017-11-20,DET,2.5,216.0
21700243,2017-11-20,IND,3.5,219.0
21700243,2017-11-20,ORL,-3.5,219.0
21700244,2017-11-20,PHI,-7.0,210.0
21700244,2017-11-20,UTA,7.0,210.0
21700245,2017-11-20,LAC,0.0,208.5
21700245,2017-11-20,NYK,0.0,208.5
21700246,2017-11-20,MEM,1.5,194.0
21700246,2017-11-20,POR,-1.5,194.0
21700247,2017-11-20,MIL,-3.5,207.5
21700247,2017-11-20,WAS,3.5,207.5
21700248,2017-11-20,NOP,2.5,214.0
21700248,2017-11-20,OKC,-2.5,214.0
21700249,2017-11-20,BOS,-7.5,200.0
21700249,2017-11-20,DAL,7.5,200.0
21700250,2017-11-20,ATL,9.5,201.5
21700250,2017-11-20,SAS,-9.5,201.5
21700251,2017-11-20,DEN,-7.0,209.0
21700251,2017-11-20,SAC,7.0,209.0
21700252,2017-11-21,CHI,6.0,210.0
21700252,2017-11-21,LAL,-6.0,210.0
21700253,2017-11-22,CHA,-3.0,210.5
21700253,2017-11-22,WAS,3.0,210.5
21700254,2017-11-22,BKN,11.0,228.0
21700254,2017-11-22,CLE,-11.0,228.0
21700255,2017-11-22,PHI,-4.0,210.5
21700255,2017-11-22,POR,4.0,210.5
21700256,2017-11-22,ATL,3.0,210.0
21700256,2017-11-22,LAC,-3.0,210.0
21700257,2017-11-22,BOS,-2.0,196.0
21700257,2017-11-22,MIA,2.0,196.0
21700258,2017-11-22,NYK,4.0,210.5
21700258,2017-11-22,TOR,-4.0,210.5
21700259,2017-11-22,DEN,9.5,224.5
21700259,2017-11-22,HOU,-9.5,224.5
21700260,2017-11-22,DAL,5.5,197.5
21700260,2017-11-22,MEM,-5.5,197.5
21700261,2017-11-22,MIN,-7.0,217.0
21700261,2017-11-22,ORL,7.0,217.0
21700262,2017-11-22,NOP,-2.0,207.0
21700262,2017-11-22,SAS,2.0,207.0
21700263,2017-11-22,GSW,-5.0,222.0
21700263,2017-11-22,OKC,5.0,222.0
21700264,2017-11-22,MIL,-4.5,220.0
21700264,2017-11-22,PHX,4.5,220.0
21700265,2017-11-22,CHI,8.5,196.5
21700265,2017-11-22,UTA,-8.5,196.5
21700266,2017-11-22,LAL,-1.0,208.0
21700266,2017-11-22,SAC,1.0,208.0
21700267,2017-11-24,BKN,3.5,213.5
21700267,2017-11-24,POR,-3.5,213.5
21700268,2017-11-24,ATL,1.5,207.5
21700268,2017-11-24,NYK,-1.5,207.5
21700269,2017-11-24,BOS,-7.5,209.0
21700269,2017-11-24,ORL,7.5,209.0
21700270,2017-11-24,CHA,5.0,221.0
21700270,2017-11-24,CLE,-5.0,221.0
21700271,2017-11-24,IND,2.0,216.5
21700271,2017-11-24,TOR,-2.0,216.5
21700272,2017-11-24,MIA,4.5,208.0
21700272,2017-11-24,MIN,-4.5,208.0
21700273,2017-11-24,DET,8.5,202.5
21700273,2017-11-24,OKC,-8.5,202.5
21700274,2017-11-24,DEN,-6.5,211.0
21700274,2017-11-24,MEM,6.5,211.0
21700275,2017-11-24,NOP,-6.5,228.0
21700275,2017-11-24,PHX,6.5,228.0
21700276,2017-11-24,CHI,15.5,211.0
21700276,2017-11-24,GSW,-15.5,211.0
21700277,2017-11-25,CHA,0.0,201.0
21700277,2017-11-25,SAS,0.0,201.0
21700278,2017-11-25,ORL,6.0,221.0
21700278,2017-11-25,PHI,-6.0,221.0
21700279,2017-11-25,POR,4.0,203.0
21700279,2017-11-25,WAS,-4.0,203.0
21700280,2017-11-25,ATL,7.0,209.0
21700280,2017-11-25,TOR,-7.0,209.0
21700281,2017-11-25,BOS,-3.0,206.0
21700281,2017-11-25,IND,3.0,206.0
21700282,2017-11-25,HOU,-15.5,217.5
21700282,2017-11-25,NYK,15.5,217.5
21700283,2017-11-25,DAL,5.5,202.0
21700283,2017-11-25,OKC,-5.5,202.0
21700284,2017-11-25,GSW,-12.0,227.5
21700284,2017-11-25,NOP,12.0,227.5
21700285,2017-11-25,MIL,-1.0,199.0
21700285,2017-11-25,UTA,1.0,199.0
21700286,2017-11-25,LAC,-4.5,203.0
21700286,2017-11-25,SAC,4.5,203.0
21700287,2017-11-26,CHI,6.5,197.0
21700287,2017-11-26,MIA,-6.5,197.0
21700288,2017-11-26,MIN,-11.5,224.5
21700288,2017-11-26,PHX,11.5,224.5
21700289,2017-11-26,BKN,5.5,212.0
21700289,2017-11-26,MEM,-5.5,212.0
21700290,2017-11-27,IND,-4.5,217.0
21700290,2017-11-27,ORL,4.5,217.0
21700291,2017-11-27,CLE,2.5,224.0
21700291,2017-11-27,PHI,-2.5,224.0
21700292,2017-11-27,BOS,-6.5,199.5
21700292,2017-11-27,DET,6.5,199.5
21700293,2017-11-27,NYK,1.0,204.0
21700293,2017-11-27,POR,-1.0,204.0
21700294,2017-11-27,BKN,17.5,226.5
21700294,2017-11-27,HOU,-17.5,226.5
21700295,2017-11-27,DAL,10.0,194.0
21700295,2017-11-27,SAS,-10.0,194.0
21700296,2017-11-27,GSW,-13.5,209.0
21700296,2017-11-27,SAC,13.5,209.0
21700297,2017-11-27,LAC,-4.5,215.0
