,TEAM_ABBREVIATION,PLAYER_NAME,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,converted_minutes,rolling_10_avg_minutes,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
503,BOS,Shavlik Randolph,22014,0021400859,2015-02-27,BOS vs. CHA,0.0,0.865,,,,0.0,,,,,0.1665,,12.5,0.02,,,,,50
504,ORL,Glen Davis,22012,0021200686,2013-02-01,ORL @ BOS,0.0,24.033333333333335,,,,0.0,,,,,0.4545555555555555,,8.011111111111111,0.033999999999999996,,,,,38
505,MIN,Karl-Anthony Towns,22018,0021800966,2019-03-06,MIN @ DET,28.733333333333334,33.69,0.607,0.234,25.0,0.043,0.629,0.172,0.051,0.269,0.6884999999999999,0.3001,11.159999999999998,0.1153,0.5305,0.3187,0.124,0.2752,62
506,UTA,Gordon Hayward,22013,0021300433,2013-12-27,UTA vs. LAL,37.9,36.00999999999999,0.588,,6.7,0.024,,,,,0.4248,,8.59,0.0383,,,,,31
507,DAL,Jalen Brunson,22021,22100410,2021-12-13,DAL vs. CHA,25.266666666666666,28.15833333333333,0.571,0.302,5.6,0.0,0.489,0.37,0.108,0.414,0.5428000000000001,0.2745,8.559999999999999,0.034800000000000005,0.5458000000000001,0.2718,0.15050000000000002,0.28240000000000004,25
508,POR,Meyers Leonard,22012,0021200821,2013-02-22,POR @ LAL,12.816666666666666,7.543333333333332,0.667,,0.0,0.133,,,,,0.20366666666666666,,14.811111111111112,0.027200000000000002,,,,,45
509,CHA,Frank Kaminsky,22018,0021800636,2019-01-12,CHA @ SAC,0.0,3.185,,,,0.0,,,,,0.604,0.17250000000000001,12.275,0.047799999999999995,0.48325,0.1235,0.10775,0.20325,40
510,CLE,Tristan Thompson,22011,0021100169,2012-01-13,CLE @ LAL,18.783333333333335,17.770000000000003,0.444,,9.1,0.118,,,,,0.5259,,18.73,0.10600000000000001,,,,,10
511,OKC,Kevin Durant,22010,0021000803,2011-02-12,OKC @ SAC,39.0,41.80499999999999,0.614,,9.4,0.026,,,,,0.5199,,8.92,0.0329,,,,,47
512,MIN,Rudy Gobert,22022,0022200129,2022-11-04,MIN vs. MIL,30.483333333333334,32.43958333333333,0.5,0.175,0.0,0.111,0.564,0.291,0.092,0.107,0.5640000000000001,0.23487499999999997,12.575000000000001,0.113625,0.497375,0.18374999999999997,0.14375,0.24925000000000003,8
513,WAS,John Wall,22016,0021600107,2016-11-09,WAS vs. BOS,30.916666666666668,34.49333333333333,0.406,0.262,16.1,0.0,0.509,0.226,0.156,0.16,0.4732,0.257,15.079999999999998,0.03799999999999999,0.51075,0.29900000000000004,0.18075,0.229,5
514,PHX,Landry Shamet,22022,0022201160,2023-03-31,PHX vs. DEN,0.0,11.841666666666665,,,,0.0,,,,,0.43416666666666665,0.2173333333333333,9.816666666666666,0.0031,0.5325,0.4585000000000001,0.1403333333333333,0.19516666666666668,40
515,WAS,Ish Smith,22020,0022000063,2020-12-31,WAS vs. CHI,7.933333333333334,20.558333333333334,0.0,0.6,40.0,0.0,0.632,0.053,0.108,0.6,0.37175,0.26433333333333336,6.35,0.0,0.516,0.39466666666666667,0.08066666666666666,0.20866666666666667,4
516,GSW,Kelly Oubre Jr.,22020,0022000836,2021-04-14,GSW @ OKC,0.0,29.603333333333335,,,,0.0,,,,,0.5265555555555556,0.22820000000000001,6.088888888888889,0.052700000000000004,0.5112,0.2814,0.1376,0.2254,52
517,ORL,Michael Carter-Williams,22019,0021900321,2019-12-06,ORL @ CLE,18.916666666666668,13.086666666666668,1.0,0.355,16.7,0.111,0.485,0.088,0.193,0.333,0.2962222222222223,0.3118888888888889,8.755555555555553,0.0627,0.4882222222222222,0.26888888888888896,0.14122222222222225,0.20555555555555557,12
518,CHI,Lauri Markkanen,22020,0022000937,2021-04-28,CHI @ NYK,25.466666666666665,20.94666666666667,0.667,0.209,0.0,0.048,0.472,0.13,0.02,0.286,0.5634,0.18211111111111108,6.68,0.0304,0.4897777777777777,0.22111111111111112,0.136,0.20433333333333337,42
519,MIL,Johnny O'Bryant III,22015,0021500027,2015-10-30,MIL vs. WAS,27.716666666666665,16.533333333333335,0.4,,0.0,0.045,,,,,0.0,,0.0,0.059,,,,,1
520,DEN,Monte Morris,22018,0021800880,2019-02-22,DEN @ DAL,19.266666666666666,29.685000000000002,0.3,,0.0,0.0,,,,,0.6186,,2.55,0.0157,,,,,57
521,MIN,Robert Covington,22018,0021800348,2018-12-03,MIN vs. HOU,38.8,35.02166666666666,0.714,0.338,20.0,0.0,0.56,0.293,0.185,0.16,0.5565,0.2704,4.42,0.0201,0.4796,0.23329999999999992,0.1679,0.229,22
522,TOR,John Lucas III,22012,0021200936,2013-03-10,TOR vs. CLE,5.333333333333333,14.6,0.5,,0.0,0.0,,,,,0.6484,,4.1,0.0,,,,,63
523,UTA,Talen Horton-Tucker,22022,0022201005,2023-03-11,UTA @ CHA,32.483333333333334,27.585,0.625,0.224,7.3,0.029,0.5,0.043,0.059,0.167,0.5171,0.3133,17.13,0.0112,0.5119,0.22949999999999998,0.09259999999999999,0.2318,65
524,IND,Jordan Hill,22015,0021500812,2016-02-19,IND @ OKC,12.433333333333334,24.560000000000002,0.167,,0.0,0.118,,,,,0.5556,,12.239999999999998,0.087,,,,,52
525,CLE,Jarrett Allen,22023,0022301132,2024-04-07,CLE @ LAC,34.8,31.85333333333333,0.5,0.254,6.3,0.056,0.585,0.203,0.196,0.25,0.6355999999999999,0.17950000000000002,6.13,0.08199999999999999,0.5851,0.2133,0.1446,0.23850000000000002,73
526,SAC,Caron Butler,22015,0021500303,2015-12-06,SAC @ OKC,0.0,3.1983333333333333,,,,0.0,,,,,0.16666666666666666,,4.166666666666667,0.0038,,,,,18
527,HOU,Jabari Smith Jr.,22022,0022200880,2023-02-15,HOU @ OKC,29.016666666666666,31.020000000000003,0.625,0.483,14.3,0.05,0.621,0.362,0.091,0.259,0.4302,0.2846,13.030000000000001,0.0445,0.5461,0.2734,0.1093,0.2708,54
528,NYK,Elfrid Payton,22020,0022000483,2021-02-23,NYK vs. GSW,33.63333333333333,26.913333333333338,0.421,0.264,3.8,0.065,0.606,0.318,0.055,0.241,0.4828,0.20333333333333334,10.02,0.0451,0.5121666666666668,0.29383333333333334,0.10683333333333334,0.14866666666666667,31
529,SAC,Keegan Murray,22023,0022300170,2023-11-08,SAC vs. POR,31.216666666666665,33.825,0.265,0.328,4.8,0.057,0.531,0.438,0.142,0.136,0.44116666666666665,0.23916666666666667,6.216666666666666,0.03983333333333333,0.5618333333333333,0.2265,0.14983333333333335,0.19583333333333333,6
530,DET,Richard Hamilton,22010,0021001071,2011-03-25,DET @ CLE,31.433333333333334,26.373333333333335,0.412,,5.0,0.0,,,,,0.4642222222222221,,6.388888888888889,0.0103,,,,,59
531,POR,Evan Turner,22018,0021800816,2019-02-07,POR vs. SAS,17.533333333333335,22.658333333333335,0.75,0.167,12.5,0.0,0.581,0.081,0.153,0.313,0.43410000000000004,0.2605,13.330000000000002,0.0162,0.5514,0.2852,0.09419999999999999,0.18669999999999998,52
532,DET,Kentavious Caldwell-Pope,22016,0021601121,2017-03-30,DET vs. BKN,36.78333333333333,31.075,0.429,0.164,11.1,0.0,0.442,0.077,0.086,0.146,0.4283,0.231375,7.709999999999999,0.013999999999999999,0.58375,0.2675,0.12962500000000002,0.206125,70
533,HOU,Chandler Parsons,22013,0021300753,2014-02-08,HOU @ MIL,35.43333333333333,37.235,0.5,,14.3,0.031,,,,,0.5488999999999999,,9.36,0.0371,,,,,50
534,IND,Thaddeus Young,22017,0021700932,2018-03-02,IND @ MIL,37.31666666666667,32.556666666666665,0.455,0.407,8.3,0.091,0.409,0.348,0.166,0.268,0.5034000000000001,0.2962,9.51,0.08739999999999999,0.5178,0.2399,0.168,0.24450000000000002,61
535,MEM,Desmond Bane,22021,22100330,2021-12-02,MEM vs. OKC,17.533333333333335,28.493333333333332,0.167,0.214,10.0,0.0,0.268,0.429,0.241,0.25,0.6123,0.27199999999999996,8.39,0.023399999999999997,0.5426000000000001,0.2468,0.1346,0.2424,21
536,GSW,Andrew Bogut,22013,0021300660,2014-01-26,GSW vs. POR,25.15,26.99,0.667,,25.0,0.107,,,,,0.715,,15.66,0.1157,,,,,44
537,ORL,Victor Oladipo,22015,0021500998,2016-03-15,ORL vs. DEN,39.483333333333334,34.638333333333335,0.563,,4.0,0.0,,,,,0.5059,,8.260000000000002,0.030800000000000004,,,,,60
538,CLE,Tristan Thompson,22013,0021300115,2013-11-13,CLE @ MIN,23.983333333333334,37.46666666666667,0.429,,8.3,0.087,,,,,0.427875,,13.924999999999999,0.09975,,,,,8
539,NJN,MarShon Brooks,22011,0021100888,2012-04-14,NJN vs. BOS,36.45,27.37833333333333,0.382,,9.1,0.023,,,,,0.434,,14.040000000000001,0.046299999999999994,,,,,60
540,WAS,Jason Smith,22017,0021700139,2017-11-05,WAS @ TOR,0.0,7.736111111111111,,,,0.0,,,,,0.1785,0.356,7.775,0.07933333333333334,0.43175,0.26025,0.13375,0.08725,6
541,DAL,Sterling Brown,22021,22100506,2021-12-27,DAL @ POR,5.433333333333334,20.669999999999998,1.5,0.5,33.3,0.0,0.636,0.364,0.078,0.2,0.6069000000000001,0.30410000000000004,11.66,0.07680000000000001,0.543,0.27359999999999995,0.1629,0.27719999999999995,24
542,HOU,Greg Smith,22012,0021200521,2013-01-09,HOU @ NOH,5.766666666666667,14.169999999999998,0.0,,50.0,0.143,,,,,0.6833,,8.93,0.1016,,,,,33
543,DAL,Rodrigue Beaubois,22012,0021200967,2013-03-14,DAL @ SAS,0.0,3.236666666666667,,,,0.0,,,,,0.472,,10.733333333333334,0.0091,,,,,57
544,DEN,JJ Hickson,22013,0021300457,2013-12-30,DEN vs. MIA,36.36666666666667,27.148333333333333,0.455,,11.8,0.111,,,,,0.5312,,11.04,0.11139999999999999,,,,,29
545,HOU,Jordan Hill,22011,0021100176,2012-01-14,HOU vs. POR,20.816666666666666,17.625,0.5,,0.0,0.056,,,,,0.3781,,21.3,0.0771,,,,,11
546,WAS,Garrison Mathews,22019,0021900033,2019-10-26,WAS @ SAS,0.0,6.841666666666667,,,,0.0,,,,,0.0,0.0835,12.5,0.0,0.1415,0.174,0.123,0.0715,2
547,GSW,Nick Young,22017,0021700284,2017-11-25,GSW vs. NOP,9.7,15.186666666666667,0.0,0.474,0.0,0.0,0.538,0.769,0.234,0.111,0.6096999999999999,0.2565,4.220000000000001,0.0,0.4962,0.2973,0.1463,0.14179999999999998,19
548,PHX,Robin Lopez,22011,0021100370,2012-02-07,PHX @ MIL,11.083333333333334,8.058333333333334,0.333,,0.0,0.118,,,,,0.40625,,16.3625,0.0718,,,,,24
549,POR,Luke Babbitt,22010,0021000816,2011-02-14,POR @ MIN,0.2,2.308333333333333,0.0,,0.0,0.0,,,,,0.2,,6.659999999999999,0.0,,,,,45
550,MIA,Kyle Lowry,22021,22100983,2022-03-09,MIA vs. PHX,31.616666666666667,34.641666666666666,0.5,0.186,17.6,0.0,0.5,0.071,0.128,0.355,0.5363,0.26230000000000003,14.430000000000001,0.0066,0.5170999999999999,0.2747,0.1659,0.22000000000000003,50
551,WAS,Marcus Thornton,22016,0021600769,2017-02-06,WAS vs. CLE,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,50
552,TOR,Khem Birch,22021,22100689,2022-01-21,TOR @ WAS,0.0,16.055,,,,0.0,,,,,0.4087777777777778,0.24888888888888885,12.6,0.07830000000000001,0.5872222222222222,0.228,0.14655555555555555,0.21977777777777777,24
553,NYK,Steve Novak,22012,0021201054,2013-03-26,NYK @ BOS,17.733333333333334,17.42,0.75,,0.0,0.0,,,,,0.5683,,7.359999999999999,0.0189,,,,,68
554,SAC,Donte Greene,22010,0021000831,2011-02-16,SAC @ DAL,23.1,15.74,0.667,,23.1,0.0,,,,,0.5235,,20.85,0.0728,,,,,52
555,MIL,Giannis Antetokounmpo,22015,0021500121,2015-11-11,MIL @ DEN,29.15,30.795833333333334,0.5,,15.0,0.043,,,,,0.5935714285714285,,14.014285714285716,0.031125,,,,,8
556,NYK,Damyean Dotson,22019,0021900392,2019-12-15,NYK @ DEN,6.883333333333333,18.77,0.0,0.0,0.0,0.0,0.824,0.118,0.0,0.4,0.6305,0.2892,6.659999999999999,0.008299999999999998,0.5564,0.27449999999999997,0.1299,0.21390000000000003,26
557,MEM,Josh Davis,22011,0021100290,2012-01-28,MEM @ PHX,0.0,5.955000000000001,,,,0.0,,,,,0.39285714285714285,,7.142857142857143,0.09519999999999999,,,,,18
558,PHX,Isaiah Thomas,22023,0022301059,2024-03-27,PHX @ DEN,0.0,0.45,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.2,0.4,0.515,1.0,4
559,WAS,Thomas Bryant,22020,0022000074,2021-01-01,WAS @ MIN,22.016666666666666,31.166666666666664,1.071,0.349,16.7,0.105,0.554,0.27,0.227,0.211,0.6876,0.29300000000000004,9.74,0.059199999999999996,0.5362500000000001,0.34249999999999997,0.14475000000000002,0.20775,5
560,MIN,Alexey Shved,22012,0021200084,2012-11-10,MIN @ CHI,25.983333333333334,18.636666666666667,0.273,,5.3,0.067,,,,,0.4,,11.6,0.027999999999999997,,,,,5
561,SAS,Kawhi Leonard,42013,0041300405,2014-06-15,SAS vs. MIA,33.983333333333334,32.09,0.85,,16.7,0.061,,,,,0.5579,,9.74,0.0441,,,,,22
562,NYK,Jalen Brunson,22023,0022300615,2024-01-23,NYK @ BKN,35.8,28.291666666666664,0.545,0.262,6.5,0.0,0.514,0.042,0.13,0.343,0.58325,0.28575,6.8875,0.0094,0.499,0.26275,0.13125,0.18612499999999998,43
563,MEM,Mike Conley,42011,0041100172,2012-05-02,MEM vs. LAC,38.06666666666667,38.25,0.364,,11.5,0.028,,,,,0.938,,5.3,0.0,,,,,1
564,NOP,Jahlil Okafor,22018,0021800312,2018-11-28,NOP vs. WAS,1.6333333333333333,0.2633333333333333,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.22233333333333336,0.22233333333333336,0.17733333333333334,0.0,19
565,MEM,Ja Morant,22019,0021900412,2019-12-18,MEM @ OKC,32.93333333333333,28.564999999999998,0.594,0.197,3.8,0.0,0.475,0.339,0.127,0.188,0.5135555555555555,0.25377777777777777,9.877777777777776,0.0132,0.5236666666666667,0.27555555555555555,0.14566666666666667,0.24766666666666673,23
566,LAC,Jamal Crawford,22014,0021400559,2015-01-11,LAC vs. MIA,22.316666666666666,24.464999999999996,0.111,,26.7,0.0,,,,,0.4584,,8.629999999999999,0.014400000000000001,,,,,37
567,MIN,AJ Price,22013,0021300097,2013-11-10,MIN @ LAL,3.2,0.3625,1.0,,0.0,0.0,,,,,0.0,,100.0,0.0,,,,,4
568,POR,Tony Snell,22021,22100096,2021-11-01,POR @ PHI,9.8,0.0,1.5,0.15,0.0,0.0,0.647,0.059,0.115,0.25,,,,0.0,,,,,1
569,PHX,Brandon Knight,22015,0021500660,2016-01-23,PHX vs. ATL,0.0,31.491666666666667,,,,0.0,,,,,0.47087499999999993,,13.4375,0.0043,,,,,44
570,LAC,Kawhi Leonard,22020,0022000142,2021-01-10,LAC vs. CHI,38.21666666666667,27.351666666666667,0.795,,7.1,0.0,,,,,0.50325,0.2286,7.375,0.0303,0.5386,0.27640000000000003,0.1632,0.1972,10
571,MEM,Chandler Parsons,22018,0021800939,2019-03-02,MEM @ DAL,15.466666666666667,7.453333333333333,0.5,0.286,12.5,0.0,0.26,0.44,0.173,0.286,0.308,0.29699999999999993,7.3500000000000005,0.0,0.41125,0.26025,0.1575,0.23149999999999998,23
572,PHX,Jalen Smith,22021,22100122,2021-11-04,PHX vs. HOU,0.0,3.0527777777777776,,,,0.0,,,,,0.4585,0.1315,8.35,0.02383333333333333,0.536,0.08299999999999999,0.1105,0.1485,6
573,CLE,Jae Crowder,22017,0021700313,2017-11-30,CLE @ ATL,28.6,25.591666666666665,0.7,0.271,0.0,0.0,0.58,0.28,0.118,0.19,0.44250000000000006,0.28209999999999996,17.02,0.0391,0.5469999999999999,0.23590000000000005,0.16249999999999998,0.25579999999999997,21
574,MIL,Thanasis Antetokounmpo,22020,0022000859,2021-04-17,MIL vs. MEM,3.05,15.833333333333334,0.0,0.667,100.0,0.667,0.5,0.0,0.4,0.667,0.4016,0.26916666666666667,15.279999999999998,0.1273,0.5045000000000001,0.34149999999999997,0.12616666666666668,0.2738333333333333,55
575,ORL,Nikola Vucevic,22012,0021200350,2012-12-17,ORL vs. MIN,32.983333333333334,29.39666666666667,0.538,,16.7,0.071,,,,,0.46709999999999996,,15.16,0.1353,,,,,23
576,OKC,Reggie Jackson,22013,0021300466,2013-12-31,OKC vs. POR,28.683333333333334,25.173333333333336,0.385,,4.5,0.071,,,,,0.47509999999999997,,8.44,0.014000000000000002,,,,,30
577,OKC,Anthony Morrow,22014,0021400957,2015-03-11,OKC vs. LAC,35.55,19.935,0.917,,0.0,0.0,,,,,0.6199999999999999,,4.9799999999999995,0.017599999999999998,,,,,62
578,SAS,Patty Mills,22017,0021701056,2018-03-19,SAS vs. GSW,34.18333333333333,27.84166666666667,0.458,0.18,17.6,0.056,0.319,0.255,0.202,0.032,0.4686,0.2063,4.06,0.013300000000000001,0.514,0.23470000000000005,0.16010000000000002,0.19580000000000003,70
579,MEM,Jamaal Franklin,22013,0021300716,2014-02-03,MEM @ OKC,3.3166666666666664,1.9316666666666666,0.0,,100.0,0.0,,,,,0.25,,12.5,0.01,,,,,44
580,NYK,Joakim Noah,22016,0021600699,2017-01-27,NYK vs. CHA,11.516666666666667,21.436666666666664,0.0,0.136,0.0,0.111,0.575,0.2,0.046,0.111,0.4934,0.21744444444444444,16.06,0.17609999999999998,0.5721111111111111,0.25755555555555554,0.11355555555555553,0.2454444444444445,41
581,HOU,Patrick Beverley,22016,0021600518,2017-01-02,HOU vs. WAS,0.0,26.381666666666668,,,,0.0,,,,,0.533625,0.24228571428571427,8.962499999999999,0.0454,0.5277142857142857,0.23600000000000002,0.15357142857142855,0.25114285714285717,24
582,MEM,Desmond Bane,22020,0022000476,2021-02-22,MEM @ DAL,23.166666666666668,22.013333333333332,0.556,0.2,9.1,0.031,0.541,0.405,0.144,0.111,0.585,0.19066666666666668,8.47777777777778,0.016099999999999996,0.6568333333333334,0.2831666666666667,0.14866666666666664,0.19316666666666668,23
583,HOU,DeMarre Carroll,22019,0021901298,2020-08-11,HOU @ SAS,21.416666666666668,4.9383333333333335,0.4,0.263,0.0,0.042,0.561,0.171,0.283,0.3,0.6666666666666666,0.4406666666666667,4.766666666666667,0.014799999999999999,0.5033333333333333,0.264,0.161,0.21233333333333335,55
584,MEM,Solomon Hill,22019,0021900286,2019-12-01,MEM @ MIN,25.833333333333332,17.408333333333335,0.5,0.148,0.0,0.061,0.411,0.4,0.176,0.231,0.5229999999999999,0.24570000000000003,8.27,0.0354,0.5299,0.25780000000000003,0.1431,0.2724,18
585,LAC,JJ Redick,22013,0021300227,2013-11-27,LAC vs. NYK,23.5,28.868333333333332,0.65,,8.3,0.0,,,,,0.516,,7.010000000000001,0.0033,,,,,15
586,MIN,Ronny Turiaf,22013,0021301213,2014-04-14,MIN @ GSW,0.0,10.966666666666665,,,,0.0,,,,,0.5401428571428571,,7.257142857142858,0.0485,,,,,33
587,MIN,Jarred Vanderbilt,22021,22100561,2022-01-03,MIN @ LAC,28.25,30.543333333333333,0.571,0.132,0.0,0.143,0.613,0.1,0.294,0.063,0.6271,0.21939999999999998,14.86,0.10090000000000002,0.5519000000000001,0.3136,0.16399999999999998,0.19269999999999998,32
588,MEM,O.J. Mayo,22011,0021100107,2012-01-06,MEM @ UTA,25.5,24.37222222222222,0.292,,18.8,0.0,,,,,0.48216666666666663,,17.166666666666668,0.027833333333333335,,,,,6
589,DET,Rodney McGruder,22021,22101045,2022-03-17,DET @ ORL,19.733333333333334,11.708333333333334,0.5,0.425,0.0,0.087,0.613,0.175,0.116,0.294,0.466625,0.179,5.0375,0.0327,0.5479999999999999,0.345125,0.145,0.211,61
590,NYK,Derrick Rose,22020,0022000971,2021-05-02,NYK @ HOU,31.016666666666666,27.814999999999998,0.909,0.232,5.6,0.04,0.409,0.236,0.184,0.333,0.5368000000000002,0.251,5.63,0.010700000000000001,0.5058571428571429,0.27014285714285713,0.124,0.20071428571428568,43
591,MIL,Khris Middleton,22020,0022000840,2021-04-15,MIL @ ATL,33.8,26.481666666666666,0.357,,4.5,0.05,,,,,0.521875,0.26449999999999996,10.6,0.022699999999999998,0.5528333333333334,0.15633333333333335,0.13066666666666668,0.23883333333333331,54
592,POR,Jusuf Nurkić,22021,22100376,2021-12-08,POR @ GSW,27.8,25.270000000000003,,,,,,,,,,,,,,,,,25
593,UTA,Eric Paschall,22021,22100185,2021-11-13,UTA vs. MIA,9.283333333333333,15.2,0.0,0.375,33.3,0.091,0.625,0.125,0.159,0.167,0.5242,0.25220000000000004,11.59,0.06549999999999999,0.48139999999999994,0.1699,0.09029999999999999,0.16830000000000003,12
594,MIL,Jon Brockman,22011,0021100447,2012-02-17,MIL @ ORL,17.1,4.386666666666667,0.0,,50.0,0.077,,,,,0.2666,,6.659999999999999,0.061,,,,,26
595,NOP,Frank Jackson,22018,0021801207,2019-04-07,NOP @ SAC,0.0,20.300000000000004,,,,0.0,,,,,0.49583333333333335,0.2525,5.633333333333334,0.0075000000000000015,0.5498333333333334,0.25266666666666665,0.16083333333333333,0.2803333333333333,74
596,LAC,Blake Griffin,22010,0021000064,2010-11-03,LAC vs. OKC,32.43333333333333,34.787499999999994,0.583,,11.1,0.121,,,,,0.45125,,11.25,0.133,,,,,4
597,MIN,Jordan McLaughlin,22023,0022300723,2024-02-06,MIN @ CHI,6.683333333333334,11.308333333333334,0.5,0.0,0.0,0.0,0.308,0.462,0.068,0.286,0.4321,0.1868,20.419999999999998,0.044899999999999995,0.4795,0.27209999999999995,0.1775,0.19019999999999998,37
598,LAL,Kentavious Caldwell-Pope,22020,0022000693,2021-03-26,LAL vs. CLE,28.483333333333334,26.836666666666666,0.313,,25.0,0.0,,,,,0.5011,0.31033333333333335,6.2299999999999995,0.0066,0.5632222222222222,0.2635555555555556,0.1476666666666667,0.21288888888888888,41
599,BOS,Al Horford,22023,0022300228,2023-11-22,BOS vs. MIL,30.616666666666667,23.80166666666667,0.714,0.333,0.0,0.037,0.492,0.106,0.06,0.176,0.5642999999999999,0.21459999999999999,8.15,0.07540000000000001,0.4952,0.1908,0.10619999999999999,0.19290000000000002,12
600,LAC,Norman Powell,22023,0022300304,2023-12-11,LAC vs. POR,24.933333333333334,23.668333333333333,0.778,0.4,0.0,0.0,0.51,0.449,0.119,0.318,0.5655000000000001,0.3055,12.01,0.0073999999999999995,0.5134000000000001,0.3235,0.1451,0.24090000000000003,21
601,NOP,Anthony Davis,22017,0021700392,2017-12-11,NOP @ HOU,0.0,22.009999999999998,,,,0.0,,,,,0.5921428571428571,0.21214285714285713,8.085714285714285,0.046099999999999995,0.4739999999999999,0.1737142857142857,0.16342857142857142,0.30642857142857144,27
602,TOR,Chris Boucher,22021,22100906,2022-02-26,TOR @ ATL,22.566666666666666,20.494999999999997,0.5,0.2,0.0,0.077,0.539,0.421,0.085,0.1,0.6020999999999999,0.3215,3.97,0.1105,0.484,0.2813,0.1787,0.25969999999999993,57
603,IND,Ian Mahinmi,42013,0041300304,2014-05-26,IND @ MIA,16.133333333333333,11.135,0.667,,20.0,0.133,,,,,0.375,,14.16,0.0951,,,,,16
604,TOR,Jonas Valanciunas,22015,0021501156,2016-04-05,TOR vs. CHA,28.383333333333333,19.923333333333332,0.625,,25.0,0.083,,,,,0.5041428571428571,,8.528571428571428,0.0745,,,,,58
605,SAC,Ben McLemore,22015,0021500221,2015-11-25,SAC @ MIL,27.233333333333334,19.986666666666665,0.4,,27.3,0.0,,,,,0.48979999999999996,,13.66,0.0304,,,,,15
606,PHI,Reggie Jackson,22024,0022400097,2024-10-27,PHI @ IND,0.0,1.7083333333333333,,,,0.0,,,,,0.0,0.286,50.0,0.0,0.5,0.667,0.129,0.333,2
607,NYK,Landry Fields,22011,0021100085,2012-01-04,NYK vs. CHA,24.866666666666667,31.656666666666666,0.5,,27.3,0.0,,,,,0.43499999999999994,,11.12,0.0164,,,,,5
608,DEN,Darrell Arthur,22016,0021600855,2017-02-23,DEN @ SAC,0.0,15.043333333333333,,,,0.0,,,,,0.515125,0.22466666666666665,11.799999999999999,0.058899999999999994,0.5743333333333333,0.10183333333333335,0.09883333333333333,0.19016666666666668,46
609,UTA,Thabo Sefolosha,22018,0021800501,2018-12-25,UTA vs. POR,8.216666666666667,12.646666666666665,0.5,0.25,33.3,0.0,0.538,0.231,0.245,0.286,0.8125,0.2492,15.430000000000001,0.0077,0.522,0.2796,0.12249999999999998,0.1496,34
610,OKC,Nick Collison,22017,0021700394,2017-12-11,OKC vs. CHA,1.8,1.7416666666666667,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.5,0.248,19.433333333333334,0.0293,0.586,0.4040000000000001,0.37766666666666665,0.262,25
611,CHI,Javonte Green,22020,0022001068,2021-05-16,CHI vs. MIL,23.233333333333334,7.2333333333333325,0.6,0.174,0.0,0.0,0.5,0.39,0.157,0.25,0.4166666666666667,0.272,4.366666666666666,0.0268,0.42933333333333334,0.154,0.4256666666666667,0.0,67
612,HOU,Boban Marjanovic,22023,0022300059,2023-11-28,HOU @ DAL,0.0,1.2783333333333333,,,,0.0,,,,,0.375,,0.0,0.028599999999999997,,,,,14
613,PHX,Mikal Bridges,22018,0021801105,2019-03-25,PHX @ UTA,31.483333333333334,32.94166666666667,0.0,0.365,22.2,0.031,0.62,0.296,0.164,0.227,0.5574,0.32370000000000004,7.869999999999999,0.0191,0.5269999999999999,0.3568,0.17190000000000003,0.3044,74
614,SAS,Gary Neal,22012,0021200731,2013-02-06,SAS @ MIN,14.966666666666667,20.335,0.25,,0.0,0.0,,,,,0.3781,,7.63,0.0094,,,,,49
615,OKC,Mike Muscala,22019,0021900220,2019-11-22,OKC vs. LAL,21.2,8.961666666666668,0.389,0.2,0.0,0.048,0.563,0.469,0.231,0.143,0.22362500000000002,0.227125,5.1375,0.024100000000000003,0.49475,0.193875,0.1375,0.138875,14
616,SAS,Matt Bonner,22014,0021401113,2015-04-01,SAS @ ORL,9.483333333333333,7.925,0.5,,0.0,0.071,,,,,0.6916,,5.0,0.032100000000000004,,,,,73
617,CHI,Coby White,22021,22100257,2021-11-22,CHI vs. IND,24.65,13.329166666666666,0.2,0.085,0.0,0.0,0.511,0.149,0.12,0.273,0.1835,0.169,5.55,0.0,0.516,0.33875,0.1505,0.214,4
618,TOR,Alan Anderson,22012,0021201100,2013-04-01,TOR vs. DET,16.433333333333334,24.39666666666667,0.438,,0.0,0.0,,,,,0.45420000000000005,,14.25,0.019700000000000002,,,,,56
619,PHX,Dario Šarić,22022,0022200177,2022-11-11,PHX @ ORL,9.783333333333333,5.108333333333333,,,,,,,,,,,,,,,,,11
620,GSW,Kevin Durant,22017,0021701153,2018-04-01,GSW vs. PHX,34.78333333333333,33.19,0.711,0.061,3.6,0.0,0.446,0.154,0.161,0.184,0.5824,0.2752,11.150000000000002,0.014500000000000002,0.5287999999999999,0.2205,0.12350000000000001,0.2262,62
