,TEAM_ABBREVIATION,PLAYER_NAME,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,MINUTES,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GAME_COUNT
0,IND,AJ Price,22010,0021000152,2010-11-16,IND vs. ATL,,,,,,,,,,0
1,IND,AJ Price,22010,0021000168,2010-11-18,IND vs. LAC,10.683333333333334,0.462,0.692,0.191,0.0,0.6,0.4,0.185,0.0,1
2,IND,AJ Price,22010,0021000183,2010-11-20,IND vs. ORL,16.058333333333334,0.538,0.44599999999999995,0.158,0.088,0.4325,0.4355,0.1435,0.1365,2
3,IND,AJ Price,22010,0021000285,2010-12-03,IND @ PHX,14.883333333333333,0.5333333333333333,0.345,0.16,0.11933333333333333,0.49666666666666665,0.457,0.16666666666666666,0.13266666666666668,3
4,IND,AJ Price,22010,0021000302,2010-12-06,IND vs. TOR,11.1625,0.4,0.25875,0.12,0.0895,0.3725,0.34275,0.125,0.0995,4
5,IND,AJ Price,22010,0021000319,2010-12-08,IND @ MIL,9.683333333333334,0.445,0.507,0.1222,0.0716,0.3646,0.2742,0.16,0.22240000000000001,5
6,IND,AJ Price,22010,0021000330,2010-12-10,IND vs. CHA,8.069444444444445,0.37083333333333335,0.42250000000000004,0.10183333333333333,0.059666666666666666,0.30383333333333334,0.2285,0.13333333333333333,0.18533333333333335,6
7,IND,AJ Price,22010,0021000342,2010-12-11,IND @ ATL,6.916666666666666,0.3178571428571429,0.36214285714285716,0.08728571428571429,0.05114285714285714,0.2604285714285714,0.19585714285714287,0.1142857142857143,0.15885714285714286,7
8,IND,AJ Price,22010,0021000400,2010-12-19,IND @ BOS,7.3625,0.34425,0.353625,0.09325,0.04475,0.2945,0.221375,0.12425,0.15687500000000001,8
9,IND,AJ Price,22010,0021000408,2010-12-20,IND vs. NOH,6.544444444444444,0.306,0.31433333333333335,0.08288888888888889,0.03977777777777777,0.2617777777777778,0.19677777777777777,0.11044444444444444,0.13944444444444445,9
10,IND,AJ Price,22010,0021000464,2010-12-29,IND @ WAS,5.89,0.2754,0.28290000000000004,0.0746,0.0358,0.23559999999999998,0.17709999999999998,0.0994,0.1255,10
11,IND,AJ Price,22010,0021000478,2010-12-31,IND vs. WAS,5.0600000000000005,0.2792,0.2137,0.0955,0.0358,0.20890000000000003,0.20380000000000004,0.12189999999999998,0.17550000000000002,11
12,IND,AJ Price,22010,0021000536,2011-01-08,IND @ ATL,2.9166666666666665,0.2178,0.1937,0.083,0.0182,0.1824,0.1567,0.1117,0.1482,12
13,IND,AJ Price,22010,0021000562,2011-01-12,IND vs. DAL,2.2916666666666665,0.2104,0.21939999999999998,0.0751,0.025,0.1849,0.1267,0.12409999999999999,0.21070000000000003,13
14,IND,AJ Price,22010,0021000624,2011-01-19,IND @ GSW,2.2916666666666665,0.2104,0.21939999999999998,0.0751,0.025,0.1849,0.1267,0.12409999999999999,0.21070000000000003,14
15,IND,AJ Price,22010,0021000650,2011-01-22,IND @ POR,3.4983333333333335,0.19979999999999998,0.11379999999999998,0.0744,0.0536,0.182,0.14100000000000001,0.10670000000000002,0.14930000000000002,15
16,IND,AJ Price,22010,0021000652,2011-01-23,IND @ DEN,4.546666666666667,0.2404,0.1638,0.0852,0.0809,0.2467,0.1528,0.12680000000000002,0.1826,16
17,IND,AJ Price,22010,0021000668,2011-01-26,IND vs. ORL,7.256666666666666,0.30419999999999997,0.1936,0.0959,0.09590000000000001,0.3094,0.17629999999999998,0.1375,0.2142,17
18,IND,AJ Price,22010,0021000681,2011-01-28,IND vs. NJN,7.311666666666667,0.2918,0.1832,0.09159999999999999,0.1173,0.3347,0.1506,0.13040000000000002,0.2142,18
19,IND,AJ Price,22010,0021000693,2011-01-29,IND @ CHI,9.696666666666667,0.3567,0.2129,0.10089999999999999,0.1349,0.38,0.1944,0.15230000000000002,0.2475,19
20,IND,AJ Price,22010,0021000708,2011-01-31,IND vs. TOR,11.153333333333332,0.38530000000000003,0.2486,0.11079999999999998,0.1643,0.442,0.2264,0.1632,0.2839,20
21,IND,AJ Price,22010,0021000720,2011-02-02,IND @ CLE,12.538333333333334,0.376,0.2893,0.0856,0.1843,0.4487,0.1997,0.1405,0.2561,21
22,IND,AJ Price,22010,0021000734,2011-02-04,IND vs. POR,13.755,0.43920000000000003,0.3314,0.1111,0.2298,0.492,0.29969999999999997,0.1568,0.2686,22
23,IND,AJ Price,22010,0021000755,2011-02-06,IND @ NJN,15.193333333333333,0.4285,0.3314,0.12159999999999997,0.23810000000000003,0.4694,0.3039,0.13319999999999999,0.1989,23
24,IND,AJ Price,22010,0021000769,2011-02-08,IND @ MIA,17.121666666666666,0.4756,0.36569999999999997,0.13579999999999998,0.2907,0.5111,0.3306,0.15239999999999998,0.22559999999999997,24
25,IND,AJ Price,22010,0021000774,2011-02-09,IND vs. CHA,16.721666666666668,0.47850000000000004,0.35939999999999994,0.1404,0.32460000000000006,0.5438999999999999,0.33209999999999995,0.1532,0.22989999999999994,25
26,IND,AJ Price,22010,0021000787,2011-02-11,IND vs. MIN,17.196666666666665,0.4821000000000001,0.3556,0.14329999999999998,0.34019999999999995,0.5186999999999999,0.4149999999999999,0.1504,0.2239,26
27,IND,AJ Price,22010,0021000802,2011-02-12,IND @ MIL,16.05,0.4737,0.35440000000000005,0.13599999999999998,0.35019999999999996,0.4852999999999999,0.426,0.15239999999999998,0.2223,27
28,IND,AJ Price,22010,0021000818,2011-02-15,IND vs. MIA,16.056666666666665,0.46740000000000004,0.38280000000000003,0.1442,0.36519999999999997,0.4484,0.43390000000000006,0.15460000000000002,0.22619999999999996,28
29,IND,AJ Price,22010,0021000828,2011-02-16,IND @ DET,15.343333333333334,0.45569999999999994,0.37890000000000007,0.1441,0.3832999999999999,0.4514,0.4142,0.147,0.20540000000000003,29
30,IND,AJ Price,22010,0021000839,2011-02-22,IND @ WAS,15.659999999999997,0.4771000000000001,0.37450000000000006,0.14040000000000002,0.3872,0.45030000000000003,0.4041,0.14550000000000002,0.20900000000000002,30
31,IND,AJ Price,22010,0021000848,2011-02-23,IND vs. DET,16.418333333333333,0.47280000000000005,0.38830000000000003,0.13890000000000002,0.40049999999999997,0.4532,0.3903,0.1476,0.20579999999999998,31
32,IND,AJ Price,22010,0021000862,2011-02-25,IND vs. UTA,16.773333333333333,0.4439,0.3662,0.1315,0.41000000000000003,0.4545,0.32599999999999996,0.13790000000000002,0.21679999999999996,32
33,IND,AJ Price,22010,0021000879,2011-02-27,IND vs. PHX,16.273333333333333,0.44889999999999997,0.38689999999999997,0.1189,0.41000000000000003,0.45649999999999996,0.3092,0.15050000000000002,0.24229999999999996,33
34,IND,AJ Price,22010,0021000894,2011-03-01,IND vs. GSW,16.828333333333333,0.4468,0.3776,0.12160000000000001,0.3824000000000001,0.4565,0.2991999999999999,0.1459,0.23299999999999996,34
35,IND,AJ Price,22010,0021000908,2011-03-02,IND @ OKC,17.115000000000002,0.4282,0.3567000000000001,0.11140000000000001,0.3449000000000001,0.4513,0.2914,0.1433,0.22869999999999996,35
36,IND,AJ Price,22010,0021000921,2011-03-04,IND @ DAL,16.865,0.4182,0.37370000000000003,0.1129,0.32200000000000006,0.4776999999999999,0.24220000000000003,0.1339,0.23139999999999997,36
37,IND,AJ Price,22010,0021000927,2011-03-05,IND @ HOU,16.751666666666665,0.39820000000000005,0.3826,0.1233,0.31700000000000006,0.5063,0.2814,0.1433,0.2378,37
38,IND,AJ Price,22010,0021000949,2011-03-08,IND vs. PHI,16.74,0.4159,0.36210000000000003,0.1207,0.32680000000000003,0.509,0.2814,0.156,0.23070000000000004,38
39,IND,AJ Price,22010,0021000960,2011-03-09,IND @ MIN,17.10333333333333,0.41720000000000007,0.38780000000000003,0.1256,0.3178000000000001,0.5078999999999999,0.299,0.15550000000000003,0.24090000000000003,39
40,IND,AJ Price,22010,0021000970,2011-03-11,IND @ TOR,17.826666666666664,0.4114,0.3844,0.1347,0.2993,0.49479999999999985,0.3127,0.16119999999999998,0.23010000000000003,40
41,IND,AJ Price,22010,0021000989,2011-03-13,IND @ NYK,16.94666666666667,0.42700000000000005,0.3619,0.1289,0.29460000000000003,0.514,0.32789999999999997,0.14450000000000002,0.2726,41
42,IND,AJ Price,22010,0021001000,2011-03-15,IND vs. NYK,16.34666666666667,0.4391000000000001,0.3776,0.1316,0.2521,0.5393999999999999,0.3455,0.15839999999999999,0.29910000000000003,42
