,GAME_ID,GAME_DATE,MATCHUP,HOME_EFG_PCT,HOME_FTA_RATE,HOME_TM_TOV_PCT,HOME_OREB_PCT,HOME_OPP_EFG_PCT,HOME_OPP_FTA_RATE,HOME_OPP_TOV_PCT,HOME_OPP_OREB_PCT,HOME_GAME_COUNT,AWAY_EFG_PCT,AWAY_FTA_RATE,AWAY_TM_TOV_PCT,AWAY_OREB_PCT,AWAY_OPP_EFG_PCT,AWAY_OPP_FTA_RATE,AWAY_OPP_TOV_PCT,AWAY_OPP_OREB_PCT,AWAY_GAME_COUNT,PLUS_MINUS,TOTAL_POINTS,HOME_SPREAD,OVER_UNDER
740,21701073,2018-03-22,PHI @ ORL,0.462,0.242,0.114,0.121,0.556,0.27,0.169,0.294,71,0.556,0.27,0.169,0.216,0.462,0.242,0.114,0.172,70,-20.0,216,8.0,213.5
741,41900156,2020-08-30,LAC @ DAL,0.483,0.189,0.118,0.145,0.544,0.143,0.128,0.208,5,0.544,0.143,0.128,0.167,0.483,0.189,0.118,0.2,5,-14.0,208,10.0,236.5
742,21500287,2015-12-04,HOU @ DAL,0.506,0.247,0.186,0.229,0.536,0.214,0.19,0.34,19,0.536,0.214,0.19,0.3,0.506,0.247,0.186,0.313,19,-4.0,196,-5.0,210.5
743,22000630,2021-03-18,CHA @ LAL,0.549,0.217,0.109,0.216,0.56,0.241,0.185,0.17,40,0.56,0.241,0.185,0.17,0.549,0.217,0.109,0.255,39,11.0,221,-7.0,224.5
744,22000154,2021-05-12,NOP @ DAL,0.568,0.208,0.077,0.18,0.454,0.437,0.123,0.273,69,0.454,0.437,0.123,0.2,0.568,0.208,0.077,0.26,69,18.0,232,-9.5,226.0
745,22200055,2022-10-25,GSW @ PHX,0.576,0.37,0.131,0.28,0.505,0.187,0.153,0.25,3,0.505,0.187,0.153,0.192,0.576,0.37,0.131,0.38,3,29.0,239,-1.5,227.5
746,21201019,2013-03-21,POR @ CHI,0.461,0.124,0.086,0.17,0.548,0.119,0.148,0.25,66,0.548,0.119,0.148,0.182,0.461,0.124,0.086,0.226,67,-10.0,188,-5.5,188.5
747,21201173,2013-04-10,MIN @ LAC,0.643,0.208,0.213,0.278,0.422,0.244,0.113,0.321,77,0.422,0.244,0.113,0.232,0.643,0.208,0.213,0.306,77,16.0,206,-12.5,201.0
748,21400701,2015-01-30,LAC @ NOP,0.494,0.302,0.107,0.275,0.495,0.185,0.052,0.283,46,0.495,0.185,0.052,0.17,0.494,0.302,0.107,0.373,46,5.0,211,7.0,199.0
749,21600246,2016-11-27,DEN @ PHX,0.466,0.404,0.103,0.164,0.511,0.36,0.114,0.24,17,0.511,0.36,0.114,0.2,0.466,0.404,0.103,0.255,16,-6.0,234,-1.5,214.5
750,22300038,2023-11-21,TOR @ ORL,0.56,0.2,0.122,0.273,0.6,0.293,0.231,0.263,13,0.6,0.293,0.231,0.132,0.56,0.2,0.122,0.364,13,19.0,233,-1.5,216.0
751,21400330,2014-12-12,ORL @ ATL,0.429,0.346,0.124,0.096,0.448,0.208,0.202,0.245,21,0.448,0.208,0.202,0.184,0.429,0.346,0.124,0.231,24,6.0,168,-8.5,196.0
752,22000796,2021-04-09,CHA @ MIL,0.52,0.235,0.152,0.232,0.588,0.242,0.186,0.271,51,0.588,0.242,0.186,0.271,0.52,0.235,0.152,0.321,50,-8.0,246,3.5,219.0
753,42200116,2023-04-27,BOS @ ATL,0.548,0.234,0.098,0.226,0.596,0.181,0.072,0.277,5,0.596,0.181,0.072,0.234,0.548,0.234,0.098,0.283,5,-8.0,248,7.0,229.5
754,21400863,2015-02-27,BKN @ HOU,0.518,0.202,0.144,0.174,0.471,0.235,0.172,0.306,57,0.471,0.235,0.172,0.245,0.518,0.202,0.144,0.261,55,4.0,200,-7.0,206.5
755,22200663,2023-01-16,PHX @ MEM,0.612,0.204,0.105,0.265,0.494,0.213,0.145,0.235,42,0.494,0.213,0.145,0.176,0.612,0.204,0.105,0.327,44,30.0,242,-12.5,231.0
756,41200313,2013-05-25,SAS @ MEM,0.428,0.186,0.104,0.302,0.537,0.268,0.178,0.318,13,0.537,0.268,0.178,0.295,0.428,0.186,0.104,0.365,12,-11.0,197,-5.0,179.0
757,21800356,2018-12-05,DEN @ ORL,0.579,0.084,0.098,0.12,0.616,0.451,0.096,0.163,24,0.616,0.451,0.096,0.093,0.579,0.084,0.098,0.18,23,-6.0,242,5.5,208.5
758,42000101,2021-05-23,WAS @ PHI,0.548,0.355,0.104,0.245,0.602,0.17,0.154,0.3,0,0.602,0.17,0.154,0.175,0.548,0.355,0.104,0.34,0,7.0,243,-8.0,228.0
759,21701125,2018-03-29,CHI @ MIA,0.494,0.293,0.166,0.149,0.4,0.289,0.171,0.35,75,0.4,0.289,0.171,0.233,0.494,0.293,0.166,0.17,74,11.0,195,-13.0,209.0
760,21700849,2018-02-13,HOU @ MIN,0.512,0.274,0.096,0.2,0.627,0.349,0.065,0.222,59,0.627,0.349,0.065,0.2,0.512,0.274,0.096,0.289,55,-18.0,234,3.5,224.0
761,22000767,2021-04-05,CLE @ SAS,0.452,0.386,0.101,0.157,0.593,0.314,0.09,0.209,47,0.593,0.314,0.09,0.163,0.452,0.386,0.101,0.216,49,-24.0,226,-8.0,217.0
762,22000497,2021-02-24,LAL @ UTA,0.598,0.172,0.131,0.28,0.447,0.235,0.146,0.286,31,0.447,0.235,0.146,0.214,0.598,0.172,0.131,0.32,32,25.0,203,-8.5,218.5
763,21701144,2018-04-01,WAS @ CHI,0.634,0.159,0.172,0.146,0.506,0.148,0.175,0.182,76,0.506,0.148,0.175,0.136,0.634,0.159,0.172,0.244,76,14.4,207,7.0,207.5
764,22100247,2021-11-20,UTA @ SAC,0.505,0.231,0.08,0.151,0.599,0.187,0.133,0.37,16,0.599,0.187,0.133,0.304,0.505,0.231,0.08,0.208,15,-18.0,228,7.5,221.5
765,22000263,2021-05-14,SAC @ MEM,0.506,0.417,0.126,0.167,0.438,0.281,0.096,0.3,70,0.438,0.281,0.096,0.233,0.506,0.417,0.126,0.185,70,1.0,213,-4.0,225.5
766,22100470,2021-12-22,ORL @ ATL,0.475,0.363,0.149,0.26,0.512,0.271,0.103,0.224,29,0.512,0.271,0.103,0.163,0.475,0.363,0.149,0.3,31,-6.0,202,-7.5,208.0
767,22000282,2021-01-27,DAL @ UTA,0.549,0.231,0.101,0.212,0.527,0.099,0.081,0.163,17,0.527,0.099,0.081,0.082,0.549,0.231,0.101,0.327,17,12.0,220,-2.5,221.0
768,21601160,2017-04-04,CHI @ NYK,0.506,0.18,0.158,0.327,0.412,0.271,0.143,0.291,77,0.412,0.271,0.143,0.2,0.506,0.18,0.158,0.367,77,9.0,191,3.5,203.5
769,21401015,2015-03-18,WAS @ UTA,0.439,0.293,0.103,0.255,0.571,0.365,0.247,0.303,66,0.571,0.365,0.247,0.182,0.439,0.293,0.103,0.309,67,-4.0,172,-3.0,180.0
770,21200713,2013-02-04,POR @ MIN,0.488,0.224,0.135,0.213,0.636,0.229,0.289,0.364,44,0.636,0.229,0.289,0.242,0.488,0.224,0.135,0.319,47,-2.0,198,-3.0,193.5
771,21500247,2015-11-29,MIN @ LAC,0.573,0.44,0.136,0.163,0.5,0.256,0.151,0.283,16,0.5,0.256,0.151,0.152,0.573,0.44,0.136,0.209,16,8.0,206,-9.0,206.0
772,21200852,2013-02-27,TOR @ CLE,0.445,0.39,0.117,0.271,0.462,0.321,0.158,0.289,57,0.462,0.321,0.158,0.2,0.445,0.39,0.117,0.354,57,11.0,195,4.0,197.0
773,22000091,2021-01-03,LAC @ PHX,0.56,0.373,0.148,0.175,0.584,0.229,0.107,0.25,6,0.584,0.229,0.107,0.182,0.56,0.373,0.148,0.25,6,-5.0,219,3.5,216.0
774,21600833,2017-02-14,SAC @ LAL,0.53,0.181,0.182,0.271,0.541,0.342,0.181,0.22,56,0.541,0.342,0.181,0.171,0.53,0.181,0.182,0.292,55,-1.0,193,-2.0,217.5
775,41900305,2020-09-25,MIA @ BOS,0.516,0.312,0.106,0.245,0.494,0.337,0.123,0.2,15,0.494,0.337,0.123,0.12,0.516,0.312,0.106,0.34,13,13.0,229,-3.5,213.5
776,21401177,2015-04-10,WAS @ BKN,0.573,0.258,0.064,0.25,0.421,0.207,0.225,0.389,78,0.421,0.207,0.225,0.315,0.573,0.258,0.064,0.313,78,37.0,197,-5.0,197.5
777,22100406,2021-12-13,SAC @ TOR,0.597,0.102,0.096,0.167,0.463,0.223,0.168,0.344,26,0.463,0.223,0.168,0.311,0.597,0.102,0.096,0.271,27,23.0,225,-4.5,222.5
778,21601111,2017-03-29,ATL @ PHI,0.477,0.126,0.16,0.255,0.481,0.325,0.182,0.375,74,0.481,0.325,0.182,0.313,0.477,0.126,0.16,0.314,74,-7.0,191,2.0,209.0
779,21601161,2017-04-04,MEM @ SAS,0.506,0.225,0.158,0.163,0.438,0.202,0.15,0.333,76,0.438,0.202,0.15,0.211,0.506,0.225,0.158,0.184,77,6.0,184,-9.0,193.0
780,21700223,2017-11-17,OKC @ SAS,0.532,0.364,0.144,0.267,0.489,0.236,0.096,0.309,15,0.489,0.236,0.096,0.236,0.532,0.364,0.144,0.311,14,3.0,205,1.0,197.5
781,21300702,2014-02-01,MIL @ MEM,0.519,0.278,0.137,0.295,0.454,0.329,0.146,0.26,45,0.454,0.329,0.146,0.22,0.519,0.278,0.137,0.341,46,9.0,189,-12.5,181.0
782,22100412,2021-12-13,PHX @ LAC,0.609,0.295,0.175,0.211,0.411,0.198,0.107,0.344,27,0.411,0.198,0.107,0.213,0.609,0.295,0.175,0.263,25,16.0,206,2.5,211.5
783,21900125,2019-11-08,BKN @ POR,0.469,0.258,0.104,0.228,0.495,0.303,0.086,0.365,8,0.495,0.303,0.086,0.254,0.469,0.258,0.104,0.351,7,-4.0,234,-3.5,234.5
784,22301169,2024-04-11,GSW @ POR,0.402,0.175,0.133,0.313,0.545,0.26,0.174,0.302,79,0.545,0.26,0.174,0.233,0.402,0.175,0.133,0.422,80,-8.0,192,13.5,219.5
785,21500266,2015-12-01,MEM @ NOP,0.488,0.407,0.085,0.176,0.489,0.289,0.064,0.319,17,0.489,0.289,0.064,0.277,0.488,0.407,0.085,0.235,18,-9.0,217,0.0,201.0
786,21301053,2014-03-24,DEN @ OKC,0.567,0.236,0.133,0.152,0.448,0.519,0.203,0.288,69,0.448,0.519,0.203,0.231,0.567,0.236,0.133,0.239,70,21.0,213,-11.0,217.0
787,21900264,2019-11-27,LAL @ NOP,0.506,0.357,0.192,0.255,0.565,0.294,0.152,0.25,17,0.565,0.294,0.152,0.159,0.506,0.357,0.192,0.353,17,-4.0,224,6.0,232.0
788,21800502,2018-12-26,WAS @ DET,0.55,0.238,0.237,0.256,0.512,0.157,0.162,0.152,31,0.512,0.157,0.162,0.13,0.55,0.238,0.237,0.372,34,11.0,201,-5.0,221.5
789,21600032,2016-10-29,NOP @ SAS,0.482,0.277,0.103,0.115,0.395,0.174,0.105,0.211,2,0.395,0.174,0.105,0.123,0.482,0.277,0.103,0.212,2,19.0,177,-14.0,203.5
790,22300473,2024-01-03,LAC @ PHX,0.627,0.329,0.174,0.256,0.671,0.421,0.149,0.371,33,0.671,0.421,0.149,0.286,0.627,0.329,0.174,0.308,32,-10.0,253,3.5,232.0
791,42300103,2024-04-27,BOS @ MIA,0.474,0.182,0.139,0.196,0.543,0.256,0.069,0.283,2,0.543,0.256,0.069,0.217,0.474,0.182,0.139,0.239,2,-20.0,188,9.5,206.5
792,22200047,2022-10-24,BOS @ CHI,0.54,0.333,0.14,0.304,0.46,0.12,0.108,0.25,3,0.46,0.12,0.108,0.219,0.54,0.333,0.14,0.304,3,18.0,222,5.5,226.0
793,21501112,2016-03-29,WAS @ GSW,0.5,0.264,0.151,0.13,0.448,0.314,0.158,0.158,73,0.448,0.314,0.158,0.123,0.5,0.264,0.151,0.241,73,8.0,196,-12.5,226.5
794,21200753,2013-02-10,LAL @ MIA,0.588,0.175,0.126,0.27,0.55,0.371,0.164,0.275,47,0.55,0.371,0.164,0.125,0.588,0.175,0.126,0.324,51,10.0,204,-9.0,204.0
795,22100873,2022-02-15,LAC @ PHX,0.533,0.111,0.171,0.25,0.464,0.093,0.137,0.305,56,0.464,0.093,0.137,0.22,0.533,0.111,0.171,0.292,59,7.0,199,-13.0,222.0
796,21400151,2014-11-17,HOU @ MEM,0.576,0.256,0.114,0.25,0.487,0.269,0.214,0.34,10,0.487,0.269,0.214,0.213,0.576,0.256,0.114,0.35,10,26.0,212,-4.5,188.0
797,22300824,2024-02-25,DEN @ GSW,0.5,0.358,0.17,0.22,0.551,0.295,0.103,0.277,55,0.551,0.295,0.103,0.255,0.5,0.358,0.17,0.3,57,-16.0,222,-1.5,230.5
798,21400550,2015-01-10,DAL @ LAC,0.597,0.239,0.111,0.2,0.512,0.198,0.114,0.22,36,0.512,0.198,0.114,0.16,0.597,0.239,0.111,0.267,37,20.0,220,-3.5,214.0
799,21701017,2018-03-14,WAS @ BOS,0.545,0.232,0.146,0.185,0.536,0.289,0.172,0.327,67,0.536,0.289,0.172,0.236,0.545,0.232,0.146,0.259,68,-1.0,249,2.5,205.5
800,21900081,2019-11-02,PHX @ MEM,0.541,0.221,0.197,0.277,0.58,0.182,0.157,0.239,4,0.58,0.182,0.157,0.087,0.541,0.221,0.197,0.319,5,-9.0,219,3.0,221.5
801,21700084,2017-10-28,DET @ LAC,0.423,0.262,0.195,0.259,0.46,0.239,0.132,0.309,4,0.46,0.239,0.132,0.218,0.423,0.262,0.195,0.31,5,-8.0,182,-7.5,206.5
802,22300444,2023-12-30,DAL @ GSW,0.549,0.126,0.106,0.276,0.648,0.25,0.089,0.2,31,0.648,0.25,0.089,0.15,0.549,0.126,0.106,0.345,32,-10.0,254,-4.0,244.0
803,21300393,2013-12-21,WAS @ BOS,0.506,0.207,0.134,0.22,0.517,0.253,0.115,0.319,27,0.517,0.253,0.115,0.255,0.506,0.207,0.134,0.24,24,-7.0,205,-1.5,193.5
804,22300082,2023-10-27,TOR @ CHI,0.414,0.283,0.15,0.224,0.518,0.298,0.209,0.204,1,0.518,0.298,0.209,0.163,0.414,0.283,0.15,0.299,1,1.0,207,-2.5,216.0
805,21701217,2018-04-10,GSW @ UTA,0.606,0.144,0.152,0.267,0.378,0.186,0.16,0.19,80,0.378,0.186,0.16,0.155,0.606,0.144,0.152,0.333,81,40.0,198,-8.0,211.0
806,22300404,2023-12-25,PHI @ MIA,0.548,0.417,0.139,0.283,0.516,0.266,0.074,0.246,29,0.516,0.266,0.074,0.088,0.548,0.417,0.139,0.326,28,6.0,232,-2.0,227.5
807,21700870,2018-02-22,PHI @ CHI,0.546,0.155,0.131,0.204,0.579,0.427,0.11,0.167,57,0.579,0.427,0.11,0.167,0.546,0.155,0.131,0.315,55,-1.0,231,5.5,214.0
808,22000930,2021-04-27,BKN @ TOR,0.478,0.209,0.134,0.263,0.59,0.217,0.116,0.186,61,0.59,0.217,0.116,0.163,0.478,0.209,0.134,0.316,61,-13.0,219,4.5,232.0
809,22200844,2023-02-10,DAL @ SAC,0.604,0.444,0.147,0.139,0.591,0.216,0.123,0.267,54,0.591,0.216,0.123,0.244,0.604,0.444,0.147,0.167,56,-8.0,236,-5.0,232.5
810,21401026,2015-03-20,ATL @ OKC,0.589,0.31,0.123,0.238,0.579,0.305,0.113,0.209,68,0.579,0.305,0.113,0.163,0.589,0.31,0.123,0.286,68,8.0,238,0.0,212.0
811,22201153,2023-03-31,ATL @ BKN,0.642,0.148,0.133,0.225,0.473,0.253,0.114,0.37,76,0.473,0.253,0.114,0.296,0.642,0.148,0.133,0.25,76,17.0,231,1.5,240.5
812,21900587,2020-01-12,SAS @ TOR,0.495,0.115,0.114,0.14,0.477,0.345,0.108,0.212,38,0.477,0.345,0.108,0.173,0.495,0.115,0.114,0.228,37,-1.0,209,-3.5,220.5
813,21800482,2018-12-22,MIL @ MIA,0.438,0.258,0.12,0.186,0.423,0.262,0.154,0.14,30,0.423,0.262,0.154,0.105,0.438,0.258,0.12,0.203,31,7.0,181,2.0,215.5
814,21501084,2016-03-26,TOR @ NOP,0.459,0.235,0.076,0.173,0.616,0.384,0.142,0.229,71,0.616,0.384,0.142,0.2,0.459,0.235,0.076,0.173,71,-24.0,206,10.5,201.5
815,21601114,2017-03-29,CHA @ TOR,0.524,0.289,0.148,0.283,0.547,0.244,0.097,0.298,74,0.547,0.244,0.097,0.234,0.524,0.289,0.148,0.37,74,-4.0,216,-6.0,204.0
816,22000641,2021-03-20,SAC @ PHI,0.622,0.337,0.109,0.214,0.518,0.318,0.079,0.157,41,0.518,0.318,0.079,0.078,0.622,0.337,0.109,0.286,41,24.0,234,-4.5,229.0
817,21200166,2012-11-21,DEN @ MIN,0.438,0.281,0.153,0.279,0.5,0.329,0.207,0.319,9,0.5,0.329,0.207,0.298,0.438,0.281,0.153,0.344,11,-7.0,195,3.0,191.5
818,22100025,2021-10-22,PHX @ LAL,0.483,0.337,0.156,0.214,0.547,0.326,0.116,0.217,1,0.547,0.326,0.116,0.152,0.483,0.337,0.156,0.268,1,-10.0,220,-0.5,220.0
819,22300426,2023-12-28,MIA @ GSW,0.466,0.284,0.13,0.222,0.538,0.242,0.099,0.34,30,0.538,0.242,0.099,0.2,0.466,0.284,0.13,0.278,30,-12.0,216,-6.5,231.0
820,22101102,2022-03-25,GSW @ ATL,0.596,0.213,0.123,0.255,0.556,0.144,0.164,0.333,73,0.556,0.144,0.164,0.292,0.596,0.213,0.123,0.298,73,11.0,231,-3.0,222.0
821,21400239,2014-11-29,LAC @ UTA,0.5,0.44,0.144,0.267,0.631,0.188,0.124,0.27,16,0.631,0.188,0.124,0.243,0.5,0.44,0.144,0.333,15,-16.0,208,5.5,201.5
822,21800982,2019-03-08,UTA @ MEM,0.561,0.167,0.11,0.182,0.537,0.293,0.136,0.22,66,0.537,0.293,0.136,0.2,0.561,0.167,0.11,0.273,64,10.0,218,4.5,213.5
823,22301126,2024-04-05,UTA @ LAC,0.632,0.198,0.142,0.19,0.434,0.319,0.143,0.283,76,0.434,0.319,0.143,0.233,0.632,0.198,0.142,0.262,76,29.0,233,-12.5,224.0
824,22300389,2023-12-23,BOS @ LAC,0.522,0.169,0.113,0.188,0.654,0.298,0.099,0.404,28,0.654,0.298,0.099,0.319,0.522,0.169,0.113,0.229,27,-37.0,253,4.0,232.5
825,21500017,2015-10-28,MIN @ LAL,0.439,0.389,0.13,0.211,0.488,0.446,0.079,0.208,0,0.488,0.446,0.079,0.125,0.439,0.389,0.13,0.386,0,-1.0,223,-3.0,202.5
826,41500213,2016-05-07,TOR @ MIA,0.455,0.312,0.112,0.174,0.529,0.4,0.146,0.22,9,0.529,0.4,0.146,0.146,0.455,0.312,0.112,0.239,9,-4.0,186,-5.0,187.0
827,21300689,2014-01-31,MIL @ ORL,0.56,0.301,0.146,0.14,0.506,0.276,0.158,0.231,47,0.506,0.276,0.158,0.231,0.56,0.301,0.146,0.209,45,11.0,215,-6.0,195.0
828,21200683,2013-01-31,DAL @ GSW,0.47,0.298,0.135,0.24,0.494,0.296,0.159,0.292,45,0.494,0.296,0.159,0.25,0.47,0.298,0.135,0.28,45,3.0,197,-3.5,204.5
829,21700358,2017-12-06,GSW @ CHA,0.381,0.175,0.117,0.222,0.542,0.155,0.155,0.2,22,0.542,0.155,0.155,0.178,0.381,0.175,0.117,0.317,25,-14.0,188,5.0,215.5
830,21900879,2020-02-28,CHA @ TOR,0.4,0.305,0.051,0.206,0.519,0.321,0.188,0.292,58,0.519,0.321,0.188,0.229,0.4,0.305,0.051,0.279,58,-3.0,195,-13.5,214.0
831,21300300,2013-12-08,MIA @ DET,0.465,0.259,0.186,0.308,0.632,0.292,0.182,0.176,20,0.632,0.292,0.182,0.147,0.465,0.259,0.186,0.423,20,-15.0,205,4.0,197.5
832,41800134,2019-04-21,BOS @ IND,0.466,0.318,0.118,0.212,0.532,0.436,0.165,0.283,3,0.532,0.436,0.165,0.152,0.466,0.318,0.118,0.269,3,-4.0,216,3.5,204.5
833,41800171,2019-04-14,UTA @ HOU,0.584,0.126,0.115,0.167,0.435,0.351,0.188,0.224,0,0.435,0.351,0.188,0.143,0.584,0.126,0.115,0.271,0,32.0,212,-6.5,214.0
834,41300142,2014-04-23,DAL @ SAS,0.578,0.453,0.262,0.265,0.533,0.174,0.086,0.417,1,0.533,0.174,0.086,0.292,0.578,0.453,0.262,0.353,1,-21.0,205,-8.0,200.5
835,21400962,2015-03-12,MIL @ IND,0.551,0.354,0.19,0.136,0.407,0.396,0.137,0.254,63,0.407,0.396,0.137,0.203,0.551,0.354,0.19,0.136,64,6.0,212,-7.0,187.5
836,21600795,2017-02-09,PHI @ ORL,0.548,0.286,0.193,0.159,0.479,0.284,0.138,0.271,54,0.479,0.284,0.138,0.22,0.548,0.286,0.193,0.273,52,-1.0,223,-5.5,210.0
837,21601216,2017-04-11,PHX @ SAC,0.572,0.518,0.122,0.186,0.413,0.22,0.081,0.306,80,0.413,0.22,0.081,0.25,0.572,0.518,0.122,0.209,81,25.0,233,-4.5,218.0
838,21500593,2016-01-15,WAS @ IND,0.494,0.4,0.129,0.128,0.577,0.102,0.149,0.388,39,0.577,0.102,0.149,0.347,0.494,0.4,0.129,0.191,37,-14.0,222,-7.0,208.0
839,21300370,2013-12-18,UTA @ ORL,0.366,0.233,0.109,0.22,0.451,0.183,0.18,0.3,25,0.451,0.183,0.18,0.22,0.366,0.233,0.109,0.288,27,-4.0,168,-3.5,195.0
840,22100816,2022-02-08,IND @ ATL,0.672,0.178,0.155,0.244,0.452,0.355,0.127,0.414,53,0.452,0.355,0.127,0.31,0.672,0.178,0.155,0.39,55,21.0,245,-12.0,227.0
841,21601121,2017-03-30,BKN @ DET,0.459,0.198,0.162,0.208,0.435,0.13,0.127,0.228,75,0.435,0.13,0.127,0.14,0.459,0.198,0.162,0.245,74,1.0,179,-5.5,212.0
842,21900360,2019-12-11,CHA @ BKN,0.489,0.375,0.123,0.321,0.494,0.364,0.084,0.327,23,0.494,0.364,0.084,0.273,0.489,0.375,0.123,0.396,26,-5.0,221,-9.5,217.0
843,22100404,2021-12-13,MIA @ CLE,0.543,0.222,0.147,0.178,0.524,0.106,0.17,0.265,28,0.524,0.106,0.17,0.224,0.543,0.222,0.147,0.267,27,11.0,199,-5.5,208.0
844,21700294,2017-11-27,BKN @ HOU,0.605,0.233,0.147,0.167,0.523,0.198,0.138,0.143,19,0.523,0.198,0.138,0.122,0.605,0.233,0.147,0.167,19,14.0,220,-17.5,226.5
845,22100415,2022-01-11,DET @ CHI,0.641,0.207,0.172,0.318,0.371,0.303,0.173,0.266,37,0.371,0.303,0.173,0.234,0.641,0.207,0.172,0.386,39,46.0,220,-13.5,219.5
846,21900044,2019-10-28,ORL @ TOR,0.447,0.353,0.156,0.115,0.449,0.202,0.152,0.161,3,0.449,0.202,0.152,0.143,0.447,0.353,0.156,0.212,2,9.0,199,-5.0,209.0
847,22300828,2024-02-26,DET @ NYK,0.527,0.228,0.14,0.268,0.57,0.329,0.174,0.295,58,0.57,0.329,0.174,0.227,0.527,0.228,0.14,0.375,56,2.0,224,-11.0,225.0
848,22300244,2023-11-25,DAL @ LAC,0.477,0.352,0.133,0.315,0.423,0.154,0.094,0.254,14,0.423,0.154,0.094,0.169,0.477,0.352,0.133,0.463,15,19.0,195,-1.5,236.5
849,42100122,2022-04-20,CHI @ MIL,0.549,0.378,0.148,0.18,0.562,0.169,0.127,0.217,1,0.562,0.169,0.127,0.13,0.549,0.378,0.148,0.24,1,-4.0,224,-10.0,225.0
850,21300103,2013-11-11,TOR @ HOU,0.482,0.56,0.201,0.245,0.368,0.237,0.109,0.321,7,0.368,0.237,0.109,0.247,0.482,0.56,0.201,0.358,7,6.0,214,-7.5,203.0
851,21700877,2018-02-23,MIN @ HOU,0.566,0.361,0.127,0.311,0.479,0.17,0.115,0.357,57,0.479,0.17,0.115,0.286,0.566,0.361,0.127,0.378,61,18.0,222,-8.5,225.5
852,22000424,2021-02-15,CLE @ GSW,0.619,0.239,0.132,0.119,0.432,0.211,0.169,0.35,27,0.432,0.211,0.169,0.25,0.619,0.239,0.132,0.19,28,31.0,227,-10.0,226.5
853,22000227,2021-01-21,NOP @ UTA,0.597,0.284,0.142,0.182,0.559,0.353,0.169,0.277,14,0.559,0.353,0.169,0.213,0.597,0.284,0.142,0.273,13,11.0,247,-7.0,217.5
854,22000425,2021-02-15,MIA @ LAC,0.641,0.235,0.121,0.175,0.549,0.242,0.08,0.298,28,0.549,0.242,0.08,0.191,0.641,0.235,0.121,0.25,26,7.0,243,4.5,217.5
855,21701015,2018-03-13,DEN @ LAL,0.528,0.278,0.16,0.222,0.517,0.221,0.183,0.176,66,0.517,0.221,0.183,0.098,0.528,0.278,0.16,0.259,67,9.0,215,2.0,230.5
856,21800083,2018-10-28,GSW @ BKN,0.598,0.172,0.145,0.111,0.556,0.27,0.121,0.283,5,0.556,0.27,0.121,0.261,0.598,0.172,0.145,0.2,6,-6.0,234,10.0,226.5
857,22100771,2022-02-01,GSW @ SAS,0.651,0.205,0.141,0.125,0.552,0.188,0.152,0.415,51,0.552,0.188,0.152,0.283,0.651,0.205,0.141,0.15,51,-4.0,244,-5.0,219.5
858,21901308,2020-08-13,WAS @ BOS,0.443,0.159,0.19,0.236,0.443,0.273,0.183,0.339,71,0.443,0.273,0.183,0.305,0.443,0.159,0.19,0.273,71,-6.0,186,2.0,224.5
859,22200071,2022-10-28,CHA @ ORL,0.553,0.306,0.116,0.109,0.448,0.279,0.148,0.203,5,0.448,0.279,0.148,0.169,0.553,0.306,0.116,0.152,4,20.0,206,2.0,221.0
860,22200594,2023-01-07,ORL @ GSW,0.477,0.239,0.156,0.19,0.58,0.276,0.108,0.184,39,0.58,0.276,0.108,0.143,0.477,0.239,0.156,0.276,39,-14.0,216,-7.0,230.5
861,21401201,2015-04-12,DAL @ LAL,0.494,0.462,0.146,0.128,0.602,0.313,0.121,0.22,79,0.602,0.313,0.121,0.171,0.494,0.462,0.146,0.234,79,-14.0,226,5.5,206.0
862,21800980,2019-03-08,DET @ CHI,0.543,0.28,0.16,0.178,0.596,0.253,0.166,0.286,66,0.596,0.253,0.166,0.167,0.543,0.28,0.16,0.2,63,-8.0,216,4.0,218.0
863,21800238,2018-11-18,GSW @ SAS,0.5,0.185,0.111,0.208,0.436,0.244,0.123,0.269,14,0.436,0.244,0.123,0.192,0.5,0.185,0.111,0.283,17,12.0,196,-3.0,213.0
864,21200278,2012-12-07,HOU @ SAS,0.586,0.149,0.172,0.154,0.447,0.084,0.177,0.203,19,0.447,0.084,0.177,0.169,0.586,0.149,0.172,0.179,17,22.0,206,-8.5,212.0
865,21700626,2018-01-12,HOU @ PHX,0.55,0.113,0.192,0.091,0.495,0.234,0.109,0.298,42,0.495,0.234,0.109,0.246,0.55,0.113,0.192,0.091,40,-17.0,207,7.0,226.0
866,21601069,2017-03-23,LAC @ DAL,0.518,0.22,0.095,0.085,0.506,0.263,0.175,0.304,70,0.506,0.263,0.175,0.196,0.518,0.22,0.095,0.149,72,2.0,192,4.0,204.0
867,21400725,2015-02-02,MEM @ PHX,0.536,0.214,0.165,0.239,0.452,0.41,0.146,0.408,49,0.452,0.41,0.146,0.327,0.536,0.214,0.165,0.326,47,-1.0,203,2.0,203.5
868,21600777,2017-02-06,SAS @ MEM,0.42,0.309,0.144,0.294,0.39,0.22,0.177,0.309,53,0.39,0.22,0.177,0.2,0.42,0.309,0.144,0.314,50,15.0,163,0.0,202.0
869,21400389,2014-12-19,CHI @ MEM,0.404,0.255,0.042,0.233,0.507,0.452,0.122,0.214,25,0.507,0.452,0.122,0.19,0.404,0.255,0.042,0.267,25,-6.0,200,-6.0,194.0
