,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
110,CHI,22010,0021000819,2011-02-15,CHI vs. CHA,12.0,106,0.546,0.395,13.3,0.295,0.493,0.435,0.174,0.25,0.4915,0.2556,14.41,0.3047,0.4631,0.34199999999999997,0.1329,0.2425,52
111,ORL,22010,0021000354,2010-12-12,ORL @ LAC,9.0,94,0.52,0.347,13.5,0.25,0.405,0.298,0.087,0.241,0.5307999999999999,0.323,16.13,0.274,0.4877000000000001,0.31199999999999994,0.1405,0.2902,23
112,LAC,22022,0022200239,2022-11-19,LAC vs. SAS,22.0,119,0.673,0.235,13.5,0.25,0.454,0.241,0.156,0.333,0.5548,0.2827,15.91,0.21139999999999998,0.5188999999999999,0.2684,0.1513,0.24690000000000004,16
113,PHI,22022,0022200467,2022-12-21,PHI vs. DET,20.0,113,0.5,0.237,11.7,0.269,0.43,0.43,0.21,0.302,0.5664,0.30490000000000006,15.469999999999999,0.22929999999999998,0.5318999999999999,0.2751,0.16839999999999997,0.2973,29
114,DET,22012,0021201206,2013-04-15,DET vs. PHI,8.0,109,0.548,0.265,14.7,0.333,0.483,0.241,0.135,0.3,0.5233000000000001,0.2826,16.58,0.2893,0.5148,0.2838,0.1528,0.2904,80
115,MIN,22022,0022200898,2023-02-24,MIN vs. CHA,-8.0,113,0.554,0.172,15.2,0.192,0.522,0.304,0.105,0.235,0.5680000000000001,0.24970000000000003,15.040000000000001,0.2625,0.5552999999999999,0.3201,0.1346,0.26149999999999995,61
116,DAL,22022,0022200066,2022-10-27,DAL @ BKN,4.0,129,0.63,0.432,17.0,0.227,0.527,0.323,0.139,0.346,0.5756666666666667,0.38199999999999995,13.5,0.3216666666666667,0.5543333333333332,0.26666666666666666,0.14933333333333332,0.21166666666666667,3
117,CHI,22020,0022000572,2021-03-11,CHI vs. PHI,-22.0,105,0.554,0.193,18.8,0.222,0.563,0.146,0.102,0.365,0.5616000000000001,0.1924,14.4,0.2459,0.5304,0.2619,0.11460000000000001,0.22160000000000002,34
118,IND,22015,0021500402,2015-12-19,IND @ MEM,-12.0,84,0.422,0.325,18.5,0.269,0.476,0.253,0.117,0.292,0.4948,0.298,13.529999999999998,0.2539,0.4965,0.252,0.15150000000000002,0.2853,25
119,NYK,22021,22100564,2022-01-04,NYK vs. IND,10.0,104,0.525,0.35,11.1,0.333,0.48,0.421,0.129,0.255,0.502,0.26820000000000005,13.25,0.26470000000000005,0.5179,0.26470000000000005,0.1392,0.2585,37
120,ORL,22021,22100977,2022-03-08,ORL vs. PHX,-3.0,99,0.418,0.272,11.4,0.193,0.451,0.25,0.095,0.153,0.5169,0.2132,14.329999999999998,0.22479999999999997,0.5367999999999999,0.2631,0.1365,0.257,65
121,MEM,22022,0022200543,2022-12-31,MEM vs. NOP,15.0,116,0.538,0.239,17.9,0.313,0.396,0.396,0.179,0.365,0.5336000000000001,0.2892,14.02,0.314,0.48929999999999996,0.2789,0.1403,0.31039999999999995,34
122,CLE,22012,0021200614,2013-01-22,CLE vs. BOS,5.0,95,0.463,0.268,13.5,0.261,0.423,0.262,0.188,0.358,0.4673,0.2885,13.339999999999998,0.3073,0.5257000000000001,0.30910000000000004,0.1658,0.3484,42
123,POR,22017,0021701064,2018-03-20,POR vs. HOU,-4.0,111,0.562,0.333,9.0,0.261,0.601,0.367,0.096,0.261,0.5291999999999999,0.2883,13.27,0.2989,0.49240000000000006,0.2485,0.1196,0.207,70
124,PHX,22017,0021700239,2017-11-19,PHX vs. CHI,8.0,113,0.545,0.247,11.5,0.213,0.475,0.139,0.12,0.29,0.4901,0.3001,13.820000000000002,0.2792,0.5337000000000001,0.3299,0.1367,0.267,17
125,NYK,22023,0022300065,2023-10-25,NYK vs. BOS,-4.0,104,0.464,0.268,11.3,0.364,0.558,0.338,0.138,0.171,,,,,,,,,0
126,MIA,22015,0021500555,2016-01-09,MIA @ UTA,-15.0,83,0.451,0.207,19.1,0.365,0.613,0.254,0.187,0.286,0.5021,0.2632,12.920000000000002,0.2721,0.47989999999999994,0.2101,0.1342,0.2854,36
127,LAL,22015,0021500214,2015-11-24,LAL @ GSW,-34.0,77,0.392,0.193,16.0,0.236,0.554,0.163,0.085,0.269,0.4680000000000001,0.3097,15.539999999999997,0.25029999999999997,0.48109999999999997,0.2648,0.1236,0.2972,13
128,PHI,22013,0021300712,2014-02-03,PHI @ BKN,-6.0,102,0.577,0.394,26.3,0.316,0.514,0.542,0.151,0.2,0.4408,0.29419999999999996,16.25,0.3005,0.5176000000000001,0.3395,0.1719,0.3219,48
129,GSW,22015,0021500120,2015-11-11,GSW @ MEM,16.0,100,0.553,0.307,23.5,0.209,0.364,0.514,0.217,0.261,0.53875,0.27662499999999995,14.4125,0.297875,0.45225000000000004,0.25637499999999996,0.16475,0.28350000000000003,8
130,MEM,22013,0021301109,2014-03-31,MEM @ DEN,2.0,94,0.476,0.271,14.0,0.364,0.534,0.329,0.162,0.293,0.49429999999999996,0.26839999999999997,15.48,0.3216,0.48390000000000005,0.24580000000000002,0.16060000000000002,0.2796,73
131,CHA,22016,0021600976,2017-03-11,CHA vs. NOP,-3.0,122,0.515,0.196,9.3,0.298,0.576,0.162,0.093,0.216,0.5197,0.25339999999999996,12.26,0.2231,0.5126000000000001,0.22799999999999998,0.13799999999999998,0.2403,65
132,POR,22015,0021500733,2016-02-02,POR vs. MIL,12.0,107,0.524,0.294,15.2,0.28,0.471,0.279,0.142,0.259,0.521,0.19690000000000002,13.239999999999998,0.30500000000000005,0.5086,0.3547,0.15089999999999998,0.24959999999999996,49
133,DET,22015,0021500823,2016-02-21,DET vs. NOP,-5.0,106,0.483,0.36,10.9,0.246,0.5,0.337,0.146,0.348,0.4974,0.29209999999999997,13.62,0.2646,0.5224000000000001,0.3129,0.12830000000000003,0.24659999999999999,55
134,LAC,22015,0021500752,2016-02-05,LAC @ ORL,14.0,107,0.595,0.311,21.6,0.171,0.444,0.346,0.179,0.231,0.5357000000000001,0.32519999999999993,12.02,0.21079999999999996,0.51,0.3105,0.16340000000000002,0.28400000000000003,49
135,DAL,22016,0021601163,2017-04-04,DAL @ SAC,-11.0,87,0.475,0.175,16.8,0.16,0.519,0.21,0.197,0.319,0.5043,0.24620000000000003,11.59,0.18560000000000001,0.5526,0.271,0.15150000000000002,0.27619999999999995,76
136,NYK,22010,0021000852,2011-02-23,NYK vs. MIL,6.0,114,0.55,0.35,17.2,0.3,0.506,0.39,0.153,0.3,0.5083,0.27990000000000004,13.569999999999999,0.2694,0.5354,0.2857,0.15689999999999998,0.28490000000000004,54
137,DEN,22016,0021600082,2016-11-05,DEN @ DET,-17.0,86,0.367,0.213,16.5,0.359,0.518,0.262,0.142,0.255,0.47150000000000003,0.38225,16.95,0.3155,0.46925,0.26625,0.11925,0.21675,4
138,HOU,22018,0021800348,2018-12-03,HOU @ MIN,-12.0,91,0.507,0.257,21.5,0.214,0.506,0.341,0.147,0.367,0.585,0.3156,15.11,0.3106,0.5377,0.2978,0.1459,0.33630000000000004,22
139,TOR,22012,0021200191,2012-11-25,TOR vs. SAS,-5.0,106,0.391,0.218,11.6,0.342,0.466,0.184,0.103,0.213,0.46909999999999996,0.30820000000000003,14.190000000000001,0.26370000000000005,0.49529999999999996,0.34090000000000004,0.1475,0.31589999999999996,13
140,CHI,22022,0022200061,2022-10-26,CHI vs. IND,15.0,124,0.586,0.276,17.5,0.289,0.523,0.279,0.181,0.327,0.48975,0.33749999999999997,12.900000000000002,0.25725000000000003,0.558,0.205,0.16074999999999998,0.24175000000000002,4
141,HOU,22019,0021900303,2019-12-03,HOU @ SAS,-2.0,133,0.446,0.324,13.7,0.324,0.533,0.302,0.163,0.306,0.5487,0.3387,13.64,0.27240000000000003,0.5175,0.25880000000000003,0.1532,0.2679,19
142,PHX,22012,0021200334,2012-12-14,PHX vs. UTA,15.0,99,0.494,0.265,13.2,0.327,0.421,0.256,0.173,0.373,0.48050000000000004,0.2371,16.360000000000003,0.2672,0.5119,0.2797,0.1502,0.3181,23
143,ATL,22024,0022400103,2024-10-28,ATL vs. WAS,-2.0,119,0.574,0.444,15.1,0.222,0.566,0.242,0.164,0.275,0.521,0.4543333333333333,16.099999999999998,0.318,0.5373333333333333,0.31933333333333336,0.14733333333333332,0.35333333333333333,3
144,DET,22014,0021400165,2014-11-19,DET vs. PHX,-2.0,86,0.42,0.218,16.0,0.328,0.52,0.173,0.192,0.184,0.4729,0.2833,13.729999999999999,0.2872,0.49560000000000004,0.2675,0.1166,0.2739,11
145,SAS,22023,0022300622,2024-01-24,SAS vs. OKC,-26.0,114,0.552,0.291,18.6,0.311,0.656,0.167,0.155,0.386,0.5501,0.24379999999999996,11.5,0.26439999999999997,0.546,0.238,0.1318,0.3031,43
146,PHI,22019,0021900372,2019-12-13,PHI vs. NOP,7.0,116,0.534,0.391,11.0,0.294,0.483,0.398,0.09,0.255,0.5489999999999999,0.30649999999999994,15.880000000000004,0.2832,0.5019,0.24439999999999995,0.13999999999999999,0.23399999999999999,26
147,MIA,22018,0021801221,2019-04-10,MIA @ BKN,-19.0,94,0.429,0.153,13.9,0.188,0.469,0.061,0.11,0.306,0.5077999999999999,0.22290000000000001,14.13,0.26139999999999997,0.5054000000000001,0.2612,0.14330000000000004,0.2819,81
148,CLE,22010,0021000791,2011-02-11,CLE vs. LAC,7.0,126,0.543,0.348,14.7,0.388,0.49,0.333,0.097,0.333,0.4984,0.30410000000000004,15.399999999999997,0.273,0.5188,0.32060000000000005,0.1376,0.3505,53
149,TOR,22011,0021100816,2012-04-06,TOR vs. CLE,-4.0,80,0.445,0.329,15.7,0.273,0.377,0.548,0.089,0.226,0.5019,0.2764000000000001,15.319999999999999,0.3177,0.491,0.2846,0.1299,0.31459999999999994,55
150,MIL,22017,0021700044,2017-10-23,MIL vs. CHA,9.0,103,0.524,0.188,13.3,0.152,0.468,0.462,0.143,0.264,0.5483333333333333,0.30533333333333335,15.1,0.212,0.5293333333333333,0.291,0.16333333333333333,0.3466666666666667,3
151,NOP,22017,0021700749,2018-01-30,NOP vs. SAC,-11.0,103,0.565,0.286,14.9,0.073,0.526,0.144,0.136,0.321,0.5246,0.29650000000000004,14.489999999999998,0.2533,0.5041,0.25600000000000006,0.1409,0.2683000000000001,49
152,WAS,22013,0021301222,2014-04-16,WAS @ BOS,16.0,118,0.602,0.193,12.4,0.3,0.506,0.274,0.144,0.271,0.5226,0.2364,15.210000000000003,0.2673,0.4638999999999999,0.30179999999999996,0.1601,0.287,81
153,HOU,22012,0021200165,2012-11-21,HOU vs. CHI,4.0,93,0.48,0.419,23.2,0.255,0.411,0.2,0.147,0.35,0.46719999999999995,0.2898,16.83,0.3243,0.49559999999999993,0.24210000000000004,0.1445,0.29359999999999997,11
154,CHI,22013,0021300454,2013-12-30,CHI @ MEM,4.0,95,0.477,0.646,22.1,0.231,0.449,0.359,0.211,0.378,0.4526,0.294,18.229999999999997,0.3154,0.4835,0.2305,0.15339999999999998,0.277,28
155,DET,42015,0041500104,2016-04-24,DET vs. CLE,-2.0,98,0.553,0.276,10.3,0.238,0.494,0.198,0.067,0.288,0.533,0.29533333333333334,12.6,0.236,0.5663333333333334,0.20066666666666666,0.10433333333333333,0.3013333333333334,3
156,MIN,22014,0021400440,2014-12-26,MIN @ DEN,-4.0,102,0.413,0.233,7.8,0.349,0.426,0.337,0.171,0.45,0.45330000000000004,0.3241,14.989999999999998,0.3178,0.5416,0.2563,0.1619,0.3062,27
157,MEM,22023,0022300663,2024-01-29,MEM vs. SAC,-9.0,94,0.456,0.35,14.4,0.208,0.577,0.119,0.197,0.295,0.5262,0.25450000000000006,14.680000000000001,0.28890000000000005,0.5498000000000001,0.25129999999999997,0.1505,0.29960000000000003,46
158,CHA,22018,0021800488,2018-12-23,CHA @ BOS,-16.0,103,0.477,0.295,11.3,0.278,0.576,0.291,0.14,0.326,0.5086999999999999,0.255,12.219999999999999,0.264,0.5477000000000001,0.22880000000000003,0.135,0.2596,31
159,IND,22023,0022300564,2024-01-15,IND @ UTA,-27.0,105,0.447,0.263,13.7,0.35,0.623,0.432,0.148,0.316,0.6013,0.25470000000000004,13.709999999999999,0.28579999999999994,0.5484,0.2918,0.1387,0.2897,39
160,NYK,22019,0021900521,2020-01-03,NYK @ PHX,-8.0,112,0.5,0.326,14.4,0.286,0.522,0.367,0.095,0.245,0.5196999999999999,0.22549999999999998,12.819999999999999,0.30110000000000003,0.5083,0.2887,0.1186,0.26649999999999996,34
161,DET,22019,0021900563,2020-01-09,DET vs. CLE,-3.0,112,0.52,0.163,15.7,0.404,0.555,0.22,0.143,0.356,0.5171,0.27469999999999994,15.51,0.2515,0.5609,0.24359999999999998,0.1501,0.2918,38
162,MIA,22014,0021400598,2015-01-16,MIA @ SAC,12.0,95,0.527,0.284,11.4,0.22,0.473,0.187,0.166,0.222,0.49660000000000004,0.3407,16.86,0.2735,0.49800000000000005,0.2831,0.1372,0.3233,39
163,CHA,22012,0021200201,2012-11-26,CHA @ OKC,-45.0,69,0.329,0.278,13.8,0.19,0.596,0.295,0.168,0.308,0.4545,0.31670000000000004,15.970000000000002,0.3289000000000001,0.47059999999999996,0.31629999999999997,0.16119999999999998,0.32339999999999997,12
164,PHI,22017,0021700923,2018-03-01,PHI @ CLE,11.0,108,0.5,0.3,10.3,0.321,0.466,0.264,0.103,0.214,0.5256000000000001,0.27190000000000003,16.909999999999997,0.29359999999999997,0.4984,0.2542000000000001,0.1466,0.262,59
165,WAS,22011,0021100358,2012-02-06,WAS vs. TOR,3.0,111,0.506,0.513,16.0,0.4,0.476,0.4,0.186,0.415,0.45949999999999996,0.22820000000000001,16.37,0.2994,0.5079,0.3494,0.16999999999999998,0.3768,24
166,WAS,22022,0022200464,2022-12-20,WAS @ PHX,3.0,113,0.544,0.463,10.3,0.277,0.534,0.213,0.145,0.34,0.5345,0.2765,14.410000000000002,0.2703,0.5577,0.2624,0.11910000000000001,0.2519,31
167,DAL,22015,0021500973,2016-03-12,DAL vs. IND,-7.0,105,0.529,0.212,14.3,0.244,0.525,0.358,0.142,0.244,0.5276,0.27230000000000004,12.739999999999998,0.2387,0.5067,0.2965,0.13600000000000004,0.3008,65
168,DET,22023,0022300592,2024-01-20,DET vs. MIL,-6.0,135,0.58,0.34,8.3,0.204,0.624,0.576,0.092,0.227,0.5630999999999999,0.2495,14.1,0.3021,0.5879000000000001,0.2661,0.1086,0.2802,41
169,WAS,22019,0021900744,2020-02-03,WAS vs. GSW,-8.0,117,0.56,0.349,10.6,0.119,0.58,0.356,0.136,0.245,0.5526000000000001,0.2792,14.360000000000003,0.27009999999999995,0.5776,0.27090000000000003,0.1338,0.28090000000000004,48
170,MEM,22013,0021300278,2013-12-05,MEM vs. LAC,-20.0,81,0.396,0.338,18.5,0.306,0.544,0.225,0.161,0.286,0.4856,0.2435,13.770000000000001,0.3014,0.49190000000000006,0.2653,0.14959999999999998,0.29280000000000006,17
171,NOP,22013,0021300380,2013-12-18,NOP @ LAC,-13.0,95,0.435,0.215,11.6,0.333,0.494,0.462,0.098,0.224,0.49529999999999996,0.25930000000000003,13.6,0.29969999999999997,0.5065999999999999,0.28130000000000005,0.14209999999999998,0.3538,23
172,DEN,22012,0021200202,2012-11-26,DEN @ UTA,-2.0,103,0.582,0.438,19.5,0.475,0.513,0.436,0.149,0.447,0.4979,0.28650000000000003,17.29,0.36490000000000006,0.47490000000000004,0.23690000000000003,0.1479,0.32609999999999995,14
173,CLE,22015,0021500755,2016-02-05,CLE vs. BOS,-1.0,103,0.471,0.402,15.2,0.316,0.472,0.284,0.146,0.288,0.538,0.25660000000000005,12.690000000000001,0.295,0.5164,0.26649999999999996,0.1243,0.2686,48
174,BOS,22016,0021601047,2017-03-20,BOS vs. WAS,8.0,110,0.484,0.301,14.9,0.357,0.477,0.302,0.168,0.269,0.5099,0.29219999999999996,15.09,0.2523,0.4928,0.2613,0.1393,0.26549999999999996,70
175,PHI,22019,0021900822,2020-02-20,PHI vs. BKN,8.0,112,0.465,0.407,13.3,0.224,0.402,0.275,0.139,0.397,0.5267999999999999,0.2904,14.59,0.2508,0.5328,0.294,0.1285,0.2251,55
176,NYK,22022,0022200348,2022-12-04,NYK vs. CLE,11.0,92,0.436,0.244,21.2,0.358,0.398,0.241,0.185,0.25,0.5118,0.2924,12.26,0.3036,0.5357999999999999,0.29630000000000006,0.1348,0.30939999999999995,23
177,SAS,22018,0021800917,2019-02-27,SAS vs. DET,12.0,105,0.574,0.21,12.8,0.167,0.435,0.07,0.059,0.262,0.4958,0.23770000000000002,11.299999999999999,0.2404,0.5715,0.22600000000000003,0.10430000000000002,0.24879999999999997,62
178,LAL,22013,0021300757,2014-02-09,LAL vs. CHI,-6.0,86,0.476,0.134,18.9,0.229,0.469,0.213,0.159,0.217,0.5146,0.26230000000000003,12.960000000000003,0.19019999999999998,0.5048999999999999,0.2814,0.1376,0.33240000000000003,50
179,TOR,42015,0041500212,2016-05-05,TOR vs. MIA,4.0,96,0.441,0.28,10.4,0.356,0.525,0.165,0.217,0.293,0.441125,0.309,15.150000000000002,0.35062499999999996,0.49375,0.31199999999999994,0.162875,0.269125,8
180,ATL,22022,0022200745,2023-01-28,ATL vs. LAC,-7.0,113,0.511,0.211,9.3,0.36,0.644,0.238,0.145,0.2,0.5882999999999999,0.24089999999999998,13.470000000000002,0.24709999999999996,0.5387000000000001,0.2379,0.12500000000000003,0.31570000000000004,49
181,HOU,22017,0021700593,2018-01-08,HOU @ CHI,9.0,116,0.57,0.279,17.0,0.3,0.535,0.209,0.125,0.167,0.5358,0.308,14.37,0.2638,0.5549000000000001,0.28719999999999996,0.12510000000000002,0.25239999999999996,38
182,OKC,42011,0041100151,2012-04-28,OKC vs. DAL,1.0,99,0.519,0.253,15.2,0.209,0.5,0.321,0.16,0.289,,,,,,,,,0
183,LAL,22011,0021100810,2012-04-04,LAL @ LAC,5.0,113,0.554,0.361,13.0,0.356,0.5,0.211,0.104,0.411,0.5102,0.3034,16.84,0.3351,0.491,0.20330000000000004,0.10270000000000001,0.2751,54
184,UTA,22018,0021800263,2018-11-21,UTA vs. SAC,-9.0,110,0.5,0.352,10.1,0.281,0.59,0.213,0.11,0.234,0.5048999999999999,0.3363,15.52,0.2603,0.546,0.3044,0.1534,0.2646,17
185,TOR,22010,0021000790,2011-02-11,TOR vs. POR,-6.0,96,0.549,0.333,18.8,0.368,0.593,0.357,0.182,0.351,0.4603,0.24689999999999998,13.1,0.28159999999999996,0.5388999999999999,0.2769,0.1585,0.32510000000000006,53
186,LAC,22010,0021000429,2010-12-22,LAC vs. HOU,-5.0,92,0.425,0.299,16.5,0.321,0.482,0.28,0.188,0.327,0.49610000000000004,0.3209000000000001,17.35,0.341,0.45899999999999996,0.37320000000000003,0.14709999999999998,0.3013,29
187,UTA,22017,0021700325,2017-12-01,UTA vs. NOP,6.0,114,0.565,0.294,8.2,0.217,0.569,0.172,0.102,0.188,0.5601,0.20759999999999995,13.09,0.24530000000000002,0.5216,0.32,0.1702,0.2664,22
188,CLE,22021,22100527,2021-12-30,CLE @ WAS,-17.0,93,0.47,0.277,13.7,0.245,0.55,0.189,0.084,0.25,0.5633999999999999,0.22670000000000004,14.13,0.2474,0.48729999999999996,0.2528,0.1595,0.2649,34
189,DEN,22016,0021601225,2017-04-12,DEN @ OKC,6.0,111,0.5,0.376,15.9,0.204,0.465,0.168,0.113,0.267,0.5368999999999999,0.24569999999999997,12.78,0.2519,0.5241,0.2285,0.1061,0.2431,81
190,CHA,22013,0021300682,2014-01-29,CHA @ DEN,3.0,101,0.455,0.538,15.4,0.24,0.435,0.13,0.102,0.21,0.512,0.2979,12.44,0.17470000000000002,0.5266,0.22550000000000003,0.1355,0.26339999999999997,46
191,BKN,42020,0042000114,2021-05-30,BKN @ BOS,15.0,141,0.675,0.361,10.2,0.306,0.524,0.5,0.107,0.36,0.5436666666666666,0.3213333333333333,13.033333333333333,0.3186666666666667,0.5066666666666667,0.27266666666666667,0.14233333333333334,0.35166666666666674,3
192,BOS,22016,0021601037,2017-03-19,BOS @ PHI,-6.0,99,0.44,0.345,17.6,0.294,0.534,0.17,0.156,0.229,0.5106999999999999,0.28640000000000004,15.080000000000002,0.23900000000000002,0.49099999999999994,0.2654000000000001,0.13710000000000003,0.27399999999999997,69
193,BOS,22018,0021800229,2018-11-17,BOS vs. UTA,-12.0,86,0.412,0.22,14.6,0.344,0.519,0.346,0.153,0.224,0.5307,0.2157,13.13,0.23009999999999997,0.5009,0.26030000000000003,0.1519,0.2569,15
194,LAC,22023,0022301003,2024-03-20,LAC @ POR,13.0,116,0.599,0.174,12.4,0.214,0.574,0.185,0.176,0.222,0.5615,0.256,13.36,0.25129999999999997,0.5498,0.2157,0.11850000000000001,0.2901,67
195,ORL,22021,22100418,2021-12-15,ORL vs. ATL,-12.0,99,0.444,0.233,17.2,0.316,0.559,0.188,0.131,0.163,0.4997,0.2465,14.9,0.24220000000000003,0.5600999999999999,0.2015,0.1183,0.2444,28
196,MEM,22023,0022300790,2024-02-15,MEM vs. MIL,3.0,113,0.608,0.229,16.0,0.186,0.528,0.222,0.138,0.32,0.5227999999999999,0.2371,14.63,0.23720000000000002,0.577,0.2132,0.1432,0.288,55
197,MIA,22021,22100479,2021-12-23,MIA vs. DET,3.0,115,0.557,0.216,12.9,0.191,0.563,0.313,0.158,0.152,0.5676,0.2041,16.669999999999998,0.2754,0.5052,0.26830000000000004,0.14579999999999999,0.29429999999999995,32
198,SAC,22023,0022300431,2023-12-29,SAC @ ATL,7.0,117,0.612,0.169,12.0,0.191,0.473,0.266,0.147,0.362,0.5739000000000001,0.22870000000000004,12.629999999999999,0.275,0.5606,0.25720000000000004,0.124,0.27440000000000003,29
199,LAC,22019,0021900305,2019-12-03,LAC vs. POR,20.0,117,0.548,0.266,11.1,0.304,0.467,0.165,0.132,0.245,0.5457000000000001,0.28300000000000003,15.66,0.3022,0.4909,0.2993,0.14730000000000001,0.2674,21
200,ORL,22014,0021400272,2014-12-03,ORL @ LAC,-28.0,86,0.462,0.316,17.0,0.196,0.615,0.321,0.178,0.231,0.48410000000000003,0.2549,15.939999999999998,0.2385,0.5254,0.21760000000000002,0.1373,0.2732,20
201,LAL,22021,22100491,2021-12-25,LAL vs. BKN,-7.0,115,0.469,0.292,13.7,0.379,0.562,0.303,0.112,0.224,0.5298999999999999,0.24889999999999998,15.900000000000002,0.2509,0.502,0.24619999999999997,0.12480000000000002,0.2664,33
202,LAC,22016,0021600135,2016-11-12,LAC @ MIN,14.0,119,0.599,0.487,14.6,0.359,0.494,0.236,0.135,0.333,0.4997777777777778,0.3383333333333334,11.966666666666667,0.24222222222222223,0.44477777777777777,0.2725555555555556,0.16844444444444445,0.24711111111111114,9
203,MIL,22023,0022300496,2024-01-06,MIL @ HOU,-4.0,108,0.52,0.553,10.9,0.163,0.512,0.386,0.1,0.191,0.5739,0.2864,12.370000000000001,0.2775,0.5336,0.253,0.09709999999999999,0.27290000000000003,35
204,LAL,22018,0021800835,2019-02-10,LAL @ PHI,-23.0,120,0.57,0.204,15.0,0.25,0.639,0.227,0.074,0.186,0.5457000000000001,0.2604,16.39,0.3035,0.5375,0.2576,0.1115,0.2976,55
205,GSW,22021,22100771,2022-02-01,GSW @ SAS,4.0,124,0.552,0.188,15.8,0.415,0.651,0.205,0.141,0.15,0.5593,0.2485,14.540000000000001,0.2758,0.4796,0.2617,0.1328,0.2842,51
206,MIA,22020,0022001050,2021-05-13,MIA vs. PHI,12.0,106,0.586,0.136,22.5,0.425,0.506,0.256,0.142,0.273,0.5861,0.2662,11.820000000000002,0.2138,0.5984,0.2518,0.1504,0.23440000000000003,69
207,DET,22020,0022000123,2021-01-08,DET vs. PHX,5.0,110,0.472,0.322,15.7,0.232,0.544,0.143,0.193,0.241,0.49999999999999994,0.24025,13.125,0.27899999999999997,0.590375,0.278,0.160375,0.26687500000000003,8
208,SAS,22022,0022200591,2023-01-07,SAS vs. BOS,-5.0,116,0.525,0.14,12.4,0.302,0.574,0.189,0.129,0.231,0.5627,0.27770000000000006,15.440000000000001,0.3265,0.5674,0.2807,0.1288,0.32389999999999997,39
209,ORL,22019,0021900756,2020-02-05,ORL @ BOS,-16.0,100,0.513,0.4,17.7,0.234,0.61,0.186,0.13,0.238,0.49770000000000003,0.2085,11.48,0.2609,0.5527,0.22810000000000002,0.142,0.25039999999999996,50
210,SAS,22019,0021900663,2020-01-22,SAS @ NOP,4.0,121,0.567,0.281,10.6,0.234,0.548,0.381,0.135,0.191,0.5337,0.25630000000000003,11.06,0.2312,0.5431,0.2448,0.10700000000000001,0.24300000000000002,42
211,DAL,22013,0021300184,2013-11-22,DAL vs. UTA,10.0,103,0.553,0.36,18.9,0.439,0.545,0.154,0.186,0.286,0.537,0.2840000000000001,17.07,0.2593,0.5163999999999999,0.32,0.17060000000000003,0.2764,12
212,NYK,22013,0021300409,2013-12-23,NYK @ ORL,5.0,103,0.512,0.221,10.6,0.265,0.461,0.247,0.094,0.278,0.5036,0.23100000000000004,12.71,0.2631,0.5387000000000001,0.3216,0.2031,0.30989999999999995,26
213,BOS,22021,22100121,2021-11-04,BOS @ MIA,17.0,95,0.5,0.256,17.6,0.292,0.401,0.235,0.191,0.339,0.49837499999999996,0.237375,13.137499999999998,0.23787499999999998,0.5117499999999999,0.274625,0.14737499999999998,0.28350000000000003,8
214,SAC,22014,0021400785,2015-02-10,SAC @ CHI,-18.0,86,0.48,0.36,14.9,0.319,0.569,0.188,0.079,0.179,0.4527000000000001,0.3501,17.410000000000004,0.25239999999999996,0.5098999999999999,0.24979999999999997,0.1358,0.2725,50
215,CHI,22018,0021800031,2018-10-20,CHI vs. DET,-2.0,116,0.546,0.299,11.1,0.239,0.495,0.228,0.097,0.381,0.49,0.119,11.2,0.183,0.538,0.323,0.12,0.275,1
216,ORL,22023,0022300666,2024-01-29,ORL @ DAL,-2.0,129,0.614,0.318,12.1,0.298,0.717,0.623,0.15,0.161,0.5083,0.29690000000000005,13.670000000000002,0.31060000000000004,0.5483,0.2521,0.1568,0.2943,46
217,PHX,22016,0021600753,2017-02-03,PHX @ SAC,2.0,105,0.494,0.455,12.2,0.152,0.506,0.259,0.128,0.224,0.5000000000000001,0.33359999999999995,13.9,0.2955,0.5442,0.354,0.1336,0.2886,49
218,MEM,22016,0021601033,2017-03-18,MEM vs. SAS,8.0,104,0.507,0.408,11.1,0.261,0.5,0.293,0.165,0.286,0.5123999999999999,0.2860000000000001,12.85,0.2939,0.547,0.34659999999999996,0.1466,0.2524,69
