,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
1,0021400707,1610612761,Raptors,TOR,Toronto,265:00,31.0,16.0,3.0,34.0,17.0,13.0,27.0,40.0,8,6,29,24
0,0021400707,1610612764,Wizards,WAS,Washington,265:00,17.0,13.0,27.0,40.0,31.0,16.0,3.0,34.0,6,8,24,29
0,0021400708,1610612755,76ers,PHI,Philadelphia,240:00,18.0,17.0,7.0,30.0,14.0,11.0,13.0,34.0,4,5,26,16
1,0021400708,1610612737,Hawks,ATL,Atlanta,240:00,14.0,11.0,13.0,34.0,18.0,17.0,7.0,30.0,5,4,16,26
0,0021400709,1610612745,Rockets,HOU,Houston,240:00,15.0,12.0,17.0,52.0,15.0,15.0,20.0,58.0,3,8,29,11
1,0021400709,1610612765,Pistons,DET,Detroit,240:00,15.0,15.0,20.0,58.0,15.0,12.0,17.0,52.0,8,3,11,29
1,0021400710,1610612763,Grizzlies,MEM,Memphis,240:00,18.0,14.0,13.0,44.0,5.0,16.0,11.0,22.0,5,4,18,19
0,0021400710,1610612760,Thunder,OKC,Oklahoma City,240:00,5.0,16.0,11.0,22.0,18.0,14.0,13.0,44.0,4,5,19,18
0,0021400711,1610612750,Timberwolves,MIN,Minnesota,240:00,17.0,13.0,8.0,44.0,14.0,18.0,5.0,44.0,1,6,14,19
1,0021400711,1610612739,Cavaliers,CLE,Cleveland,240:00,14.0,18.0,5.0,44.0,17.0,13.0,8.0,44.0,6,1,19,14
1,0021400712,1610612749,Bucks,MIL,Milwaukee,240:00,14.0,13.0,7.0,34.0,19.0,12.0,16.0,36.0,8,3,19,15
0,0021400712,1610612757,Trail Blazers,POR,Portland,240:00,19.0,12.0,16.0,36.0,14.0,13.0,7.0,34.0,3,8,15,19
1,0021400713,1610612766,Hornets,CHA,Charlotte,240:00,14.0,19.0,9.0,58.0,15.0,11.0,12.0,46.0,11,8,18,19
0,0021400713,1610612743,Nuggets,DEN,Denver,240:00,15.0,11.0,12.0,46.0,14.0,19.0,9.0,58.0,8,11,19,18
0,0021400714,1610612759,Spurs,SAS,San Antonio,240:00,12.0,9.0,9.0,24.0,23.0,13.0,14.0,38.0,3,7,17,23
1,0021400714,1610612746,Clippers,LAC,Los Angeles,240:00,23.0,13.0,14.0,38.0,12.0,9.0,9.0,24.0,7,3,23,17
1,0021400715,1610612744,Warriors,GSW,Golden State,240:00,21.0,9.0,25.0,34.0,10.0,16.0,24.0,36.0,8,5,20,17
0,0021400715,1610612756,Suns,PHX,Phoenix,240:00,10.0,16.0,24.0,36.0,21.0,9.0,25.0,34.0,5,8,17,20
1,0021400716,1610612738,Celtics,BOS,Boston,240:00,22.0,13.0,10.0,28.0,14.0,11.0,8.0,36.0,3,9,19,18
0,0021400716,1610612748,Heat,MIA,Miami,240:00,14.0,11.0,8.0,36.0,22.0,13.0,10.0,28.0,9,3,18,19
0,0021400717,1610612752,Knicks,NYK,New York,240:00,9.0,5.0,5.0,22.0,8.0,13.0,5.0,28.0,3,3,21,15
1,0021400717,1610612747,Lakers,LAL,Los Angeles,240:00,8.0,13.0,5.0,28.0,9.0,5.0,5.0,22.0,3,3,15,21
1,0021400718,1610612739,Cavaliers,CLE,Cleveland,240:00,24.0,9.0,14.0,30.0,22.0,7.0,15.0,26.0,6,7,17,22
0,0021400718,1610612755,76ers,PHI,Philadelphia,240:00,22.0,7.0,15.0,26.0,24.0,9.0,14.0,30.0,7,6,22,17
1,0021400719,1610612766,Hornets,CHA,Charlotte,240:00,11.0,8.0,12.0,34.0,20.0,13.0,10.0,30.0,3,3,18,23
0,0021400719,1610612764,Wizards,WAS,Washington,240:00,20.0,13.0,10.0,30.0,11.0,8.0,12.0,34.0,3,3,23,18
0,0021400720,1610612746,Clippers,LAC,Los Angeles,240:00,15.0,16.0,12.0,56.0,12.0,13.0,10.0,40.0,1,0,22,27
1,0021400720,1610612751,Nets,BKN,Brooklyn,240:00,12.0,13.0,10.0,40.0,15.0,16.0,12.0,56.0,0,1,27,22
1,0021400721,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,6.0,9.0,28.0,14.0,18.0,3.0,28.0,6,3,18,19
0,0021400721,1610612761,Raptors,TOR,Toronto,240:00,14.0,18.0,3.0,28.0,19.0,6.0,9.0,28.0,3,6,19,18
0,0021400722,1610612740,Pelicans,NOP,New Orleans,240:00,11.0,15.0,17.0,52.0,14.0,9.0,9.0,46.0,10,3,15,15
1,0021400722,1610612737,Hawks,ATL,Atlanta,240:00,14.0,9.0,9.0,46.0,11.0,15.0,17.0,52.0,3,10,15,15
1,0021400723,1610612760,Thunder,OKC,Oklahoma City,240:00,24.0,6.0,16.0,36.0,13.0,23.0,5.0,52.0,5,1,20,21
0,0021400723,1610612753,Magic,ORL,Orlando,240:00,13.0,23.0,5.0,52.0,24.0,6.0,16.0,36.0,1,5,21,20
0,0021400724,1610612750,Timberwolves,MIN,Minnesota,240:00,22.0,9.0,16.0,38.0,17.0,13.0,21.0,40.0,2,10,22,18
1,0021400724,1610612742,Mavericks,DAL,Dallas,240:00,17.0,13.0,21.0,40.0,22.0,9.0,16.0,38.0,10,2,18,22
0,0021400725,1610612756,Suns,PHX,Phoenix,240:00,15.0,11.0,27.0,62.0,20.0,22.0,14.0,50.0,6,4,25,17
1,0021400725,1610612763,Grizzlies,MEM,Memphis,240:00,20.0,22.0,14.0,50.0,15.0,11.0,27.0,62.0,4,6,17,25
1,0021400726,1610612743,Nuggets,DEN,Denver,240:00,21.0,6.0,16.0,26.0,17.0,8.0,26.0,24.0,3,9,29,22
0,0021400726,1610612755,76ers,PHI,Philadelphia,240:00,17.0,8.0,26.0,24.0,21.0,6.0,16.0,26.0,9,3,22,29
1,0021400727,1610612765,Pistons,DET,Detroit,240:00,20.0,23.0,22.0,48.0,11.0,12.0,4.0,36.0,5,6,17,14
0,0021400727,1610612748,Heat,MIA,Miami,240:00,11.0,12.0,4.0,36.0,20.0,23.0,22.0,48.0,6,5,14,17
1,0021400728,1610612738,Celtics,BOS,Boston,240:00,16.0,11.0,2.0,34.0,18.0,16.0,9.0,42.0,0,2,11,18
0,0021400728,1610612752,Knicks,NYK,New York,240:00,18.0,16.0,9.0,42.0,16.0,11.0,2.0,34.0,2,0,18,11
1,0021400729,1610612757,Trail Blazers,POR,Portland,240:00,13.0,8.0,8.0,36.0,14.0,15.0,10.0,42.0,6,4,20,23
0,0021400729,1610612762,Jazz,UTA,Utah,240:00,14.0,15.0,10.0,42.0,13.0,8.0,8.0,36.0,4,6,23,20
0,0021400730,1610612758,Kings,SAC,Sacramento,240:00,9.0,6.0,16.0,38.0,25.0,12.0,30.0,52.0,4,5,21,23
1,0021400730,1610612744,Warriors,GSW,Golden State,240:00,25.0,12.0,30.0,52.0,9.0,6.0,16.0,38.0,5,4,23,21
1,0021400731,1610612765,Pistons,DET,Detroit,240:00,16.0,18.0,15.0,46.0,24.0,8.0,16.0,46.0,2,4,18,15
0,0021400731,1610612754,Pacers,IND,Indiana,240:00,24.0,8.0,16.0,46.0,16.0,18.0,15.0,46.0,4,2,15,18
1,0021400732,1610612737,Hawks,ATL,Atlanta,240:00,10.0,11.0,2.0,38.0,16.0,6.0,12.0,40.0,2,2,22,24
0,0021400732,1610612764,Wizards,WAS,Washington,240:00,16.0,6.0,12.0,40.0,10.0,11.0,2.0,38.0,2,2,24,22
0,0021400733,1610612743,Nuggets,DEN,Denver,240:00,18.0,22.0,16.0,48.0,11.0,29.0,16.0,34.0,6,3,19,21
1,0021400733,1610612738,Celtics,BOS,Boston,240:00,11.0,29.0,16.0,34.0,18.0,22.0,16.0,48.0,3,6,21,19
0,0021400734,1610612761,Raptors,TOR,Toronto,240:00,10.0,11.0,11.0,34.0,12.0,9.0,12.0,44.0,4,1,16,17
1,0021400734,1610612751,Nets,BKN,Brooklyn,240:00,12.0,9.0,12.0,44.0,10.0,11.0,11.0,34.0,1,4,17,16
0,0021400735,1610612745,Rockets,HOU,Houston,240:00,14.0,12.0,20.0,50.0,0.0,21.0,9.0,28.0,8,5,19,17
1,0021400735,1610612741,Bulls,CHI,Chicago,240:00,0.0,21.0,9.0,28.0,14.0,12.0,20.0,50.0,5,8,17,19
0,0021400736,1610612749,Bucks,MIL,Milwaukee,265:00,31.0,4.0,23.0,40.0,14.0,19.0,4.0,44.0,7,2,22,25
1,0021400736,1610612747,Lakers,LAL,Los Angeles,265:00,14.0,19.0,4.0,44.0,31.0,4.0,23.0,40.0,2,7,25,22
0,0021400737,1610612750,Timberwolves,MIN,Minnesota,240:00,19.0,4.0,15.0,46.0,19.0,21.0,10.0,46.0,3,3,24,23
1,0021400737,1610612748,Heat,MIA,Miami,240:00,19.0,21.0,10.0,46.0,19.0,4.0,15.0,46.0,3,3,23,24
1,0021400738,1610612740,Pelicans,NOP,New Orleans,240:00,14.0,15.0,8.0,46.0,13.0,12.0,27.0,66.0,3,11,14,20
0,0021400738,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,12.0,27.0,66.0,14.0,15.0,8.0,46.0,11,3,20,14
1,0021400739,1610612753,Magic,ORL,Orlando,240:00,10.0,7.0,16.0,46.0,12.0,9.0,7.0,40.0,1,4,16,12
0,0021400739,1610612759,Spurs,SAS,San Antonio,240:00,12.0,9.0,7.0,40.0,10.0,7.0,16.0,46.0,4,1,12,16
1,0021400740,1610612763,Grizzlies,MEM,Memphis,240:00,24.0,7.0,16.0,46.0,6.0,13.0,10.0,36.0,4,3,21,19
0,0021400740,1610612762,Jazz,UTA,Utah,240:00,6.0,13.0,10.0,36.0,24.0,7.0,16.0,46.0,3,4,19,21
0,0021400741,1610612744,Warriors,GSW,Golden State,240:00,12.0,17.0,24.0,34.0,17.0,17.0,27.0,50.0,5,1,22,19
1,0021400741,1610612742,Mavericks,DAL,Dallas,240:00,17.0,17.0,27.0,50.0,12.0,17.0,24.0,34.0,1,5,19,22
1,0021400742,1610612766,Hornets,CHA,Charlotte,240:00,9.0,20.0,10.0,26.0,18.0,16.0,12.0,38.0,15,5,19,26
0,0021400742,1610612764,Wizards,WAS,Washington,240:00,18.0,16.0,12.0,38.0,9.0,20.0,10.0,26.0,5,15,26,19
1,0021400743,1610612739,Cavaliers,CLE,Cleveland,240:00,18.0,8.0,10.0,36.0,23.0,18.0,10.0,50.0,4,1,21,29
0,0021400743,1610612746,Clippers,LAC,Los Angeles,240:00,23.0,18.0,10.0,50.0,18.0,8.0,10.0,36.0,1,4,29,21
0,0021400744,1610612758,Kings,SAC,Sacramento,240:00,7.0,2.0,16.0,42.0,15.0,12.0,19.0,40.0,8,7,18,19
1,0021400744,1610612742,Mavericks,DAL,Dallas,240:00,15.0,12.0,19.0,40.0,7.0,2.0,16.0,42.0,7,8,19,18
1,0021400745,1610612756,Suns,PHX,Phoenix,240:00,21.0,8.0,23.0,44.0,22.0,13.0,23.0,56.0,2,7,21,14
0,0021400745,1610612757,Trail Blazers,POR,Portland,240:00,22.0,13.0,23.0,56.0,21.0,8.0,23.0,44.0,7,2,14,21
0,0021400746,1610612752,Knicks,NYK,New York,240:00,18.0,8.0,6.0,36.0,6.0,14.0,9.0,42.0,3,10,22,19
1,0021400746,1610612751,Nets,BKN,Brooklyn,240:00,6.0,14.0,9.0,42.0,18.0,8.0,6.0,36.0,10,3,19,22
0,0021400747,1610612754,Pacers,IND,Indiana,240:00,17.0,5.0,15.0,32.0,7.0,17.0,8.0,38.0,2,3,14,20
1,0021400747,1610612739,Cavaliers,CLE,Cleveland,240:00,7.0,17.0,8.0,38.0,17.0,5.0,15.0,32.0,3,2,20,14
1,0021400748,1610612747,Lakers,LAL,Los Angeles,265:00,27.0,16.0,13.0,30.0,15.0,8.0,14.0,58.0,8,6,13,13
0,0021400748,1610612753,Magic,ORL,Orlando,265:00,15.0,8.0,14.0,58.0,27.0,16.0,13.0,30.0,6,8,13,13
0,0021400749,1610612744,Warriors,GSW,Golden State,240:00,22.0,14.0,22.0,58.0,20.0,6.0,19.0,36.0,7,4,24,19
1,0021400749,1610612737,Hawks,ATL,Atlanta,240:00,20.0,6.0,19.0,36.0,22.0,14.0,22.0,58.0,4,7,19,24
1,0021400750,1610612738,Celtics,BOS,Boston,240:00,20.0,10.0,9.0,40.0,11.0,10.0,8.0,36.0,4,3,24,19
0,0021400750,1610612755,76ers,PHI,Philadelphia,240:00,11.0,10.0,8.0,36.0,20.0,10.0,9.0,40.0,3,4,19,24
0,0021400751,1610612765,Pistons,DET,Detroit,240:00,6.0,16.0,17.0,52.0,15.0,8.0,19.0,36.0,4,5,16,24
1,0021400751,1610612743,Nuggets,DEN,Denver,240:00,15.0,8.0,19.0,36.0,6.0,16.0,17.0,52.0,5,4,24,16
1,0021400752,1610612746,Clippers,LAC,Los Angeles,240:00,16.0,8.0,29.0,46.0,14.0,7.0,15.0,48.0,4,1,21,19
0,0021400752,1610612761,Raptors,TOR,Toronto,240:00,14.0,7.0,15.0,48.0,16.0,8.0,29.0,46.0,1,4,19,21
0,0021400753,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,12.0,24.0,60.0,19.0,6.0,23.0,46.0,3,5,23,17
1,0021400753,1610612745,Rockets,HOU,Houston,240:00,19.0,6.0,23.0,46.0,16.0,12.0,24.0,60.0,5,3,17,23
0,0021400754,1610612750,Timberwolves,MIN,Minnesota,240:00,24.0,9.0,10.0,34.0,14.0,3.0,14.0,54.0,1,5,21,19
1,0021400754,1610612763,Grizzlies,MEM,Memphis,240:00,14.0,3.0,14.0,54.0,24.0,9.0,10.0,34.0,5,1,19,21
1,0021400755,1610612740,Pelicans,NOP,New Orleans,240:00,8.0,11.0,8.0,44.0,17.0,14.0,25.0,50.0,5,8,22,23
0,0021400755,1610612760,Thunder,OKC,Oklahoma City,240:00,17.0,14.0,25.0,50.0,8.0,11.0,8.0,44.0,8,5,23,22
1,0021400756,1610612756,Suns,PHX,Phoenix,240:00,20.0,9.0,15.0,28.0,15.0,6.0,18.0,46.0,5,4,16,16
0,0021400756,1610612762,Jazz,UTA,Utah,240:00,15.0,6.0,18.0,46.0,20.0,9.0,15.0,28.0,4,5,16,16
1,0021400757,1610612748,Heat,MIA,Miami,240:00,19.0,12.0,6.0,36.0,24.0,9.0,13.0,42.0,3,4,10,18
0,0021400757,1610612759,Spurs,SAS,San Antonio,240:00,24.0,9.0,13.0,42.0,19.0,12.0,6.0,36.0,4,3,18,10
1,0021400758,1610612741,Bulls,CHI,Chicago,240:00,14.0,16.0,15.0,46.0,11.0,8.0,15.0,54.0,4,6,7,13
0,0021400758,1610612740,Pelicans,NOP,New Orleans,240:00,11.0,8.0,15.0,54.0,14.0,16.0,15.0,46.0,6,4,13,7
1,0021400759,1610612751,Nets,BKN,Brooklyn,240:00,7.0,12.0,3.0,30.0,19.0,18.0,18.0,64.0,4,3,20,24
0,0021400759,1610612764,Wizards,WAS,Washington,240:00,19.0,18.0,18.0,64.0,7.0,12.0,3.0,30.0,3,4,24,20
0,0021400760,1610612752,Knicks,NYK,New York,240:00,19.0,13.0,5.0,34.0,20.0,15.0,13.0,44.0,1,5,20,19
1,0021400760,1610612744,Warriors,GSW,Golden State,240:00,20.0,15.0,13.0,44.0,19.0,13.0,5.0,34.0,5,1,19,20
0,0021400761,1610612755,76ers,PHI,Philadelphia,240:00,21.0,5.0,25.0,26.0,13.0,9.0,10.0,40.0,5,5,22,20
1,0021400761,1610612766,Hornets,CHA,Charlotte,240:00,13.0,9.0,10.0,40.0,21.0,5.0,25.0,26.0,5,5,20,22
0,0021400762,1610612757,Trail Blazers,POR,Portland,265:00,16.0,11.0,15.0,44.0,27.0,26.0,24.0,46.0,4,7,21,20
1,0021400762,1610612742,Mavericks,DAL,Dallas,265:00,27.0,26.0,24.0,46.0,16.0,11.0,15.0,44.0,7,4,20,21
0,0021400763,1610612749,Bucks,MIL,Milwaukee,240:00,13.0,10.0,16.0,40.0,9.0,21.0,3.0,44.0,6,1,20,19
1,0021400763,1610612738,Celtics,BOS,Boston,240:00,9.0,21.0,3.0,44.0,13.0,10.0,16.0,40.0,1,6,19,20
1,0021400764,1610612758,Kings,SAC,Sacramento,240:00,9.0,16.0,10.0,42.0,16.0,17.0,16.0,56.0,5,6,19,28
0,0021400764,1610612762,Jazz,UTA,Utah,240:00,16.0,17.0,16.0,56.0,9.0,16.0,10.0,42.0,6,5,28,19
0,0021400765,1610612760,Thunder,OKC,Oklahoma City,240:00,21.0,27.0,33.0,54.0,10.0,22.0,12.0,44.0,6,2,21,26
1,0021400765,1610612746,Clippers,LAC,Los Angeles,240:00,10.0,22.0,12.0,44.0,21.0,27.0,33.0,54.0,2,6,26,21
1,0021400766,1610612739,Cavaliers,CLE,Cleveland,240:00,11.0,7.0,22.0,42.0,18.0,24.0,8.0,48.0,7,5,15,18
0,0021400766,1610612747,Lakers,LAL,Los Angeles,240:00,18.0,24.0,8.0,48.0,11.0,7.0,22.0,42.0,5,7,18,15
0,0021400767,1610612763,Grizzlies,MEM,Memphis,240:00,18.0,22.0,9.0,52.0,8.0,6.0,14.0,34.0,4,5,12,16
1,0021400767,1610612737,Hawks,ATL,Atlanta,240:00,8.0,6.0,14.0,34.0,18.0,22.0,9.0,52.0,5,4,16,12
1,0021400768,1610612766,Hornets,CHA,Charlotte,240:00,17.0,5.0,5.0,32.0,16.0,15.0,17.0,38.0,4,2,23,25
0,0021400768,1610612754,Pacers,IND,Indiana,240:00,16.0,15.0,17.0,38.0,17.0,5.0,5.0,32.0,2,4,25,23
1,0021400769,1610612765,Pistons,DET,Detroit,240:00,17.0,21.0,9.0,42.0,20.0,19.0,10.0,44.0,4,1,25,20
0,0021400769,1610612750,Timberwolves,MIN,Minnesota,240:00,20.0,19.0,10.0,44.0,17.0,21.0,9.0,42.0,1,4,20,25
1,0021400770,1610612741,Bulls,CHI,Chicago,240:00,24.0,6.0,8.0,36.0,25.0,19.0,14.0,46.0,1,4,11,21
0,0021400770,1610612753,Magic,ORL,Orlando,240:00,25.0,19.0,14.0,46.0,24.0,6.0,8.0,36.0,4,1,21,11
0,0021400771,1610612757,Trail Blazers,POR,Portland,240:00,16.0,12.0,6.0,46.0,17.0,25.0,17.0,30.0,5,1,19,24
1,0021400771,1610612745,Rockets,HOU,Houston,240:00,17.0,25.0,17.0,30.0,16.0,12.0,6.0,46.0,1,5,24,19
1,0021400772,1610612759,Spurs,SAS,San Antonio,240:00,16.0,16.0,5.0,40.0,16.0,3.0,14.0,40.0,6,7,18,15
0,0021400772,1610612761,Raptors,TOR,Toronto,240:00,16.0,3.0,14.0,40.0,16.0,16.0,5.0,40.0,7,6,15,18
1,0021400773,1610612756,Suns,PHX,Phoenix,240:00,18.0,11.0,19.0,44.0,9.0,2.0,12.0,36.0,4,5,25,17
0,0021400773,1610612758,Kings,SAC,Sacramento,240:00,9.0,2.0,12.0,36.0,18.0,11.0,19.0,44.0,5,4,17,25
0,0021400774,1610612759,Spurs,SAS,San Antonio,240:00,10.0,6.0,11.0,40.0,8.0,9.0,10.0,40.0,7,6,13,15
1,0021400774,1610612754,Pacers,IND,Indiana,240:00,8.0,9.0,10.0,40.0,10.0,6.0,11.0,40.0,6,7,15,13
1,0021400775,1610612744,Warriors,GSW,Golden State,240:00,35.0,5.0,17.0,40.0,8.0,16.0,9.0,46.0,5,4,14,19
0,0021400775,1610612755,76ers,PHI,Philadelphia,240:00,8.0,16.0,9.0,46.0,35.0,5.0,17.0,40.0,4,5,19,14
1,0021400776,1610612753,Magic,ORL,Orlando,240:00,24.0,11.0,12.0,40.0,19.0,13.0,17.0,42.0,6,3,24,14
0,0021400776,1610612764,Wizards,WAS,Washington,240:00,19.0,13.0,17.0,42.0,24.0,11.0,12.0,40.0,3,6,14,24
1,0021400777,1610612748,Heat,MIA,Miami,240:00,23.0,8.0,8.0,30.0,9.0,14.0,12.0,32.0,5,8,19,22
0,0021400777,1610612752,Knicks,NYK,New York,240:00,9.0,14.0,12.0,32.0,23.0,8.0,8.0,30.0,8,5,22,19
1,0021400778,1610612751,Nets,BKN,Brooklyn,240:00,10.0,8.0,7.0,46.0,20.0,15.0,21.0,40.0,8,4,17,14
0,0021400778,1610612749,Bucks,MIL,Milwaukee,240:00,20.0,15.0,21.0,40.0,10.0,8.0,7.0,46.0,4,8,14,17
0,0021400779,1610612750,Timberwolves,MIN,Minnesota,240:00,15.0,26.0,9.0,44.0,21.0,18.0,21.0,58.0,8,6,19,21
1,0021400779,1610612737,Hawks,ATL,Atlanta,240:00,21.0,18.0,21.0,58.0,15.0,26.0,9.0,44.0,6,8,21,19
0,0021400780,1610612762,Jazz,UTA,Utah,240:00,24.0,30.0,11.0,46.0,15.0,11.0,12.0,36.0,9,17,17,19
1,0021400780,1610612740,Pelicans,NOP,New Orleans,240:00,15.0,11.0,12.0,36.0,24.0,30.0,11.0,46.0,17,9,19,17
1,0021400781,1610612742,Mavericks,DAL,Dallas,240:00,12.0,16.0,13.0,30.0,17.0,15.0,20.0,44.0,3,3,26,25
0,0021400781,1610612746,Clippers,LAC,Los Angeles,240:00,17.0,15.0,20.0,44.0,12.0,16.0,13.0,30.0,3,3,25,26
0,0021400782,1610612760,Thunder,OKC,Oklahoma City,240:00,16.0,12.0,16.0,46.0,17.0,17.0,10.0,52.0,5,4,23,25
1,0021400782,1610612743,Nuggets,DEN,Denver,240:00,17.0,17.0,10.0,52.0,16.0,12.0,16.0,46.0,4,5,25,23
0,0021400783,1610612765,Pistons,DET,Detroit,240:00,13.0,18.0,12.0,50.0,11.0,13.0,5.0,32.0,5,9,18,21
1,0021400783,1610612766,Hornets,CHA,Charlotte,240:00,11.0,13.0,5.0,32.0,13.0,18.0,12.0,50.0,9,5,21,18
0,0021400784,1610612756,Suns,PHX,Phoenix,240:00,15.0,10.0,25.0,44.0,19.0,26.0,11.0,58.0,5,3,18,24
1,0021400784,1610612745,Rockets,HOU,Houston,240:00,19.0,26.0,11.0,58.0,15.0,10.0,25.0,44.0,3,5,24,18
1,0021400785,1610612741,Bulls,CHI,Chicago,240:00,15.0,4.0,11.0,36.0,3.0,15.0,8.0,40.0,3,3,21,15
0,0021400785,1610612758,Kings,SAC,Sacramento,240:00,3.0,15.0,8.0,40.0,15.0,4.0,11.0,36.0,3,3,15,21
1,0021400786,1610612751,Nets,BKN,Brooklyn,240:00,9.0,15.0,8.0,38.0,21.0,17.0,23.0,42.0,5,9,24,19
0,0021400786,1610612763,Grizzlies,MEM,Memphis,240:00,21.0,17.0,23.0,42.0,9.0,15.0,8.0,38.0,9,5,19,24
0,0021400787,1610612747,Lakers,LAL,Los Angeles,240:00,7.0,16.0,8.0,40.0,17.0,7.0,16.0,54.0,2,8,24,22
1,0021400787,1610612743,Nuggets,DEN,Denver,240:00,17.0,7.0,16.0,54.0,7.0,16.0,8.0,40.0,8,2,22,24
0,0021400788,1610612753,Magic,ORL,Orlando,240:00,14.0,13.0,14.0,32.0,7.0,11.0,4.0,16.0,9,4,26,21
1,0021400788,1610612752,Knicks,NYK,New York,240:00,7.0,11.0,4.0,16.0,14.0,13.0,14.0,32.0,4,9,21,26
0,0021400789,1610612738,Celtics,BOS,Boston,240:00,11.0,23.0,4.0,30.0,14.0,6.0,17.0,32.0,4,5,23,17
1,0021400789,1610612737,Hawks,ATL,Atlanta,240:00,14.0,6.0,17.0,32.0,11.0,23.0,4.0,30.0,5,4,17,23
1,0021400790,1610612765,Pistons,DET,Detroit,240:00,10.0,7.0,6.0,38.0,15.0,14.0,11.0,52.0,4,6,14,16
0,0021400790,1610612759,Spurs,SAS,San Antonio,240:00,15.0,14.0,11.0,52.0,10.0,7.0,6.0,38.0,6,4,16,14
0,0021400791,1610612764,Wizards,WAS,Washington,240:00,19.0,14.0,16.0,42.0,12.0,6.0,14.0,24.0,6,5,15,13
1,0021400791,1610612761,Raptors,TOR,Toronto,240:00,12.0,6.0,14.0,24.0,19.0,14.0,16.0,42.0,5,6,13,15
0,0021400792,1610612758,Kings,SAC,Sacramento,240:00,20.0,19.0,18.0,42.0,21.0,10.0,16.0,44.0,5,5,23,24
1,0021400792,1610612749,Bucks,MIL,Milwaukee,240:00,21.0,10.0,16.0,44.0,20.0,19.0,18.0,42.0,5,5,24,23
0,0021400793,1610612750,Timberwolves,MIN,Minnesota,240:00,24.0,25.0,11.0,28.0,22.0,14.0,24.0,52.0,2,6,14,18
1,0021400793,1610612744,Warriors,GSW,Golden State,240:00,22.0,14.0,24.0,52.0,24.0,25.0,11.0,28.0,6,2,18,14
1,0021400794,1610612754,Pacers,IND,Indiana,240:00,20.0,7.0,4.0,38.0,17.0,10.0,12.0,42.0,2,3,24,17
0,0021400794,1610612740,Pelicans,NOP,New Orleans,240:00,17.0,10.0,12.0,42.0,20.0,7.0,4.0,38.0,3,2,17,24
1,0021400795,1610612763,Grizzlies,MEM,Memphis,240:00,3.0,12.0,4.0,46.0,12.0,9.0,24.0,40.0,2,9,21,23
0,0021400795,1610612760,Thunder,OKC,Oklahoma City,240:00,12.0,9.0,24.0,40.0,3.0,12.0,4.0,46.0,9,2,23,21
1,0021400796,1610612739,Cavaliers,CLE,Cleveland,240:00,26.0,15.0,17.0,52.0,15.0,15.0,15.0,32.0,3,4,19,19
0,0021400796,1610612748,Heat,MIA,Miami,240:00,15.0,15.0,15.0,32.0,26.0,15.0,17.0,52.0,4,3,19,19
1,0021400797,1610612742,Mavericks,DAL,Dallas,240:00,21.0,13.0,15.0,26.0,14.0,18.0,13.0,30.0,3,7,21,21
0,0021400797,1610612762,Jazz,UTA,Utah,240:00,14.0,18.0,13.0,30.0,21.0,13.0,15.0,26.0,7,3,21,21
0,0021400798,1610612757,Trail Blazers,POR,Portland,240:00,15.0,13.0,21.0,36.0,6.0,20.0,8.0,26.0,5,5,11,23
1,0021400798,1610612747,Lakers,LAL,Los Angeles,240:00,6.0,20.0,8.0,26.0,15.0,13.0,21.0,36.0,5,5,23,11
1,0021400799,1610612745,Rockets,HOU,Houston,240:00,19.0,10.0,21.0,44.0,25.0,21.0,11.0,50.0,6,3,33,24
0,0021400799,1610612746,Clippers,LAC,Los Angeles,240:00,25.0,21.0,11.0,50.0,19.0,10.0,21.0,44.0,3,6,24,33
1,0021400800,1610612741,Bulls,CHI,Chicago,240:00,24.0,15.0,16.0,50.0,12.0,16.0,12.0,44.0,3,3,23,23
0,0021400800,1610612739,Cavaliers,CLE,Cleveland,240:00,12.0,16.0,12.0,44.0,24.0,15.0,16.0,50.0,3,3,23,23
0,0021400801,1610612760,Thunder,OKC,Oklahoma City,240:00,20.0,14.0,14.0,42.0,29.0,12.0,15.0,40.0,0,3,20,20
1,0021400801,1610612742,Mavericks,DAL,Dallas,240:00,29.0,12.0,15.0,40.0,20.0,14.0,14.0,42.0,3,0,20,20
1,0021400802,1610612746,Clippers,LAC,Los Angeles,240:00,20.0,9.0,19.0,56.0,14.0,12.0,7.0,46.0,4,2,22,32
0,0021400802,1610612759,Spurs,SAS,San Antonio,240:00,14.0,12.0,7.0,46.0,20.0,9.0,19.0,56.0,2,4,32,22
1,0021400803,1610612740,Pelicans,NOP,New Orleans,240:00,10.0,6.0,8.0,36.0,18.0,8.0,15.0,64.0,6,3,11,21
0,0021400803,1610612753,Magic,ORL,Orlando,240:00,18.0,8.0,15.0,64.0,10.0,6.0,8.0,36.0,3,6,21,11
0,0021400804,1610612755,76ers,PHI,Philadelphia,240:00,22.0,26.0,18.0,42.0,28.0,12.0,19.0,36.0,11,1,20,23
