,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
455,GSW,42017,0041700235,2018-05-08,GSW vs. NOP,9.0,113.0,0.52,0.121,0.122,0.212,0.523,0.182,0.133,0.106,0.5272,0.248,0.1331,0.19820000000000002,0.47989999999999994,0.2223,0.1252,0.22059999999999996,10
456,MIL,22010,0021000375,2010-12-15,MIL @ SAS,-2.0,,0.481,0.203,0.168,0.152,0.543,0.362,0.181,0.081,0.4484545454545455,0.3626363636363636,0.1299090909090909,0.22236363636363635,0.5096363636363637,0.33290909090909093,0.1611818181818182,0.24954545454545454,24
457,TOR,22013,0021301012,2014-03-19,TOR @ NOP,7.0,,0.471,0.372,0.133,0.407,0.567,0.478,0.136,0.171,0.525,0.3366363636363636,0.15254545454545454,0.2198181818181818,0.49663636363636365,0.3647272727272728,0.147,0.2963636363636364,67
458,BOS,42011,0041100301,2012-05-28,BOS @ MIA,-14.0,,0.42,0.259,0.101,0.189,0.535,0.319,0.168,0.359,0.4725454545454546,0.2720909090909091,0.14654545454545456,0.17945454545454545,0.45881818181818185,0.26836363636363636,0.15836363636363637,0.28881818181818186,14
459,ATL,22010,0021000639,2011-01-22,ATL @ CHA,16.0,,0.568,0.315,0.133,0.132,0.506,0.156,0.119,0.186,0.5018181818181818,0.29245454545454547,0.1449090909090909,0.1888181818181818,0.4941818181818183,0.2558181818181819,0.1398181818181818,0.27772727272727277,45
460,MEM,22012,0021201120,2013-04-03,MEM @ POR,18.0,,0.537,0.418,0.142,0.212,0.438,0.125,0.199,0.34,0.48700000000000004,0.3119090909090909,0.14227272727272727,0.2422727272727273,0.4853636363636364,0.3261818181818182,0.15454545454545457,0.2819090909090909,75
461,LAC,22022,0022200991,2023-03-08,LAC vs. TOR,8.0,108.0,0.592,0.437,0.184,0.25,0.453,0.146,0.121,0.333,0.567909090909091,0.3044545454545455,0.14027272727272727,0.18454545454545457,0.5767272727272728,0.24372727272727268,0.12763636363636366,0.2577272727272728,68
462,TOR,22021,22100058,2021-10-27,TOR vs. IND,18.0,118.0,0.53,0.19,0.115,0.276,0.544,0.215,0.229,0.357,0.4728,0.2278,0.1496,0.2804,0.5054000000000001,0.22800000000000004,0.18119999999999997,0.2448,5
463,NOP,22018,0021800324,2018-11-30,NOP @ MIA,-5.0,,0.463,0.354,0.16,0.229,0.489,0.258,0.126,0.333,0.5227272727272727,0.2778181818181818,0.14563636363636362,0.2485454545454546,0.53,0.23109090909090912,0.13036363636363638,0.28236363636363637,23
464,CHI,22012,0021200262,2012-12-05,CHI @ CLE,10.0,,0.5,0.375,0.178,0.256,0.394,0.294,0.109,0.345,0.4652727272727272,0.3028181818181818,0.1748181818181818,0.27699999999999997,0.4575454545454546,0.26081818181818184,0.13981818181818184,0.3088181818181818,17
465,ORL,22014,0021400495,2015-01-03,ORL vs. CHA,-8.0,,0.402,0.241,0.077,0.222,0.474,0.41,0.155,0.347,0.49890909090909097,0.1956363636363636,0.1379090909090909,0.16981818181818184,0.5187272727272727,0.3224545454545455,0.14863636363636365,0.28236363636363637,37
466,PHX,22012,0021200243,2012-12-02,PHX @ NYK,-9.0,,0.538,0.238,0.18,0.244,0.511,0.189,0.089,0.327,0.5027272727272728,0.22336363636363635,0.14381818181818182,0.21427272727272728,0.5284545454545455,0.28554545454545455,0.15418181818181817,0.29854545454545456,18
467,MIN,22017,0021700052,2017-10-24,MIN vs. IND,-23.0,107.0,0.541,0.256,0.139,0.188,0.726,0.131,0.182,0.31,0.51725,0.27875000000000005,0.15225,0.21075,0.57675,0.183,0.1495,0.2825,4
468,NYK,22021,22100293,2021-11-27,NYK @ ATL,9.0,99.0,0.506,0.268,0.107,0.163,0.403,0.215,0.073,0.279,0.4995454545454546,0.23099999999999996,0.14281818181818182,0.18963636363636366,0.5034545454545455,0.21990909090909086,0.1284545454545455,0.28309090909090906,20
469,BOS,22021,22100503,2021-12-27,BOS @ MIN,-5.0,103.0,0.461,0.315,0.14,0.246,0.522,0.211,0.138,0.264,0.5314545454545456,0.2700909090909091,0.14636363636363636,0.23090909090909092,0.5241818181818183,0.2629090909090909,0.142,0.28245454545454546,34
470,WAS,22013,0021300762,2014-02-09,WAS vs. SAC,9.0,,0.481,0.278,0.16,0.222,0.366,0.341,0.189,0.389,0.4881818181818182,0.25072727272727274,0.14172727272727273,0.21272727272727276,0.48827272727272725,0.3170909090909091,0.1749090909090909,0.2560909090909091,50
471,CHA,22016,0021600361,2016-12-12,CHA @ IND,-16.0,,0.393,0.381,0.127,0.161,0.585,0.114,0.112,0.152,0.48127272727272724,0.3411818181818182,0.12072727272727271,0.17927272727272728,0.4947272727272727,0.17845454545454545,0.11781818181818182,0.2324545454545455,25
472,TOR,22017,0021700560,2018-01-03,TOR @ CHI,9.0,124.0,0.571,0.207,0.105,0.149,0.532,0.204,0.123,0.208,0.5152727272727272,0.27154545454545453,0.1251818181818182,0.2127272727272727,0.5113636363636364,0.2604545454545455,0.16281818181818183,0.29554545454545456,36
473,UTA,22011,0021100850,2012-04-09,UTA vs. SAS,7.0,,0.452,0.452,0.216,0.326,0.443,0.115,0.15,0.315,0.4852727272727272,0.34518181818181815,0.15399999999999997,0.28827272727272724,0.495909090909091,0.3259090909090909,0.14609090909090908,0.2920909090909091,58
474,MIN,22023,0022300411,2023-12-26,MIN @ OKC,-23.0,106.0,0.548,0.438,0.233,0.2,0.716,0.198,0.15,0.121,0.5635454545454546,0.27045454545454545,0.15081818181818185,0.2252727272727273,0.5404545454545455,0.2530909090909091,0.1309090909090909,0.2420909090909091,29
475,DEN,22020,0022000321,2021-04-06,DEN vs. DET,15.0,,0.67,0.096,0.115,0.342,0.636,0.247,0.136,0.184,0.5819090909090909,0.17836363636363634,0.13418181818181815,0.25827272727272726,0.5539090909090909,0.24699999999999997,0.13836363636363638,0.24354545454545456,50
476,BOS,22012,0021200211,2012-11-28,BOS vs. BKN,-12.0,,0.433,0.32,0.18,0.174,0.463,0.354,0.171,0.37,0.5138181818181817,0.30490909090909085,0.14436363636363636,0.17409090909090907,0.5016363636363637,0.3258181818181818,0.15890909090909092,0.3128181818181819,15
477,CHI,22013,0021300362,2013-12-16,CHI vs. ORL,-1.0,,0.377,0.321,0.055,0.127,0.428,0.193,0.12,0.231,0.44690909090909087,0.263,0.1600909090909091,0.23954545454545453,0.46509090909090917,0.2471818181818182,0.15054545454545457,0.29327272727272724,23
478,NOP,22014,0021400045,2014-11-03,NOP @ MEM,-12.0,,0.36,0.337,0.124,0.226,0.434,0.487,0.117,0.229,0.41733333333333333,0.3196666666666667,0.11533333333333333,0.2823333333333333,0.4633333333333334,0.31666666666666665,0.14266666666666666,0.2796666666666667,3
479,IND,22011,0021100144,2012-01-11,IND vs. ATL,12.0,,0.494,0.188,0.162,0.191,0.406,0.338,0.18,0.245,0.4514,0.318,0.1598,0.2504,0.4556,0.27859999999999996,0.16670000000000001,0.2898,10
480,CHI,22015,0021500697,2016-01-28,CHI @ LAL,23.0,,0.526,0.168,0.109,0.25,0.429,0.271,0.151,0.232,0.46690909090909094,0.2509090909090909,0.14545454545454548,0.2531818181818182,0.4895454545454545,0.214,0.11000000000000001,0.2857272727272727,45
481,MIL,22023,0022300269,2023-11-30,MIL @ CHI,-7.0,113.0,0.531,0.133,0.181,0.167,0.526,0.224,0.183,0.351,0.5786363636363636,0.2599090909090909,0.12927272727272726,0.20618181818181816,0.5244545454545454,0.22536363636363638,0.11872727272727274,0.2683636363636364,19
482,ORL,22021,22100755,2022-01-30,ORL vs. DAL,2.0,110.0,0.577,0.19,0.163,0.205,0.58,0.222,0.18,0.25,0.5248181818181819,0.22918181818181818,0.14163636363636362,0.15563636363636363,0.5136363636363636,0.3117272727272727,0.14436363636363636,0.2547272727272727,51
483,MIA,22016,0021601007,2017-03-15,MIA vs. NOP,8.0,,0.598,0.218,0.161,0.267,0.528,0.318,0.14,0.28,0.5369999999999999,0.2373636363636364,0.13,0.2370909090909091,0.4792727272727273,0.3099090909090909,0.13909090909090907,0.2687272727272727,68
484,DAL,22022,0022200386,2022-12-09,DAL vs. MIL,-1.0,105.0,0.54,0.273,0.113,0.211,0.5,0.264,0.168,0.333,0.595,0.3017272727272728,0.13263636363636364,0.15454545454545454,0.5517272727272727,0.26836363636363636,0.15000000000000002,0.28099999999999997,25
485,OKC,22023,0022300234,2023-11-22,OKC vs. CHI,14.0,116.0,0.567,0.507,0.148,0.268,0.483,0.193,0.124,0.278,0.5837272727272727,0.28154545454545454,0.1398181818181818,0.18854545454545454,0.49209090909090913,0.2655454545454546,0.16081818181818178,0.35309090909090907,15
486,NOP,22016,0021600495,2016-12-30,NOP vs. NYK,12.0,104.0,0.518,0.2,0.126,0.042,0.414,0.172,0.135,0.259,0.507,0.26854545454545453,0.11727272727272728,0.166,0.5049090909090909,0.23081818181818184,0.13172727272727272,0.25636363636363635,35
487,SAS,22019,0021901287,2020-08-09,SAS @ NOP,9.0,122.0,0.511,0.36,0.162,0.306,0.5,0.229,0.182,0.339,0.5492727272727274,0.29672727272727273,0.11963636363636364,0.16945454545454544,0.5560909090909092,0.2684545454545455,0.14036363636363636,0.27281818181818185,69
488,IND,22015,0021500903,2016-03-02,IND @ MIL,5.0,,0.538,0.325,0.168,0.261,0.467,0.421,0.134,0.156,0.4890909090909092,0.27145454545454545,0.13727272727272727,0.20118181818181818,0.4893636363636364,0.2898181818181818,0.1368181818181818,0.27190909090909093,61
489,MEM,22015,0021501078,2016-03-25,MEM @ SAS,-6.0,,0.572,0.157,0.12,0.195,0.617,0.234,0.154,0.324,0.46227272727272734,0.2610909090909091,0.1539090909090909,0.2844545454545454,0.5459090909090909,0.35900000000000004,0.1599090909090909,0.2928181818181818,73
490,DAL,22016,0021600398,2016-12-16,DAL @ UTA,-3.0,,0.532,0.273,0.081,0.167,0.631,0.415,0.189,0.3,0.5098181818181818,0.22063636363636363,0.12354545454545454,0.17963636363636362,0.5379090909090909,0.31881818181818183,0.162,0.26745454545454544,26
491,POR,22020,0022000577,2021-03-11,POR vs. PHX,-6.0,,0.553,0.202,0.112,0.283,0.669,0.229,0.131,0.2,0.5495454545454546,0.21181818181818182,0.12490909090909091,0.2115454545454545,0.5452727272727272,0.24463636363636365,0.10890909090909093,0.30872727272727274,36
492,OKC,42015,0041500163,2016-04-21,OKC @ DAL,29.0,,0.673,0.449,0.142,0.231,0.513,0.461,0.123,0.2,0.5243333333333333,0.3316666666666667,0.16166666666666665,0.2773333333333333,0.4303333333333333,0.33433333333333337,0.13166666666666668,0.25,3
493,NOP,22018,0021800144,2018-11-05,NOP @ OKC,-6.0,116.0,0.542,0.357,0.196,0.239,0.538,0.333,0.109,0.28,0.5331,0.3249000000000001,0.1407,0.2218,0.5486000000000001,0.2834,0.1305,0.26080000000000003,10
494,ATL,22023,0022300821,2024-02-25,ATL vs. ORL,17.0,109.0,0.522,0.189,0.102,0.18,0.5,0.214,0.204,0.315,0.5492727272727272,0.256,0.10609090909090911,0.2445454545454546,0.5762727272727273,0.21818181818181817,0.12545454545454546,0.2680909090909091,57
495,CHA,22017,0021701067,2018-03-21,CHA @ BKN,6.0,111.0,0.399,0.5,0.124,0.359,0.489,0.226,0.124,0.203,0.4946363636363636,0.35409090909090907,0.10418181818181817,0.17181818181818184,0.5712727272727273,0.20945454545454545,0.12572727272727272,0.25881818181818184,72
496,MEM,22010,0021000258,2010-11-30,MEM vs. LAL,2.0,,0.538,0.2,0.079,0.119,0.481,0.321,0.165,0.378,0.49845454545454543,0.2641818181818182,0.14754545454545454,0.22881818181818184,0.5078181818181817,0.2875454545454546,0.16236363636363638,0.3038181818181819,18
497,PHX,22014,0021401072,2015-03-25,PHX vs. SAC,-9.0,,0.471,0.299,0.176,0.264,0.543,0.284,0.186,0.209,0.4766363636363637,0.2726363636363636,0.165,0.23863636363636365,0.47163636363636363,0.24136363636363634,0.15463636363636366,0.25545454545454543,72
498,ATL,22022,0022200134,2022-11-05,ATL vs. NOP,3.0,124.0,0.5,0.243,0.113,0.207,0.468,0.259,0.136,0.375,0.5251111111111111,0.22822222222222222,0.116,0.2016666666666667,0.5116666666666666,0.3084444444444444,0.13355555555555554,0.3223333333333333,9
499,OKC,42013,0041300316,2014-05-31,OKC vs. SAS,-5.0,,0.476,0.402,0.183,0.143,0.463,0.362,0.131,0.305,0.503909090909091,0.3478181818181818,0.149,0.20536363636363636,0.502090909090909,0.26990909090909093,0.12181818181818183,0.28381818181818186,19
500,MIA,22016,0021601192,2017-04-08,MIA @ WAS,3.0,,0.506,0.45,0.129,0.167,0.531,0.272,0.203,0.333,0.5028181818181818,0.27736363636363637,0.13518181818181818,0.21809090909090906,0.5022727272727272,0.2946363636363636,0.155,0.3052727272727273,80
501,NOP,22013,0021300183,2013-11-22,NOP vs. CLE,4.0,,0.443,0.375,0.126,0.339,0.584,0.208,0.204,0.237,0.4959090909090909,0.29863636363636364,0.138,0.2500909090909091,0.5281818181818181,0.32409090909090915,0.17936363636363636,0.28463636363636363,12
502,LAL,22016,0021601058,2017-03-21,LAL vs. LAC,-24.0,,0.5,0.293,0.1,0.264,0.625,0.381,0.158,0.341,0.5151818181818182,0.23445454545454547,0.13854545454545455,0.20418181818181813,0.5742727272727273,0.32699999999999996,0.15009090909090908,0.2873636363636364,71
503,BOS,22015,0021500922,2016-03-05,BOS @ CLE,-17.0,,0.525,0.338,0.146,0.208,0.573,0.415,0.155,0.386,0.49418181818181817,0.30000000000000004,0.11263636363636363,0.22090909090909092,0.5195454545454545,0.3607272727272728,0.1510909090909091,0.2832727272727273,64
504,IND,22018,0021800305,2018-11-27,IND @ PHX,5.0,,0.483,0.322,0.123,0.304,0.5,0.196,0.093,0.255,0.527,0.2460909090909091,0.1471818181818182,0.17136363636363638,0.5318181818181819,0.2602727272727273,0.16772727272727272,0.218,21
505,DAL,22022,0022200053,2022-10-25,DAL @ NOP,-2.0,111.0,0.573,0.293,0.128,0.262,0.658,0.237,0.149,0.176,0.5756666666666667,0.38199999999999995,0.13133333333333333,0.22799999999999998,0.5543333333333332,0.26666666666666666,0.14933333333333332,0.21166666666666667,3
506,MEM,22019,0021900260,2019-11-27,MEM vs. LAC,-2.0,119.0,0.527,0.283,0.181,0.265,0.537,0.263,0.147,0.296,0.5473636363636364,0.19736363636363635,0.15363636363636363,0.19063636363636363,0.5571818181818182,0.25072727272727263,0.13063636363636363,0.27554545454545454,17
507,TOR,22010,0021001086,2011-03-26,TOR @ LAC,-4.0,,0.412,0.341,0.143,0.246,0.47,0.274,0.183,0.408,0.48518181818181816,0.3111818181818182,0.15709090909090911,0.25827272727272726,0.5226363636363636,0.335,0.14327272727272727,0.3239090909090909,73
508,BOS,22013,0021300831,2014-02-22,BOS @ SAC,-7.0,,0.425,0.414,0.137,0.259,0.555,0.384,0.179,0.167,0.463,0.2539090909090909,0.15245454545454545,0.252,0.5005454545454545,0.2751818181818182,0.14945454545454548,0.2590909090909091,57
509,MIN,22013,0021300747,2014-02-07,MIN @ NOP,-7.0,,0.4,0.493,0.153,0.163,0.531,0.198,0.129,0.182,0.4823636363636364,0.33418181818181814,0.13718181818181818,0.2087272727272727,0.48163636363636364,0.24309090909090914,0.14654545454545456,0.26409090909090904,50
510,POR,22020,0022000362,2021-04-18,POR @ CHA,-8.0,,0.451,0.308,0.091,0.217,0.578,0.205,0.144,0.239,0.5241818181818182,0.24563636363636362,0.11118181818181819,0.2079090909090909,0.535,0.25872727272727275,0.12463636363636361,0.25827272727272726,56
511,LAC,22016,0021600470,2016-12-26,LAC vs. DEN,-4.0,102.0,0.518,0.238,0.128,0.083,0.506,0.341,0.161,0.265,0.5424545454545454,0.2599090909090909,0.13472727272727275,0.18545454545454546,0.5103636363636364,0.2867272727272727,0.1282727272727273,0.29890909090909096,33
512,CLE,22015,0021500957,2016-03-09,CLE @ SAC,9.0,,0.506,0.389,0.134,0.278,0.524,0.381,0.097,0.213,0.5194545454545455,0.2892727272727273,0.14381818181818182,0.22518181818181818,0.5040909090909091,0.301,0.13654545454545453,0.24354545454545462,63
513,DAL,22014,0021400503,2015-01-04,DAL @ CLE,19.0,,0.641,0.141,0.113,0.114,0.453,0.198,0.147,0.352,0.5344545454545454,0.26727272727272733,0.135,0.20672727272727273,0.48709090909090913,0.26081818181818184,0.15790909090909092,0.2984545454545455,35
514,SAS,22022,0022200791,2023-02-03,SAS vs. PHI,-12.0,125.0,0.624,0.169,0.172,0.237,0.603,0.471,0.108,0.378,0.529,0.22627272727272726,0.13027272727272726,0.23381818181818181,0.6064545454545454,0.2671818181818182,0.11145454545454547,0.2698181818181818,53
515,DEN,22014,0021400440,2014-12-26,DEN vs. MIN,4.0,,0.426,0.337,0.171,0.367,0.413,0.233,0.074,0.349,0.4466363636363637,0.26027272727272727,0.16172727272727272,0.2589090909090909,0.4748181818181818,0.32036363636363635,0.12690909090909092,0.2961818181818181,30
516,PHI,42021,42100134,2022-04-23,PHI @ TOR,-8.0,102.0,0.506,0.313,0.158,0.128,0.466,0.398,0.108,0.302,0.5842499999999999,0.35575,0.15525,0.20249999999999999,0.5082500000000001,0.2555,0.107,0.28800000000000003,4
517,OKC,22010,0021000508,2011-01-04,OKC @ MEM,-5.0,,0.546,0.329,0.143,0.077,0.524,0.357,0.15,0.378,0.49863636363636366,0.36754545454545456,0.14154545454545456,0.21954545454545454,0.5155454545454545,0.31772727272727275,0.15845454545454543,0.2618181818181818,36
518,ATL,22023,0022300408,2023-12-26,ATL @ CHI,-5.0,113.0,0.534,0.236,0.156,0.24,0.495,0.337,0.102,0.412,0.5546363636363636,0.2127272727272727,0.12354545454545454,0.2468181818181818,0.5694545454545454,0.29254545454545455,0.12445454545454547,0.319,30
519,NOP,22020,0022000987,2021-05-04,NOP vs. GSW,5.0,108.0,0.464,0.227,0.115,0.237,0.527,0.075,0.17,0.218,0.5298181818181819,0.3058181818181818,0.14654545454545456,0.22090909090909092,0.5220000000000001,0.24472727272727274,0.1427272727272727,0.2351818181818182,66
520,MIA,22021,22100748,2022-01-29,MIA vs. TOR,-4.0,120.0,0.482,0.182,0.194,0.275,0.514,0.168,0.142,0.311,0.5551818181818182,0.2570909090909091,0.16054545454545455,0.22527272727272726,0.5255454545454546,0.28490909090909095,0.1592727272727273,0.26999999999999996,50
521,SAC,22015,0021500729,2016-02-01,SAC vs. MIL,7.0,,0.506,0.349,0.165,0.36,0.548,0.202,0.155,0.213,0.4968181818181818,0.3527272727272727,0.16263636363636366,0.2451818181818182,0.48736363636363644,0.26309090909090904,0.12100000000000001,0.2415454545454546,48
522,CLE,22016,0021600680,2017-01-25,CLE vs. SAC,-4.0,,0.579,0.415,0.177,0.25,0.511,0.232,0.114,0.308,0.5167272727272727,0.30500000000000005,0.1500909090909091,0.208,0.5420909090909091,0.2369090909090909,0.1497272727272727,0.2939090909090909,44
523,PHI,22019,0021900316,2019-12-05,PHI @ WAS,-6.0,113.0,0.617,0.312,0.209,0.205,0.517,0.356,0.116,0.288,0.5441818181818182,0.29445454545454547,0.15327272727272728,0.1871818181818182,0.5141818181818182,0.295,0.14263636363636364,0.21245454545454542,22
524,NJN,22010,0021001122,2011-04-01,NJN @ PHI,-25.0,,0.453,0.235,0.11,0.245,0.6,0.275,0.1,0.361,0.45745454545454556,0.23054545454545455,0.1479090909090909,0.25609090909090915,0.5166363636363637,0.24954545454545451,0.12436363636363637,0.3032727272727272,75
525,GSW,22015,0021500245,2015-11-28,GSW vs. SAC,19.0,,0.588,0.388,0.166,0.295,0.44,0.15,0.146,0.413,0.5903636363636364,0.268,0.16963636363636364,0.22863636363636364,0.46872727272727277,0.29954545454545456,0.15536363636363637,0.29509090909090907,18
526,POR,22018,0021801175,2019-04-03,POR vs. MEM,27.0,,0.564,0.17,0.139,0.28,0.456,0.238,0.134,0.16,0.5346363636363636,0.24772727272727268,0.12145454545454547,0.2535454545454546,0.5069090909090909,0.2625454545454545,0.1120909090909091,0.22699999999999998,78
527,MIA,22014,0021400505,2015-01-04,MIA vs. BKN,4.0,,0.5,0.418,0.183,0.205,0.436,0.151,0.119,0.333,0.514,0.3538181818181818,0.1680909090909091,0.19136363636363637,0.5094545454545455,0.3392727272727273,0.15799999999999997,0.3366363636363637,35
528,OKC,42013,0041300156,2014-05-01,OKC @ MEM,20.0,,0.54,0.333,0.143,0.211,0.392,0.337,0.106,0.273,0.45799999999999996,0.2995,0.152,0.2625,0.4366666666666667,0.2768333333333333,0.10933333333333334,0.28950000000000004,6
529,OKC,22022,0022200702,2023-01-22,OKC @ DEN,2.0,101.0,0.489,0.18,0.089,0.28,0.5,0.402,0.094,0.309,0.5622727272727274,0.23572727272727273,0.11109090909090909,0.21981818181818183,0.5147272727272727,0.37363636363636366,0.16227272727272726,0.31709090909090915,47
530,BOS,22016,0021600267,2016-11-30,BOS vs. DET,-7.0,114.0,0.522,0.22,0.062,0.173,0.603,0.241,0.117,0.366,0.4958181818181819,0.24745454545454548,0.12481818181818181,0.2041818181818182,0.4848181818181818,0.2635454545454545,0.14445454545454545,0.30100000000000005,18
531,LAC,22010,0021000272,2010-12-01,LAC vs. SAS,5.0,,0.54,0.24,0.22,0.279,0.406,0.189,0.091,0.333,0.5090909090909091,0.3690909090909091,0.17372727272727273,0.2605454545454546,0.5484545454545454,0.3759090909090909,0.13772727272727273,0.2677272727272727,19
532,ATL,22018,0021800344,2018-12-03,ATL vs. GSW,-17.0,111.0,0.517,0.267,0.172,0.188,0.665,0.268,0.189,0.222,0.4897272727272728,0.2491818181818182,0.16672727272727272,0.19872727272727272,0.5508181818181819,0.29663636363636364,0.16000000000000003,0.28309090909090906,24
533,WAS,22021,22100699,2022-01-23,WAS vs. BOS,-29.0,87.0,0.398,0.172,0.071,0.148,0.55,0.233,0.128,0.314,0.5269090909090909,0.2741818181818182,0.12972727272727272,0.19799999999999998,0.5244545454545455,0.23318181818181818,0.1127272727272727,0.2761818181818182,47
534,ATL,22020,0022001049,2021-05-13,ATL vs. ORL,23.0,,0.511,0.255,0.07,0.222,0.441,0.16,0.142,0.333,0.5416363636363637,0.27109090909090905,0.12900000000000003,0.20254545454545456,0.5386363636363636,0.21427272727272728,0.10827272727272726,0.22772727272727275,71
535,LAL,22019,0021900684,2020-01-25,LAL @ PHI,-17.0,,0.5,0.303,0.215,0.133,0.609,0.244,0.227,0.225,0.5512727272727272,0.26590909090909093,0.1370909090909091,0.22209090909090914,0.5112727272727272,0.26990909090909093,0.14763636363636365,0.28072727272727277,46
536,MEM,22011,0021100738,2012-03-27,MEM vs. MIN,7.0,,0.425,0.35,0.161,0.298,0.441,0.153,0.151,0.283,0.48518181818181816,0.28236363636363637,0.1470909090909091,0.26,0.49918181818181817,0.336,0.17563636363636365,0.3100909090909091,48
537,UTA,22018,0021800057,2018-10-24,UTA @ HOU,11.0,,0.5,0.359,0.189,0.205,0.466,0.161,0.17,0.222,0.51475,0.3615,0.16425,0.17325,0.51575,0.21675,0.13,0.208,4
538,MIA,42013,0041300214,2014-05-12,MIA @ BKN,6.0,,0.586,0.386,0.118,0.2,0.468,0.359,0.126,0.391,0.557625,0.3265,0.113,0.1365,0.5152500000000001,0.291,0.15862500000000002,0.27925,8
539,ATL,42014,0041400102,2015-04-22,ATL vs. BKN,5.0,,0.456,0.211,0.091,0.136,0.5,0.231,0.17,0.244,0.475,0.2445,0.118,0.133,0.4935,0.2545,0.1755,0.2605,2
540,BOS,22022,0022200482,2022-12-23,BOS vs. MIN,12.0,121.0,0.505,0.26,0.116,0.351,0.538,0.165,0.164,0.28,0.5074545454545455,0.26136363636363635,0.13981818181818184,0.21254545454545457,0.5138181818181818,0.23236363636363636,0.1410909090909091,0.2606363636363636,33
541,MIA,22012,0021200956,2013-03-13,MIA @ PHI,4.0,,0.5,0.36,0.145,0.238,0.512,0.141,0.144,0.354,0.5516363636363637,0.3100909090909091,0.14654545454545456,0.1911818181818182,0.49927272727272737,0.24781818181818177,0.1730909090909091,0.3112727272727273,63
542,PHX,22016,0021600506,2016-12-31,PHX @ UTA,-5.0,,0.454,0.115,0.118,0.173,0.534,0.274,0.165,0.22,0.5008181818181818,0.2866363636363637,0.16190909090909092,0.23581818181818182,0.5360909090909091,0.33236363636363636,0.16027272727272726,0.2877272727272728,34
543,NOP,22017,0021700472,2017-12-22,NOP @ ORL,14.0,111.0,0.558,0.279,0.149,0.239,0.447,0.341,0.138,0.241,0.5860909090909091,0.2592727272727273,0.15536363636363637,0.18027272727272728,0.5419999999999999,0.22881818181818184,0.11999999999999998,0.2734545454545455,32
544,LAL,22011,0021100223,2012-01-20,LAL @ ORL,-12.0,,0.421,0.289,0.093,0.167,0.494,0.338,0.15,0.34,0.47854545454545455,0.29400000000000004,0.16436363636363638,0.23899999999999996,0.45836363636363636,0.22172727272727275,0.12845454545454543,0.2859090909090909,17
545,IND,22018,0021800424,2018-12-14,IND @ PHI,12.0,,0.484,0.253,0.069,0.208,0.46,0.307,0.162,0.339,0.5220000000000001,0.24181818181818188,0.15381818181818183,0.2039090909090909,0.4885454545454545,0.21245454545454542,0.15345454545454543,0.2601818181818182,29
546,DAL,22022,0022200161,2022-11-09,DAL @ ORL,-7.0,87.0,0.441,0.224,0.063,0.07,0.548,0.288,0.195,0.25,0.5477,0.33340000000000003,0.1359,0.1813,0.5315,0.27809999999999996,0.1575,0.292,10
547,ORL,22021,22100305,2021-11-29,ORL @ PHI,-5.0,96.0,0.456,0.2,0.118,0.148,0.454,0.186,0.106,0.242,0.46054545454545454,0.2159090909090909,0.13263636363636364,0.18200000000000002,0.5521818181818182,0.22999999999999998,0.1312727272727273,0.25763636363636366,22
548,LAL,22010,0021000924,2011-03-04,LAL vs. CHA,8.0,,0.41,0.236,0.076,0.228,0.403,0.097,0.126,0.321,0.48709090909090913,0.2835454545454546,0.14681818181818182,0.2535454545454546,0.4663636363636364,0.23963636363636365,0.14336363636363636,0.28790909090909095,63
549,POR,22016,0021601178,2017-04-06,POR vs. MIN,7.0,,0.519,0.321,0.128,0.085,0.46,0.23,0.13,0.235,0.5331818181818183,0.28790909090909095,0.11963636363636362,0.20763636363636362,0.4970909090909092,0.2615454545454546,0.12763636363636363,0.27836363636363637,79
550,IND,22019,0021900772,2020-02-07,IND vs. TOR,-9.0,106.0,0.512,0.256,0.191,0.224,0.574,0.193,0.155,0.245,0.5606363636363636,0.20381818181818182,0.12954545454545452,0.16509090909090907,0.543,0.2549090909090909,0.14681818181818182,0.28490909090909095,52
551,MIA,22020,0022000538,2021-03-02,MIA vs. ATL,-14.0,80.0,0.433,0.293,0.101,0.098,0.57,0.211,0.257,0.41,0.5246363636363637,0.2459090909090909,0.1410909090909091,0.1878181818181818,0.5366363636363637,0.2370909090909091,0.1590909090909091,0.2560909090909091,35
552,TOR,42016,0041600124,2017-04-22,TOR @ MIL,11.0,,0.444,0.213,0.135,0.085,0.401,0.222,0.217,0.278,0.44699999999999995,0.35025,0.14150000000000001,0.14075,0.4965,0.21825,0.13524999999999998,0.2425,4
553,LAL,22023,0022300618,2024-01-23,LAL @ LAC,-11.0,116.0,0.549,0.239,0.145,0.26,0.67,0.136,0.147,0.211,0.5662727272727273,0.28554545454545455,0.14990909090909096,0.1878181818181818,0.567909090909091,0.20527272727272727,0.12845454545454546,0.25881818181818184,45
