,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
1,0020900247,1610612740,Hornets,NOH,New Orleans,240:00,0.494,0.25,0.162,0.25,0.584,0.229,0.138,0.375
0,0020900247,1610612758,Kings,SAC,Sacramento,240:00,0.584,0.229,0.138,0.25,0.494,0.25,0.162,0.318
1,0020900248,1610612747,Lakers,LAL,Los Angeles,240:00,0.581,0.263,0.177,0.222,0.462,0.253,0.188,0.298
0,0020900248,1610612751,Nets,NJN,New Jersey,240:00,0.462,0.253,0.188,0.213,0.581,0.263,0.177,0.311
1,0020900249,1610612741,Bulls,CHI,Chicago,240:00,0.438,0.413,0.153,0.34,0.478,0.228,0.129,0.397
0,0020900249,1610612749,Bucks,MIL,Milwaukee,240:00,0.478,0.228,0.129,0.345,0.438,0.413,0.153,0.38
1,0020900250,1610612742,Mavericks,DAL,Dallas,240:00,0.517,0.195,0.107,0.224,0.429,0.297,0.177,0.491
0,0020900250,1610612755,76ers,PHI,Philadelphia,240:00,0.429,0.297,0.177,0.436,0.517,0.195,0.107,0.224
0,0020900251,1610612762,Jazz,UTA,Utah,240:00,0.63,0.325,0.135,0.156,0.487,0.421,0.165,0.304
1,0020900251,1610612763,Grizzlies,MEM,Memphis,240:00,0.487,0.421,0.165,0.196,0.63,0.325,0.135,0.219
1,0020900252,1610612744,Warriors,GSW,Golden State,240:00,0.613,0.425,0.195,0.108,0.459,0.395,0.223,0.327
0,0020900252,1610612754,Pacers,IND,Indiana,240:00,0.459,0.395,0.223,0.269,0.613,0.425,0.195,0.189
1,0020900253,1610612738,Celtics,BOS,Boston,240:00,0.621,0.439,0.212,0.25,0.418,0.443,0.12,0.373
0,0020900253,1610612766,Bobcats,CHA,Charlotte,240:00,0.418,0.443,0.12,0.275,0.621,0.439,0.212,0.344
1,0020900254,1610612761,Raptors,TOR,Toronto,240:00,0.476,0.321,0.17,0.255,0.512,0.381,0.103,0.255
0,0020900254,1610612764,Wizards,WAS,Washington,240:00,0.512,0.381,0.103,0.216,0.476,0.321,0.17,0.353
1,0020900255,1610612752,Knicks,NYK,New York,240:00,0.568,0.284,0.12,0.365,0.481,0.416,0.177,0.304
0,0020900255,1610612756,Suns,PHX,Phoenix,240:00,0.481,0.416,0.177,0.261,0.568,0.284,0.12,0.423
1,0020900256,1610612743,Nuggets,DEN,Denver,240:00,0.563,0.337,0.141,0.4,0.468,0.255,0.129,0.259
0,0020900256,1610612744,Warriors,GSW,Golden State,240:00,0.468,0.255,0.129,0.185,0.563,0.337,0.141,0.467
1,0020900257,1610612748,Heat,MIA,Miami,240:00,0.58,0.36,0.1,0.158,0.437,0.368,0.121,0.456
0,0020900257,1610612757,Trail Blazers,POR,Portland,240:00,0.437,0.368,0.121,0.368,0.58,0.36,0.1,0.237
0,0020900258,1610612740,Hornets,NOH,New Orleans,240:00,0.5,0.174,0.151,0.174,0.562,0.452,0.166,0.205
1,0020900258,1610612747,Lakers,LAL,Los Angeles,240:00,0.562,0.452,0.166,0.051,0.5,0.174,0.151,0.261
1,0020900259,1610612737,Hawks,ATL,Atlanta,240:00,0.653,0.443,0.091,0.375,0.573,0.415,0.092,0.245
0,0020900259,1610612761,Raptors,TOR,Toronto,240:00,0.573,0.415,0.092,0.163,0.653,0.443,0.091,0.45
1,0020900260,1610612739,Cavaliers,CLE,Cleveland,240:00,0.516,0.172,0.115,0.306,0.463,0.263,0.178,0.245
0,0020900260,1610612756,Suns,PHX,Phoenix,240:00,0.463,0.263,0.178,0.224,0.516,0.172,0.115,0.347
1,0020900261,1610612752,Knicks,NYK,New York,240:00,0.524,0.25,0.183,0.277,0.615,0.385,0.193,0.359
0,0020900261,1610612753,Magic,ORL,Orlando,240:00,0.615,0.385,0.193,0.308,0.524,0.25,0.183,0.277
1,0020900262,1610612749,Bucks,MIL,Milwaukee,240:00,0.489,0.126,0.087,0.111,0.564,0.486,0.172,0.111
0,0020900262,1610612764,Wizards,WAS,Washington,240:00,0.564,0.486,0.172,0.083,0.489,0.126,0.087,0.222
1,0020900263,1610612742,Mavericks,DAL,Dallas,240:00,0.64,0.333,0.191,0.303,0.481,0.416,0.143,0.261
0,0020900263,1610612751,Nets,NJN,New Jersey,240:00,0.481,0.416,0.143,0.152,0.64,0.333,0.191,0.333
1,0020900264,1610612741,Bulls,CHI,Chicago,240:00,0.507,0.435,0.204,0.308,0.41,0.397,0.167,0.404
0,0020900264,1610612765,Pistons,DET,Detroit,240:00,0.41,0.397,0.167,0.327,0.507,0.435,0.204,0.359
0,0020900265,1610612750,Timberwolves,MIN,Minnesota,240:00,0.527,0.338,0.161,0.171,0.493,0.427,0.109,0.244
1,0020900265,1610612763,Grizzlies,MEM,Memphis,240:00,0.493,0.427,0.109,0.156,0.527,0.338,0.161,0.244
0,0020900266,1610612755,76ers,PHI,Philadelphia,240:00,0.595,0.257,0.175,0.189,0.576,0.271,0.163,0.477
1,0020900266,1610612760,Thunder,OKC,Oklahoma City,240:00,0.576,0.271,0.163,0.409,0.595,0.257,0.175,0.27
1,0020900267,1610612754,Pacers,IND,Indiana,240:00,0.473,0.272,0.182,0.4,0.562,0.309,0.188,0.341
0,0020900267,1610612758,Kings,SAC,Sacramento,240:00,0.562,0.309,0.188,0.227,0.473,0.272,0.182,0.436
1,0020900268,1610612745,Rockets,HOU,Houston,240:00,0.587,0.227,0.201,0.282,0.46,0.253,0.179,0.286
0,0020900268,1610612746,Clippers,LAC,Los Angeles,240:00,0.46,0.253,0.179,0.238,0.587,0.227,0.201,0.308
1,0020900269,1610612738,Celtics,BOS,Boston,240:00,0.487,0.244,0.125,0.045,0.432,0.193,0.201,0.446
0,0020900269,1610612759,Spurs,SAS,San Antonio,240:00,0.432,0.193,0.201,0.357,0.487,0.244,0.125,0.182
1,0020900270,1610612743,Nuggets,DEN,Denver,240:00,0.533,0.566,0.124,0.213,0.463,0.378,0.128,0.353
0,0020900270,1610612748,Heat,MIA,Miami,240:00,0.463,0.378,0.128,0.275,0.533,0.566,0.124,0.319
1,0020900271,1610612744,Warriors,GSW,Golden State,240:00,0.511,0.22,0.159,0.196,0.537,0.354,0.22,0.364
0,0020900271,1610612745,Rockets,HOU,Houston,240:00,0.537,0.354,0.22,0.295,0.511,0.22,0.159,0.275
1,0020900272,1610612761,Raptors,TOR,Toronto,265:00,0.5,0.253,0.163,0.259,0.421,0.358,0.099,0.377
0,0020900272,1610612764,Wizards,WAS,Washington,265:00,0.421,0.358,0.099,0.311,0.5,0.253,0.163,0.37
1,0020900273,1610612737,Hawks,ATL,Atlanta,240:00,0.478,0.322,0.066,0.333,0.647,0.256,0.131,0.297
0,0020900273,1610612752,Knicks,NYK,New York,240:00,0.647,0.256,0.131,0.189,0.478,0.322,0.066,0.407
0,0020900274,1610612739,Cavaliers,CLE,Cleveland,240:00,0.553,0.408,0.132,0.362,0.455,0.256,0.167,0.417
1,0020900274,1610612741,Bulls,CHI,Chicago,240:00,0.455,0.256,0.167,0.25,0.553,0.408,0.132,0.362
0,0020900275,1610612749,Bucks,MIL,Milwaukee,240:00,0.494,0.229,0.102,0.06,0.603,0.485,0.213,0.229
1,0020900275,1610612765,Pistons,DET,Detroit,240:00,0.603,0.485,0.213,0.143,0.494,0.229,0.102,0.12
1,0020900276,1610612742,Mavericks,DAL,Dallas,240:00,0.396,0.11,0.162,0.305,0.512,0.176,0.171,0.354
0,0020900276,1610612763,Grizzlies,MEM,Memphis,240:00,0.512,0.176,0.171,0.292,0.396,0.11,0.162,0.39
0,0020900277,1610612751,Nets,NJN,New Jersey,240:00,0.42,0.333,0.091,0.175,0.5,0.411,0.2,0.267
1,0020900277,1610612766,Bobcats,CHA,Charlotte,240:00,0.5,0.411,0.2,0.222,0.42,0.333,0.091,0.246
0,0020900278,1610612740,Hornets,NOH,New Orleans,240:00,0.551,0.269,0.166,0.159,0.465,0.188,0.183,0.365
1,0020900278,1610612750,Timberwolves,MIN,Minnesota,240:00,0.465,0.188,0.183,0.308,0.551,0.269,0.166,0.227
1,0020900279,1610612738,Celtics,BOS,Boston,240:00,0.63,0.348,0.203,0.265,0.493,0.382,0.179,0.15
0,0020900279,1610612760,Thunder,OKC,Oklahoma City,240:00,0.493,0.382,0.179,0.15,0.63,0.348,0.203,0.294
1,0020900280,1610612754,Pacers,IND,Indiana,240:00,0.456,0.5,0.167,0.067,0.465,0.318,0.162,0.302
0,0020900280,1610612762,Jazz,UTA,Utah,240:00,0.465,0.318,0.162,0.264,0.456,0.5,0.167,0.067
1,0020900281,1610612747,Lakers,LAL,Los Angeles,240:00,0.457,0.301,0.084,0.321,0.526,0.553,0.139,0.378
0,0020900281,1610612748,Heat,MIA,Miami,240:00,0.526,0.553,0.139,0.311,0.457,0.301,0.084,0.393
0,0020900282,1610612755,76ers,PHI,Philadelphia,240:00,0.473,0.286,0.128,0.255,0.545,0.333,0.178,0.286
1,0020900282,1610612766,Bobcats,CHA,Charlotte,240:00,0.545,0.333,0.178,0.262,0.473,0.286,0.128,0.382
1,0020900283,1610612741,Bulls,CHI,Chicago,240:00,0.416,0.312,0.155,0.208,0.524,0.313,0.145,0.477
0,0020900283,1610612761,Raptors,TOR,Toronto,240:00,0.524,0.313,0.145,0.409,0.416,0.312,0.155,0.302
1,0020900284,1610612750,Timberwolves,MIN,Minnesota,240:00,0.597,0.312,0.15,0.216,0.512,0.198,0.147,0.277
0,0020900284,1610612762,Jazz,UTA,Utah,240:00,0.512,0.198,0.147,0.255,0.597,0.312,0.15,0.297
1,0020900285,1610612743,Nuggets,DEN,Denver,240:00,0.506,0.418,0.154,0.244,0.521,0.443,0.195,0.184
0,0020900285,1610612759,Spurs,SAS,San Antonio,240:00,0.521,0.443,0.195,0.132,0.506,0.418,0.154,0.333
1,0020900286,1610612737,Hawks,ATL,Atlanta,240:00,0.371,0.247,0.098,0.254,0.433,0.358,0.185,0.209
0,0020900286,1610612742,Mavericks,DAL,Dallas,240:00,0.433,0.358,0.185,0.163,0.371,0.247,0.098,0.381
1,0020900287,1610612756,Suns,PHX,Phoenix,240:00,0.494,0.386,0.095,0.321,0.483,0.322,0.106,0.426
0,0020900287,1610612758,Kings,SAC,Sacramento,240:00,0.483,0.322,0.106,0.333,0.494,0.386,0.095,0.377
1,0020900288,1610612745,Rockets,HOU,Houston,240:00,0.468,0.299,0.106,0.239,0.507,0.388,0.142,0.194
0,0020900288,1610612757,Trail Blazers,POR,Portland,240:00,0.507,0.388,0.142,0.167,0.468,0.299,0.106,0.304
1,0020900289,1610612744,Warriors,GSW,Golden State,240:00,0.494,0.404,0.137,0.192,0.608,0.554,0.158,0.25
0,0020900289,1610612753,Magic,ORL,Orlando,240:00,0.608,0.554,0.158,0.194,0.494,0.404,0.137,0.365
0,0020900290,1610612746,Clippers,LAC,Los Angeles,240:00,0.373,0.373,0.213,0.328,0.41,0.264,0.216,0.143
1,0020900290,1610612754,Pacers,IND,Indiana,240:00,0.41,0.264,0.216,0.082,0.373,0.373,0.213,0.414
1,0020900291,1610612751,Nets,NJN,New Jersey,240:00,0.525,0.185,0.15,0.19,0.506,0.442,0.172,0.386
0,0020900291,1610612752,Knicks,NYK,New York,240:00,0.506,0.442,0.172,0.341,0.525,0.185,0.15,0.214
1,0020900292,1610612739,Cavaliers,CLE,Cleveland,240:00,0.514,0.365,0.196,0.2,0.398,0.172,0.119,0.3
0,0020900292,1610612749,Bucks,MIL,Milwaukee,240:00,0.398,0.172,0.119,0.183,0.514,0.365,0.196,0.275
0,0020900293,1610612764,Wizards,WAS,Washington,240:00,0.474,0.295,0.183,0.267,0.451,0.439,0.127,0.392
1,0020900293,1610612765,Pistons,DET,Detroit,240:00,0.451,0.439,0.127,0.294,0.474,0.295,0.183,0.311
1,0020900294,1610612748,Heat,MIA,Miami,240:00,0.636,0.443,0.143,0.194,0.519,0.405,0.173,0.362
0,0020900294,1610612758,Kings,SAC,Sacramento,240:00,0.519,0.405,0.173,0.255,0.636,0.443,0.143,0.226
1,0020900295,1610612747,Lakers,LAL,Los Angeles,240:00,0.531,0.321,0.13,0.273,0.47,0.133,0.162,0.304
0,0020900295,1610612756,Suns,PHX,Phoenix,240:00,0.47,0.133,0.162,0.217,0.531,0.321,0.13,0.341
1,0020900296,1610612743,Nuggets,DEN,Denver,240:00,0.466,0.351,0.168,0.239,0.431,0.103,0.149,0.377
0,0020900296,1610612755,76ers,PHI,Philadelphia,240:00,0.431,0.103,0.149,0.321,0.466,0.351,0.168,0.326
1,0020900297,1610612752,Knicks,NYK,New York,240:00,0.494,0.308,0.145,0.24,0.477,0.379,0.216,0.297
0,0020900297,1610612757,Trail Blazers,POR,Portland,240:00,0.477,0.379,0.216,0.216,0.494,0.308,0.145,0.32
1,0020900298,1610612744,Warriors,GSW,Golden State,240:00,0.461,0.289,0.195,0.064,0.452,0.422,0.186,0.321
0,0020900298,1610612760,Thunder,OKC,Oklahoma City,240:00,0.452,0.422,0.186,0.283,0.461,0.289,0.195,0.085
1,0020900299,1610612759,Spurs,SAS,San Antonio,240:00,0.55,0.443,0.164,0.184,0.576,0.19,0.145,0.263
0,0020900299,1610612762,Jazz,UTA,Utah,240:00,0.576,0.19,0.145,0.237,0.55,0.443,0.164,0.289
0,0020900300,1610612743,Nuggets,DEN,Denver,240:00,0.467,0.4,0.181,0.163,0.5,0.487,0.187,0.341
1,0020900300,1610612766,Bobcats,CHA,Charlotte,240:00,0.5,0.487,0.187,0.318,0.467,0.4,0.181,0.279
1,0020900301,1610612750,Timberwolves,MIN,Minnesota,240:00,0.388,0.258,0.15,0.237,0.338,0.6,0.095,0.316
0,0020900301,1610612761,Raptors,TOR,Toronto,240:00,0.338,0.6,0.095,0.263,0.388,0.258,0.15,0.322
1,0020900302,1610612738,Celtics,BOS,Boston,240:00,0.567,0.463,0.175,0.135,0.456,0.241,0.214,0.34
0,0020900302,1610612749,Bucks,MIL,Milwaukee,240:00,0.456,0.241,0.214,0.298,0.567,0.463,0.175,0.135
1,0020900303,1610612741,Bulls,CHI,Chicago,240:00,0.489,0.261,0.188,0.314,0.47,0.333,0.141,0.34
0,0020900303,1610612751,Nets,NJN,New Jersey,240:00,0.47,0.333,0.141,0.234,0.489,0.261,0.188,0.412
1,0020900304,1610612739,Cavaliers,CLE,Cleveland,265:00,0.5,0.267,0.199,0.308,0.473,0.352,0.154,0.4
0,0020900304,1610612763,Grizzlies,MEM,Memphis,265:00,0.473,0.352,0.154,0.309,0.5,0.267,0.199,0.442
1,0020900305,1610612740,Hornets,NOH,New Orleans,240:00,0.554,0.311,0.155,0.19,0.525,0.235,0.12,0.244
0,0020900305,1610612758,Kings,SAC,Sacramento,240:00,0.525,0.235,0.12,0.2,0.554,0.311,0.155,0.214
1,0020900306,1610612742,Mavericks,DAL,Dallas,240:00,0.482,0.271,0.153,0.25,0.487,0.316,0.16,0.25
0,0020900306,1610612756,Suns,PHX,Phoenix,240:00,0.487,0.316,0.16,0.136,0.482,0.271,0.153,0.292
1,0020900307,1610612746,Clippers,LAC,Los Angeles,240:00,0.435,0.224,0.134,0.167,0.549,0.352,0.185,0.238
0,0020900307,1610612753,Magic,ORL,Orlando,240:00,0.549,0.352,0.185,0.167,0.435,0.224,0.134,0.296
1,0020900308,1610612737,Hawks,ATL,Atlanta,240:00,0.551,0.318,0.081,0.213,0.39,0.351,0.196,0.255
0,0020900308,1610612741,Bulls,CHI,Chicago,240:00,0.39,0.351,0.196,0.216,0.551,0.318,0.081,0.298
1,0020900309,1610612754,Pacers,IND,Indiana,240:00,0.429,0.185,0.124,0.273,0.532,0.342,0.126,0.25
0,0020900309,1610612757,Trail Blazers,POR,Portland,240:00,0.532,0.342,0.126,0.182,0.429,0.185,0.124,0.364
0,0020900310,1610612755,76ers,PHI,Philadelphia,240:00,0.48,0.253,0.166,0.295,0.466,0.324,0.18,0.439
1,0020900310,1610612765,Pistons,DET,Detroit,240:00,0.466,0.324,0.18,0.39,0.48,0.253,0.166,0.341
1,0020900311,1610612744,Warriors,GSW,Golden State,240:00,0.517,0.241,0.191,0.34,0.437,0.367,0.223,0.347
0,0020900311,1610612751,Nets,NJN,New Jersey,240:00,0.437,0.367,0.223,0.306,0.517,0.241,0.191,0.362
1,0020900312,1610612749,Bucks,MIL,Milwaukee,240:00,0.581,0.35,0.096,0.195,0.515,0.485,0.151,0.22
0,0020900312,1610612761,Raptors,TOR,Toronto,240:00,0.515,0.485,0.151,0.098,0.581,0.35,0.096,0.268
0,0020900313,1610612740,Hornets,NOH,New Orleans,240:00,0.548,0.12,0.127,0.109,0.545,0.256,0.222,0.429
1,0020900313,1610612750,Timberwolves,MIN,Minnesota,240:00,0.545,0.256,0.222,0.31,0.548,0.12,0.127,0.174
1,0020900314,1610612739,Cavaliers,CLE,Cleveland,240:00,0.433,0.373,0.208,0.234,0.462,0.392,0.149,0.255
0,0020900314,1610612745,Rockets,HOU,Houston,240:00,0.462,0.392,0.149,0.137,0.433,0.373,0.208,0.298
1,0020900315,1610612758,Kings,SAC,Sacramento,240:00,0.557,0.17,0.157,0.196,0.6,0.259,0.129,0.22
0,0020900315,1610612759,Spurs,SAS,San Antonio,240:00,0.6,0.259,0.129,0.171,0.557,0.17,0.157,0.217
1,0020900316,1610612747,Lakers,LAL,Los Angeles,240:00,0.494,0.397,0.099,0.222,0.36,0.221,0.176,0.379
0,0020900316,1610612762,Jazz,UTA,Utah,240:00,0.36,0.221,0.176,0.259,0.494,0.397,0.099,0.267
1,0020900317,1610612743,Nuggets,DEN,Denver,240:00,0.487,0.408,0.158,0.217,0.467,0.539,0.132,0.417
0,0020900317,1610612765,Pistons,DET,Detroit,240:00,0.467,0.539,0.132,0.313,0.487,0.408,0.158,0.326
1,0020900318,1610612738,Celtics,BOS,Boston,240:00,0.52,0.493,0.147,0.233,0.518,0.259,0.139,0.333
0,0020900318,1610612764,Wizards,WAS,Washington,240:00,0.518,0.259,0.139,0.167,0.52,0.493,0.147,0.256
1,0020900319,1610612753,Magic,ORL,Orlando,240:00,0.553,0.421,0.133,0.119,0.536,0.548,0.062,0.286
0,0020900319,1610612762,Jazz,UTA,Utah,240:00,0.536,0.548,0.062,0.265,0.553,0.421,0.133,0.167
0,0020900320,1610612751,Nets,NJN,New Jersey,240:00,0.379,0.319,0.156,0.279,0.5,0.211,0.189,0.458
1,0020900320,1610612754,Pacers,IND,Indiana,240:00,0.5,0.211,0.189,0.354,0.379,0.319,0.156,0.361
1,0020900321,1610612745,Rockets,HOU,Houston,240:00,0.5,0.446,0.128,0.149,0.421,0.366,0.139,0.308
0,0020900321,1610612755,76ers,PHI,Philadelphia,240:00,0.421,0.366,0.139,0.288,0.5,0.446,0.128,0.149
1,0020900322,1610612737,Hawks,ATL,Atlanta,240:00,0.572,0.229,0.142,0.317,0.5,0.311,0.187,0.333
0,0020900322,1610612761,Raptors,TOR,Toronto,240:00,0.5,0.311,0.187,0.256,0.572,0.229,0.142,0.39
1,0020900323,1610612742,Mavericks,DAL,Dallas,240:00,0.55,0.288,0.107,0.163,0.415,0.39,0.106,0.296
0,0020900323,1610612748,Heat,MIA,Miami,240:00,0.415,0.39,0.106,0.222,0.55,0.288,0.107,0.186
1,0020900324,1610612741,Bulls,CHI,Chicago,265:00,0.422,0.107,0.147,0.25,0.423,0.124,0.122,0.197
0,0020900324,1610612744,Warriors,GSW,Golden State,265:00,0.423,0.124,0.122,0.148,0.422,0.107,0.147,0.35
1,0020900325,1610612739,Cavaliers,CLE,Cleveland,240:00,0.563,0.241,0.168,0.216,0.513,0.225,0.138,0.25
0,0020900325,1610612757,Trail Blazers,POR,Portland,240:00,0.513,0.225,0.138,0.159,0.563,0.241,0.168,0.324
0,0020900326,1610612760,Thunder,OKC,Oklahoma City,240:00,0.488,0.286,0.148,0.292,0.435,0.261,0.128,0.407
1,0020900326,1610612763,Grizzlies,MEM,Memphis,240:00,0.435,0.261,0.128,0.356,0.488,0.286,0.148,0.375
1,0020900327,1610612740,Hornets,NOH,New Orleans,240:00,0.435,0.294,0.115,0.208,0.635,0.192,0.16,0.167
0,0020900327,1610612752,Knicks,NYK,New York,240:00,0.635,0.192,0.16,0.167,0.435,0.294,0.115,0.226
0,0020900328,1610612759,Spurs,SAS,San Antonio,240:00,0.667,0.364,0.29,0.267,0.447,0.387,0.2,0.271
1,0020900328,1610612766,Bobcats,CHA,Charlotte,240:00,0.447,0.387,0.2,0.167,0.667,0.364,0.29,0.333
1,0020900329,1610612747,Lakers,LAL,Los Angeles,240:00,0.495,0.137,0.142,0.302,0.455,0.182,0.172,0.314
0,0020900329,1610612750,Timberwolves,MIN,Minnesota,240:00,0.455,0.182,0.172,0.255,0.495,0.137,0.142,0.321
1,0020900330,1610612753,Magic,ORL,Orlando,240:00,0.507,0.5,0.213,0.294,0.535,0.279,0.124,0.26
0,0020900330,1610612756,Suns,PHX,Phoenix,240:00,0.535,0.279,0.124,0.24,0.507,0.5,0.213,0.314
1,0020900331,1610612754,Pacers,IND,Indiana,240:00,0.478,0.333,0.138,0.302,0.598,0.28,0.185,0.39
0,0020900331,1610612764,Wizards,WAS,Washington,240:00,0.598,0.28,0.185,0.317,0.478,0.333,0.138,0.396
0,0020900332,1610612744,Warriors,GSW,Golden State,240:00,0.507,0.347,0.188,0.125,0.556,0.417,0.23,0.343
1,0020900332,1610612765,Pistons,DET,Detroit,240:00,0.556,0.417,0.23,0.229,0.507,0.347,0.188,0.175
1,0020900333,1610612738,Celtics,BOS,Boston,240:00,0.477,0.341,0.09,0.185,0.332,0.293,0.129,0.344
0,0020900333,1610612741,Bulls,CHI,Chicago,240:00,0.332,0.293,0.129,0.25,0.477,0.341,0.09,0.241
0,0020900334,1610612742,Mavericks,DAL,Dallas,265:00,0.414,0.28,0.133,0.345,0.463,0.333,0.2,0.367
1,0020900334,1610612766,Bobcats,CHA,Charlotte,265:00,0.463,0.333,0.2,0.265,0.414,0.28,0.133,0.414
1,0020900335,1610612749,Bucks,MIL,Milwaukee,290:00,0.538,0.187,0.15,0.16,0.435,0.315,0.167,0.339
0,0020900335,1610612757,Trail Blazers,POR,Portland,290:00,0.435,0.315,0.167,0.254,0.538,0.187,0.15,0.2
1,0020900336,1610612743,Nuggets,DEN,Denver,240:00,0.455,0.551,0.155,0.294,0.583,0.424,0.223,0.219
0,0020900336,1610612756,Suns,PHX,Phoenix,240:00,0.583,0.424,0.223,0.156,0.455,0.551,0.155,0.353
1,0020900337,1610612747,Lakers,LAL,Los Angeles,240:00,0.481,0.3,0.18,0.283,0.565,0.234,0.163,0.256
0,0020900337,1610612762,Jazz,UTA,Utah,240:00,0.565,0.234,0.163,0.205,0.481,0.3,0.18,0.37
1,0020900338,1610612750,Timberwolves,MIN,Minnesota,240:00,0.446,0.301,0.142,0.25,0.558,0.232,0.145,0.327
0,0020900338,1610612758,Kings,SAC,Sacramento,240:00,0.558,0.232,0.145,0.327,0.446,0.301,0.142,0.317
1,0020900339,1610612745,Rockets,HOU,Houston,240:00,0.385,0.287,0.135,0.273,0.531,0.263,0.149,0.349
0,0020900339,1610612761,Raptors,TOR,Toronto,240:00,0.531,0.263,0.149,0.209,0.385,0.287,0.135,0.4
1,0020900340,1610612737,Hawks,ATL,Atlanta,240:00,0.592,0.315,0.128,0.348,0.534,0.218,0.141,0.217
0,0020900340,1610612751,Nets,NJN,New Jersey,240:00,0.534,0.218,0.141,0.217,0.592,0.315,0.128,0.391
0,0020900341,1610612748,Heat,MIA,Miami,240:00,0.463,0.25,0.139,0.17,0.551,0.303,0.14,0.511
1,0020900341,1610612763,Grizzlies,MEM,Memphis,240:00,0.551,0.303,0.14,0.319,0.463,0.25,0.139,0.234
1,0020900342,1610612739,Cavaliers,CLE,Cleveland,240:00,0.542,0.179,0.159,0.234,0.464,0.42,0.174,0.22
0,0020900342,1610612760,Thunder,OKC,Oklahoma City,240:00,0.464,0.42,0.174,0.146,0.542,0.179,0.159,0.319
1,0020900343,1610612746,Clippers,LAC,Los Angeles,240:00,0.465,0.174,0.151,0.286,0.647,0.347,0.142,0.278
0,0020900343,1610612759,Spurs,SAS,San Antonio,240:00,0.647,0.347,0.142,0.222,0.465,0.174,0.151,0.367
0,0020900344,1610612753,Magic,ORL,Orlando,240:00,0.471,0.407,0.072,0.193,0.517,0.114,0.105,0.188
1,0020900344,1610612754,Pacers,IND,Indiana,240:00,0.517,0.114,0.105,0.146,0.471,0.407,0.072,0.281
1,0020900345,1610612744,Warriors,GSW,Golden State,240:00,0.507,0.588,0.201,0.143,0.515,0.206,0.19,0.54
0,0020900345,1610612755,76ers,PHI,Philadelphia,240:00,0.515,0.206,0.19,0.5,0.507,0.588,0.201,0.19
1,0020900346,1610612738,Celtics,BOS,Boston,240:00,0.588,0.263,0.133,0.282,0.518,0.268,0.12,0.341
0,0020900346,1610612763,Grizzlies,MEM,Memphis,240:00,0.518,0.268,0.12,0.268,0.588,0.263,0.133,0.333
0,0020900347,1610612740,Hornets,NOH,New Orleans,240:00,0.478,0.124,0.124,0.173,0.594,0.188,0.251,0.219
1,0020900347,1610612742,Mavericks,DAL,Dallas,240:00,0.594,0.188,0.251,0.188,0.478,0.124,0.124,0.269
1,0020900348,1610612743,Nuggets,DEN,Denver,240:00,0.425,0.5,0.177,0.275,0.424,0.392,0.207,0.36
0,0020900348,1610612760,Thunder,OKC,Oklahoma City,240:00,0.424,0.392,0.207,0.24,0.425,0.5,0.177,0.412
1,0020900349,1610612750,Timberwolves,MIN,Minnesota,240:00,0.524,0.41,0.152,0.286,0.537,0.457,0.117,0.25
0,0020900349,1610612762,Jazz,UTA,Utah,240:00,0.537,0.457,0.117,0.146,0.524,0.41,0.152,0.347
1,0020900350,1610612746,Clippers,LAC,Los Angeles,240:00,0.463,0.378,0.199,0.294,0.418,0.329,0.189,0.37
0,0020900350,1610612764,Wizards,WAS,Washington,240:00,0.418,0.329,0.189,0.296,0.463,0.378,0.199,0.373
0,0020900351,1610612752,Knicks,NYK,New York,240:00,0.5,0.267,0.217,0.186,0.487,0.286,0.228,0.349
1,0020900351,1610612766,Bobcats,CHA,Charlotte,240:00,0.487,0.286,0.228,0.279,0.5,0.267,0.217,0.256
1,0020900352,1610612739,Cavaliers,CLE,Cleveland,240:00,0.612,0.403,0.165,0.242,0.422,0.377,0.118,0.333
0,0020900352,1610612751,Nets,NJN,New Jersey,240:00,0.422,0.377,0.118,0.294,0.612,0.403,0.165,0.303
1,0020900353,1610612748,Heat,MIA,Miami,240:00,0.534,0.247,0.122,0.273,0.466,0.466,0.134,0.19
0,0020900353,1610612761,Raptors,TOR,Toronto,240:00,0.466,0.466,0.134,0.095,0.534,0.247,0.122,0.341
1,0020900354,1610612741,Bulls,CHI,Chicago,240:00,0.396,0.167,0.147,0.367,0.481,0.316,0.143,0.273
0,0020900354,1610612747,Lakers,LAL,Los Angeles,240:00,0.481,0.316,0.143,0.136,0.396,0.167,0.147,0.417
0,0020900355,1610612745,Rockets,HOU,Houston,240:00,0.56,0.427,0.119,0.211,0.458,0.135,0.096,0.368
1,0020900355,1610612765,Pistons,DET,Detroit,240:00,0.458,0.135,0.096,0.298,0.56,0.427,0.119,0.289
1,0020900356,1610612756,Suns,PHX,Phoenix,240:00,0.574,0.137,0.124,0.327,0.506,0.233,0.136,0.298
0,0020900356,1610612759,Spurs,SAS,San Antonio,240:00,0.506,0.233,0.136,0.255,0.574,0.137,0.124,0.367
1,0020900357,1610612757,Trail Blazers,POR,Portland,240:00,0.5,0.342,0.127,0.293,0.48,0.289,0.148,0.326
0,0020900357,1610612758,Kings,SAC,Sacramento,240:00,0.48,0.289,0.148,0.239,0.5,0.342,0.127,0.366
