GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
21900563,1610612739,Cavaliers,CLE,Cleveland,265:00,21.0,19.0,4.0,70.0,19.0,18.0,10.0,74.0,5,9,18,25
21900564,1610612755,76ers,PHI,Philadelphia,240:00,21.0,8.0,19.0,50.0,14.0,10.0,7.0,38.0,5,1,11,16
21900564,1610612738,Celtics,BOS,Boston,240:00,14.0,10.0,7.0,38.0,21.0,8.0,19.0,50.0,1,5,16,11
21900565,1610612750,Timberwolves,MIN,Minnesota,240:00,13.0,17.0,6.0,50.0,17.0,17.0,16.0,38.0,9,6,28,21
21900565,1610612757,Trail Blazers,POR,Portland,240:00,17.0,17.0,16.0,38.0,13.0,17.0,6.0,50.0,6,9,21,28
21900566,1610612760,Thunder,OKC,Oklahoma City,240:00,16.0,8.0,12.0,48.0,11.0,6.0,6.0,38.0,2,3,13,21
21900566,1610612745,Rockets,HOU,Houston,240:00,11.0,6.0,6.0,38.0,16.0,8.0,12.0,48.0,3,2,21,13
21900567,1610612764,Wizards,WAS,Washington,240:00,25.0,29.0,14.0,56.0,7.0,6.0,13.0,62.0,1,9,22,26
21900567,1610612737,Hawks,ATL,Atlanta,240:00,7.0,6.0,13.0,62.0,25.0,29.0,14.0,56.0,9,1,26,22
21900568,1610612748,Heat,MIA,Miami,240:00,15.0,10.0,8.0,58.0,13.0,23.0,15.0,60.0,3,4,20,15
21900568,1610612751,Nets,BKN,Brooklyn,240:00,13.0,23.0,15.0,60.0,15.0,10.0,8.0,58.0,4,3,15,20
21900569,1610612740,Pelicans,NOP,New Orleans,240:00,20.0,9.0,12.0,54.0,27.0,12.0,17.0,66.0,6,1,16,16
21900569,1610612752,Knicks,NYK,New York,240:00,27.0,12.0,17.0,66.0,20.0,9.0,12.0,54.0,1,6,16,16
21900570,1610612754,Pacers,IND,Indiana,240:00,14.0,12.0,10.0,70.0,6.0,5.0,22.0,36.0,5,3,16,15
21900570,1610612741,Bulls,CHI,Chicago,240:00,6.0,5.0,22.0,36.0,14.0,12.0,10.0,70.0,3,5,15,16
21900571,1610612759,Spurs,SAS,San Antonio,240:00,13.0,8.0,9.0,36.0,17.0,27.0,22.0,56.0,6,6,17,20
21900571,1610612763,Grizzlies,MEM,Memphis,240:00,17.0,27.0,22.0,56.0,13.0,8.0,9.0,36.0,6,6,20,17
21900572,1610612742,Mavericks,DAL,Dallas,240:00,11.0,15.0,13.0,48.0,21.0,18.0,26.0,60.0,3,5,20,27
21900572,1610612747,Lakers,LAL,Los Angeles,240:00,21.0,18.0,26.0,60.0,11.0,15.0,13.0,48.0,5,3,27,20
21900573,1610612756,Suns,PHX,Phoenix,240:00,14.0,9.0,14.0,40.0,11.0,14.0,11.0,34.0,8,6,21,23
21900573,1610612753,Magic,ORL,Orlando,240:00,11.0,14.0,11.0,34.0,14.0,9.0,14.0,40.0,6,8,23,21
21900574,1610612766,Hornets,CHA,Charlotte,240:00,22.0,10.0,7.0,40.0,24.0,12.0,4.0,44.0,3,6,16,20
21900574,1610612762,Jazz,UTA,Utah,240:00,24.0,12.0,4.0,44.0,22.0,10.0,7.0,40.0,6,3,20,16
21900575,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,4.0,17.0,54.0,13.0,4.0,17.0,62.0,4,3,12,24
21900575,1610612758,Kings,SAC,Sacramento,240:00,13.0,4.0,17.0,62.0,16.0,4.0,17.0,54.0,3,4,24,12
21900576,1610612744,Warriors,GSW,Golden State,240:00,13.0,13.0,6.0,36.0,12.0,13.0,12.0,52.0,1,7,22,24
21900576,1610612746,Clippers,LAC,LA,240:00,12.0,13.0,12.0,52.0,13.0,13.0,6.0,36.0,7,1,24,22
21900577,1610612745,Rockets,HOU,Houston,240:00,22.0,8.0,15.0,58.0,26.0,15.0,11.0,46.0,6,4,24,18
21900577,1610612750,Timberwolves,MIN,Minnesota,240:00,26.0,15.0,11.0,46.0,22.0,8.0,15.0,58.0,4,6,18,24
21900578,1610612740,Pelicans,NOP,New Orleans,240:00,10.0,15.0,22.0,42.0,17.0,15.0,18.0,74.0,6,3,19,23
21900578,1610612738,Celtics,BOS,Boston,240:00,17.0,15.0,18.0,74.0,10.0,15.0,22.0,42.0,3,6,23,19
21900579,1610612741,Bulls,CHI,Chicago,240:00,18.0,10.0,10.0,60.0,19.0,12.0,8.0,48.0,6,4,21,20
21900579,1610612765,Pistons,DET,Detroit,240:00,19.0,12.0,8.0,48.0,18.0,10.0,10.0,60.0,4,6,20,21
21900580,1610612760,Thunder,OKC,Oklahoma City,240:00,9.0,8.0,8.0,58.0,12.0,28.0,8.0,58.0,6,4,13,17
21900580,1610612747,Lakers,LAL,Los Angeles,240:00,12.0,28.0,8.0,58.0,9.0,8.0,8.0,58.0,4,6,17,13
21900581,1610612755,76ers,PHI,Philadelphia,240:00,17.0,14.0,19.0,46.0,4.0,21.0,13.0,54.0,5,8,20,20
21900581,1610612742,Mavericks,DAL,Dallas,240:00,4.0,21.0,13.0,54.0,17.0,14.0,19.0,46.0,8,5,20,20
21900582,1610612739,Cavaliers,CLE,Cleveland,240:00,10.0,13.0,8.0,56.0,16.0,15.0,11.0,58.0,1,4,19,13
21900582,1610612743,Nuggets,DEN,Denver,240:00,16.0,15.0,11.0,58.0,10.0,13.0,8.0,56.0,4,1,13,19
21900583,1610612757,Trail Blazers,POR,Portland,240:00,14.0,9.0,18.0,36.0,19.0,14.0,21.0,46.0,4,5,20,16
21900583,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,14.0,21.0,46.0,14.0,9.0,18.0,36.0,5,4,16,20
21900584,1610612748,Heat,MIA,Miami,240:00,10.0,11.0,6.0,46.0,25.0,17.0,10.0,72.0,5,3,24,23
21900584,1610612752,Knicks,NYK,New York,240:00,25.0,17.0,10.0,72.0,10.0,11.0,6.0,46.0,3,5,23,24
21900585,1610612764,Wizards,WAS,Washington,240:00,15.0,10.0,10.0,56.0,14.0,18.0,6.0,68.0,4,2,18,18
21900585,1610612762,Jazz,UTA,Utah,240:00,14.0,18.0,6.0,68.0,15.0,10.0,10.0,56.0,2,4,18,18
21900586,1610612737,Hawks,ATL,Atlanta,240:00,23.0,9.0,14.0,36.0,13.0,9.0,22.0,50.0,4,2,23,20
21900586,1610612751,Nets,BKN,Brooklyn,240:00,13.0,9.0,22.0,50.0,23.0,9.0,14.0,36.0,2,4,20,23
21900587,1610612761,Raptors,TOR,Toronto,240:00,9.0,7.0,13.0,34.0,20.0,11.0,22.0,50.0,3,5,23,11
21900587,1610612759,Spurs,SAS,San Antonio,240:00,20.0,11.0,22.0,50.0,9.0,7.0,13.0,34.0,5,3,11,23
21900588,1610612744,Warriors,GSW,Golden State,240:00,25.0,15.0,14.0,26.0,28.0,25.0,37.0,62.0,6,7,18,16
21900588,1610612763,Grizzlies,MEM,Memphis,240:00,28.0,25.0,37.0,62.0,25.0,15.0,14.0,26.0,7,6,16,18
21900589,1610612743,Nuggets,DEN,Denver,240:00,25.0,2.0,11.0,34.0,17.0,13.0,5.0,50.0,4,5,26,26
21900589,1610612746,Clippers,LAC,LA,240:00,17.0,13.0,5.0,50.0,25.0,2.0,11.0,34.0,5,4,26,26
21900590,1610612766,Hornets,CHA,Charlotte,240:00,12.0,4.0,9.0,50.0,16.0,16.0,17.0,64.0,3,5,19,19
21900590,1610612756,Suns,PHX,Phoenix,240:00,16.0,16.0,17.0,64.0,12.0,4.0,9.0,50.0,5,3,19,19
21900591,1610612740,Pelicans,NOP,New Orleans,265:00,10.0,20.0,9.0,54.0,29.0,14.0,14.0,56.0,5,8,19,25
21900591,1610612765,Pistons,DET,Detroit,265:00,29.0,14.0,14.0,56.0,10.0,20.0,9.0,54.0,8,5,25,19
21900592,1610612755,76ers,PHI,Philadelphia,240:00,18.0,9.0,11.0,50.0,10.0,8.0,10.0,32.0,4,6,21,14
21900592,1610612754,Pacers,IND,Indiana,240:00,10.0,8.0,10.0,32.0,18.0,9.0,11.0,50.0,6,4,14,21
21900593,1610612738,Celtics,BOS,Boston,240:00,14.0,13.0,15.0,52.0,18.0,11.0,20.0,58.0,6,5,19,22
21900593,1610612741,Bulls,CHI,Chicago,240:00,18.0,11.0,20.0,58.0,14.0,13.0,15.0,52.0,5,6,22,19
21900594,1610612760,Thunder,OKC,Oklahoma City,240:00,6.0,17.0,11.0,36.0,18.0,10.0,12.0,50.0,6,6,16,21
21900594,1610612750,Timberwolves,MIN,Minnesota,240:00,18.0,10.0,12.0,50.0,6.0,17.0,11.0,36.0,6,6,21,16
21900595,1610612757,Trail Blazers,POR,Portland,240:00,7.0,7.0,13.0,42.0,14.0,16.0,14.0,40.0,5,3,21,20
21900595,1610612766,Hornets,CHA,Charlotte,240:00,14.0,16.0,14.0,40.0,7.0,7.0,13.0,42.0,3,5,20,21
21900596,1610612753,Magic,ORL,Orlando,240:00,11.0,17.0,7.0,54.0,13.0,12.0,10.0,52.0,5,4,12,21
21900596,1610612758,Kings,SAC,Sacramento,240:00,13.0,12.0,10.0,52.0,11.0,17.0,7.0,54.0,4,5,21,12
21900597,1610612747,Lakers,LAL,Los Angeles,240:00,31.0,15.0,22.0,68.0,12.0,13.0,13.0,50.0,3,1,25,22
21900597,1610612739,Cavaliers,CLE,Cleveland,240:00,12.0,13.0,13.0,50.0,31.0,15.0,22.0,68.0,1,3,22,25
21900598,1610612756,Suns,PHX,Phoenix,240:00,21.0,11.0,13.0,56.0,14.0,21.0,6.0,62.0,6,10,19,25
21900598,1610612737,Hawks,ATL,Atlanta,240:00,14.0,21.0,6.0,62.0,21.0,11.0,13.0,56.0,10,6,25,19
21900599,1610612762,Jazz,UTA,Utah,240:00,12.0,11.0,6.0,60.0,13.0,13.0,9.0,58.0,3,4,15,13
21900599,1610612751,Nets,BKN,Brooklyn,240:00,13.0,13.0,9.0,58.0,12.0,11.0,6.0,60.0,4,3,13,15
21900600,1610612745,Rockets,HOU,Houston,240:00,8.0,13.0,7.0,44.0,15.0,9.0,25.0,56.0,2,9,23,19
21900600,1610612763,Grizzlies,MEM,Memphis,240:00,15.0,9.0,25.0,56.0,8.0,13.0,7.0,44.0,9,2,19,23
21900601,1610612749,Bucks,MIL,Milwaukee,240:00,17.0,8.0,26.0,56.0,12.0,16.0,6.0,48.0,8,3,22,21
21900601,1610612752,Knicks,NYK,New York,240:00,12.0,16.0,6.0,48.0,17.0,8.0,26.0,56.0,3,8,21,22
21900602,1610612742,Mavericks,DAL,Dallas,240:00,15.0,20.0,8.0,58.0,11.0,12.0,10.0,48.0,2,1,17,16
21900602,1610612744,Warriors,GSW,Golden State,240:00,11.0,12.0,10.0,48.0,15.0,20.0,8.0,58.0,1,2,16,17
21900603,1610612746,Clippers,LAC,LA,240:00,21.0,19.0,22.0,58.0,16.0,19.0,10.0,44.0,8,6,12,21
21900603,1610612739,Cavaliers,CLE,Cleveland,240:00,16.0,19.0,10.0,44.0,21.0,19.0,22.0,58.0,6,8,21,12
21900604,1610612765,Pistons,DET,Detroit,240:00,18.0,4.0,8.0,50.0,13.0,14.0,13.0,48.0,4,2,19,17
21900604,1610612738,Celtics,BOS,Boston,240:00,13.0,14.0,13.0,48.0,18.0,4.0,8.0,50.0,2,4,17,19
21900605,1610612751,Nets,BKN,Brooklyn,240:00,15.0,9.0,13.0,46.0,16.0,13.0,16.0,62.0,1,11,22,23
21900605,1610612755,76ers,PHI,Philadelphia,240:00,16.0,13.0,16.0,62.0,15.0,9.0,13.0,46.0,11,1,23,22
21900606,1610612748,Heat,MIA,Miami,240:00,13.0,8.0,5.0,32.0,10.0,6.0,10.0,44.0,5,4,14,17
21900606,1610612759,Spurs,SAS,San Antonio,240:00,10.0,6.0,10.0,44.0,13.0,8.0,5.0,32.0,4,5,17,14
21900607,1610612764,Wizards,WAS,Washington,240:00,17.0,10.0,7.0,42.0,23.0,10.0,7.0,56.0,6,5,17,19
21900607,1610612741,Bulls,CHI,Chicago,240:00,23.0,10.0,7.0,56.0,17.0,10.0,7.0,42.0,5,6,19,17
21900608,1610612754,Pacers,IND,Indiana,240:00,12.0,13.0,10.0,56.0,14.0,14.0,7.0,46.0,3,7,15,14
21900608,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,14.0,7.0,46.0,12.0,13.0,10.0,56.0,7,3,14,15
21900609,1610612760,Thunder,OKC,Oklahoma City,240:00,33.0,11.0,12.0,48.0,32.0,13.0,12.0,62.0,3,1,17,23
21900609,1610612761,Raptors,TOR,Toronto,240:00,32.0,13.0,12.0,62.0,33.0,11.0,12.0,48.0,1,3,23,17
21900610,1610612766,Hornets,CHA,Charlotte,240:00,12.0,11.0,12.0,42.0,17.0,7.0,17.0,54.0,6,7,24,18
21900610,1610612743,Nuggets,DEN,Denver,240:00,17.0,7.0,17.0,54.0,12.0,11.0,12.0,42.0,7,6,18,24
21900611,1610612757,Trail Blazers,POR,Portland,240:00,17.0,18.0,8.0,44.0,6.0,15.0,9.0,40.0,4,4,19,22
21900611,1610612745,Rockets,HOU,Houston,240:00,6.0,15.0,9.0,40.0,17.0,18.0,8.0,44.0,4,4,22,19
21900612,1610612742,Mavericks,DAL,Dallas,240:00,12.0,23.0,12.0,58.0,13.0,17.0,23.0,66.0,2,0,18,22
21900612,1610612758,Kings,SAC,Sacramento,240:00,13.0,17.0,23.0,66.0,12.0,23.0,12.0,58.0,0,2,22,18
21900613,1610612753,Magic,ORL,Orlando,240:00,18.0,19.0,22.0,60.0,17.0,6.0,17.0,52.0,2,6,15,20
21900613,1610612747,Lakers,LAL,Los Angeles,240:00,17.0,6.0,17.0,52.0,18.0,19.0,22.0,60.0,6,2,20,15
21900614,1610612756,Suns,PHX,Phoenix,240:00,21.0,16.0,18.0,48.0,13.0,9.0,7.0,48.0,4,3,22,21
21900614,1610612752,Knicks,NYK,New York,240:00,13.0,9.0,7.0,48.0,21.0,16.0,18.0,48.0,3,4,21,22
21900615,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,8.0,28.0,40.0,9.0,13.0,15.0,46.0,6,7,22,25
21900615,1610612738,Celtics,BOS,Boston,240:00,9.0,13.0,15.0,46.0,16.0,8.0,28.0,40.0,7,6,25,22
21900616,1610612762,Jazz,UTA,Utah,265:00,11.0,22.0,9.0,54.0,21.0,10.0,23.0,64.0,6,9,29,27
21900616,1610612740,Pelicans,NOP,New Orleans,265:00,21.0,10.0,23.0,64.0,11.0,22.0,9.0,54.0,9,6,27,29
21900617,1610612744,Warriors,GSW,Golden State,265:00,29.0,19.0,24.0,42.0,21.0,16.0,17.0,44.0,6,6,20,23
21900617,1610612743,Nuggets,DEN,Denver,265:00,21.0,16.0,17.0,44.0,29.0,19.0,24.0,42.0,6,6,23,20
21900618,1610612753,Magic,ORL,Orlando,240:00,9.0,11.0,11.0,32.0,17.0,19.0,8.0,52.0,4,4,21,17
21900618,1610612746,Clippers,LAC,LA,240:00,17.0,19.0,8.0,52.0,9.0,11.0,11.0,32.0,4,4,17,21
21900619,1610612754,Pacers,IND,Indiana,240:00,15.0,4.0,19.0,44.0,16.0,8.0,15.0,42.0,8,1,20,19
21900619,1610612750,Timberwolves,MIN,Minnesota,240:00,16.0,8.0,15.0,42.0,15.0,4.0,19.0,44.0,1,8,19,20
21900620,1610612741,Bulls,CHI,Chicago,240:00,17.0,4.0,29.0,50.0,21.0,8.0,6.0,48.0,3,7,14,12
21900620,1610612755,76ers,PHI,Philadelphia,240:00,21.0,8.0,6.0,48.0,17.0,4.0,29.0,50.0,7,3,12,14
21900621,1610612761,Raptors,TOR,Toronto,240:00,30.0,10.0,34.0,58.0,19.0,18.0,19.0,40.0,2,3,24,16
21900621,1610612764,Wizards,WAS,Washington,240:00,19.0,18.0,19.0,40.0,30.0,10.0,34.0,58.0,3,2,16,24
21900622,1610612739,Cavaliers,CLE,Cleveland,240:00,13.0,19.0,14.0,54.0,16.0,7.0,29.0,70.0,2,8,19,19
21900622,1610612763,Grizzlies,MEM,Memphis,240:00,16.0,7.0,29.0,70.0,13.0,19.0,14.0,54.0,8,2,19,19
21900623,1610612748,Heat,MIA,Miami,240:00,9.0,15.0,4.0,44.0,16.0,7.0,12.0,34.0,3,5,23,20
21900623,1610612760,Thunder,OKC,Oklahoma City,240:00,16.0,7.0,12.0,34.0,9.0,15.0,4.0,44.0,5,3,20,23
21900624,1610612759,Spurs,SAS,San Antonio,240:00,26.0,15.0,26.0,46.0,23.0,14.0,20.0,36.0,6,6,27,18
21900624,1610612737,Hawks,ATL,Atlanta,240:00,23.0,14.0,20.0,36.0,26.0,15.0,26.0,46.0,6,6,18,27
21900625,1610612742,Mavericks,DAL,Dallas,240:00,14.0,20.0,14.0,30.0,17.0,10.0,12.0,62.0,4,5,17,22
21900625,1610612757,Trail Blazers,POR,Portland,240:00,17.0,10.0,12.0,62.0,14.0,20.0,14.0,30.0,5,4,22,17
21900626,1610612746,Clippers,LAC,LA,240:00,24.0,12.0,10.0,64.0,18.0,24.0,13.0,52.0,2,4,29,26
21900626,1610612740,Pelicans,NOP,New Orleans,240:00,18.0,24.0,13.0,52.0,24.0,12.0,10.0,64.0,4,2,26,29
21900627,1610612751,Nets,BKN,Brooklyn,240:00,19.0,7.0,18.0,36.0,16.0,11.0,13.0,48.0,7,6,19,16
21900627,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,11.0,13.0,48.0,19.0,7.0,18.0,36.0,6,7,16,19
21900628,1610612738,Celtics,BOS,Boston,240:00,21.0,9.0,20.0,50.0,16.0,10.0,9.0,42.0,6,6,24,16
21900628,1610612756,Suns,PHX,Phoenix,240:00,16.0,10.0,9.0,42.0,21.0,9.0,20.0,50.0,6,6,16,24
21900629,1610612737,Hawks,ATL,Atlanta,240:00,18.0,11.0,10.0,52.0,23.0,17.0,15.0,64.0,6,8,20,18
21900629,1610612765,Pistons,DET,Detroit,240:00,23.0,17.0,15.0,64.0,18.0,11.0,10.0,52.0,8,6,18,20
21900630,1610612755,76ers,PHI,Philadelphia,240:00,12.0,8.0,20.0,38.0,8.0,11.0,5.0,38.0,6,5,19,18
21900630,1610612752,Knicks,NYK,New York,240:00,8.0,11.0,5.0,38.0,12.0,8.0,20.0,38.0,5,6,18,19
21900631,1610612739,Cavaliers,CLE,Cleveland,240:00,10.0,15.0,4.0,40.0,35.0,8.0,10.0,68.0,5,4,18,24
21900631,1610612741,Bulls,CHI,Chicago,240:00,35.0,8.0,10.0,68.0,10.0,15.0,4.0,40.0,4,5,24,18
21900632,1610612761,Raptors,TOR,Toronto,240:00,26.0,7.0,17.0,58.0,14.0,14.0,9.0,46.0,9,5,23,18
21900632,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,14.0,9.0,46.0,26.0,7.0,17.0,58.0,5,9,18,23
21900633,1610612747,Lakers,LAL,Los Angeles,240:00,22.0,24.0,14.0,54.0,19.0,4.0,15.0,52.0,9,4,27,26
21900633,1610612745,Rockets,HOU,Houston,240:00,19.0,4.0,15.0,52.0,22.0,24.0,14.0,54.0,4,9,26,27
21900634,1610612753,Magic,ORL,Orlando,240:00,13.0,8.0,7.0,54.0,18.0,6.0,10.0,46.0,5,2,12,13
21900634,1610612744,Warriors,GSW,Golden State,240:00,18.0,6.0,10.0,46.0,13.0,8.0,7.0,54.0,2,5,13,12
21900635,1610612757,Trail Blazers,POR,Portland,240:00,13.0,19.0,4.0,42.0,14.0,5.0,7.0,64.0,7,4,28,20
21900635,1610612760,Thunder,OKC,Oklahoma City,240:00,14.0,5.0,7.0,64.0,13.0,19.0,4.0,42.0,4,7,20,28
21900636,1610612758,Kings,SAC,Sacramento,240:00,11.0,5.0,14.0,52.0,14.0,10.0,10.0,56.0,3,4,23,14
21900636,1610612762,Jazz,UTA,Utah,240:00,14.0,10.0,10.0,56.0,11.0,5.0,14.0,52.0,4,3,14,23
21900637,1610612759,Spurs,SAS,San Antonio,240:00,14.0,7.0,14.0,34.0,19.0,17.0,9.0,42.0,4,3,18,19
21900637,1610612748,Heat,MIA,Miami,240:00,19.0,17.0,9.0,42.0,14.0,7.0,14.0,34.0,3,4,19,18
21900638,1610612754,Pacers,IND,Indiana,240:00,10.0,14.0,5.0,48.0,11.0,20.0,5.0,64.0,4,4,25,19
21900638,1610612743,Nuggets,DEN,Denver,240:00,11.0,20.0,5.0,64.0,10.0,14.0,5.0,48.0,4,4,19,25
21900639,1610612765,Pistons,DET,Detroit,240:00,27.0,18.0,6.0,48.0,22.0,13.0,8.0,50.0,5,6,18,23
21900639,1610612764,Wizards,WAS,Washington,240:00,22.0,13.0,8.0,50.0,27.0,18.0,6.0,48.0,6,5,23,18
21900640,1610612761,Raptors,TOR,Toronto,240:00,33.0,15.0,15.0,50.0,19.0,16.0,6.0,56.0,3,8,25,34
21900640,1610612737,Hawks,ATL,Atlanta,240:00,19.0,16.0,6.0,56.0,33.0,15.0,15.0,50.0,8,3,34,25
21900641,1610612751,Nets,BKN,Brooklyn,240:00,13.0,25.0,6.0,52.0,18.0,11.0,23.0,46.0,2,6,23,24
21900641,1610612755,76ers,PHI,Philadelphia,240:00,18.0,11.0,23.0,46.0,13.0,25.0,6.0,52.0,6,2,24,23
21900642,1610612753,Magic,ORL,Orlando,240:00,14.0,20.0,2.0,52.0,5.0,9.0,5.0,38.0,4,5,15,18
21900642,1610612766,Hornets,CHA,Charlotte,240:00,5.0,9.0,5.0,38.0,14.0,20.0,2.0,52.0,5,4,18,15
21900643,1610612739,Cavaliers,CLE,Cleveland,240:00,9.0,18.0,11.0,34.0,14.0,10.0,14.0,56.0,4,9,14,17
21900643,1610612752,Knicks,NYK,New York,240:00,14.0,10.0,14.0,56.0,9.0,18.0,11.0,34.0,9,4,17,14
21900644,1610612758,Kings,SAC,Sacramento,265:00,17.0,25.0,8.0,58.0,11.0,8.0,9.0,44.0,3,3,21,20
21900644,1610612748,Heat,MIA,Miami,265:00,11.0,8.0,9.0,44.0,17.0,25.0,8.0,58.0,3,3,20,21
21900645,1610612760,Thunder,OKC,Oklahoma City,240:00,18.0,9.0,13.0,44.0,22.0,7.0,13.0,64.0,6,7,18,23
21900645,1610612745,Rockets,HOU,Houston,240:00,22.0,7.0,13.0,64.0,18.0,9.0,13.0,44.0,7,6,23,18
21900646,1610612740,Pelicans,NOP,New Orleans,240:00,15.0,14.0,23.0,36.0,20.0,15.0,29.0,70.0,7,3,18,19
21900646,1610612763,Grizzlies,MEM,Memphis,240:00,20.0,15.0,29.0,70.0,15.0,14.0,23.0,36.0,3,7,19,18
21900647,1610612749,Bucks,MIL,Milwaukee,240:00,21.0,5.0,14.0,60.0,24.0,20.0,9.0,38.0,5,2,15,21
21900647,1610612741,Bulls,CHI,Chicago,240:00,24.0,20.0,9.0,38.0,21.0,5.0,14.0,60.0,2,5,21,15
21900648,1610612738,Celtics,BOS,Boston,240:00,28.0,24.0,25.0,62.0,16.0,14.0,11.0,52.0,5,8,26,23
21900648,1610612747,Lakers,LAL,Los Angeles,240:00,16.0,14.0,11.0,52.0,28.0,24.0,25.0,62.0,8,5,23,26
21900649,1610612743,Nuggets,DEN,Denver,240:00,10.0,19.0,7.0,50.0,11.0,21.0,4.0,44.0,1,5,18,11
21900649,1610612750,Timberwolves,MIN,Minnesota,240:00,11.0,21.0,4.0,44.0,10.0,19.0,7.0,50.0,5,1,11,18
21900650,1610612756,Suns,PHX,Phoenix,240:00,14.0,9.0,8.0,44.0,23.0,13.0,10.0,34.0,3,7,19,23
21900650,1610612759,Spurs,SAS,San Antonio,240:00,23.0,13.0,10.0,34.0,14.0,9.0,8.0,44.0,7,3,23,19
21900651,1610612754,Pacers,IND,Indiana,240:00,16.0,4.0,11.0,44.0,25.0,22.0,14.0,60.0,9,4,14,11
21900651,1610612762,Jazz,UTA,Utah,240:00,25.0,22.0,14.0,60.0,16.0,4.0,11.0,44.0,4,9,11,14
21900652,1610612757,Trail Blazers,POR,Portland,265:00,9.0,20.0,21.0,48.0,9.0,18.0,18.0,56.0,11,5,19,25
21900652,1610612744,Warriors,GSW,Golden State,265:00,9.0,18.0,18.0,56.0,9.0,20.0,21.0,48.0,5,11,25,19
21900653,1610612746,Clippers,LAC,LA,240:00,19.0,20.0,18.0,34.0,14.0,10.0,6.0,44.0,3,8,21,28
21900653,1610612742,Mavericks,DAL,Dallas,240:00,14.0,10.0,6.0,44.0,19.0,20.0,18.0,34.0,8,3,28,21
21900654,1610612765,Pistons,DET,Detroit,240:00,20.0,4.0,12.0,50.0,16.0,20.0,8.0,56.0,4,1,19,28
21900654,1610612758,Kings,SAC,Sacramento,240:00,16.0,20.0,8.0,56.0,20.0,4.0,12.0,50.0,1,4,28,19
21900655,1610612760,Thunder,OKC,Oklahoma City,240:00,18.0,2.0,11.0,54.0,24.0,15.0,9.0,54.0,7,3,17,25
21900655,1610612753,Magic,ORL,Orlando,240:00,24.0,15.0,9.0,54.0,18.0,2.0,11.0,54.0,3,7,25,17
21900656,1610612746,Clippers,LAC,LA,240:00,11.0,6.0,9.0,50.0,9.0,25.0,8.0,46.0,8,3,20,31
21900656,1610612737,Hawks,ATL,Atlanta,240:00,9.0,25.0,8.0,46.0,11.0,6.0,9.0,50.0,3,8,31,20
21900657,1610612738,Celtics,BOS,Boston,240:00,22.0,13.0,20.0,44.0,16.0,6.0,18.0,42.0,9,8,14,16
21900657,1610612763,Grizzlies,MEM,Memphis,240:00,16.0,6.0,18.0,42.0,22.0,13.0,20.0,44.0,8,9,16,14
21900658,1610612748,Heat,MIA,Miami,265:00,22.0,11.0,12.0,40.0,17.0,7.0,8.0,62.0,6,5,18,29
21900658,1610612764,Wizards,WAS,Washington,265:00,17.0,7.0,8.0,62.0,22.0,11.0,12.0,40.0,5,6,29,18
21900659,1610612747,Lakers,LAL,Los Angeles,240:00,25.0,21.0,12.0,42.0,16.0,17.0,2.0,36.0,8,4,14,23
21900659,1610612752,Knicks,NYK,New York,240:00,16.0,17.0,2.0,36.0,25.0,21.0,12.0,42.0,4,8,23,14
21900660,1610612761,Raptors,TOR,Toronto,240:00,16.0,14.0,21.0,52.0,15.0,9.0,20.0,18.0,2,6,19,23
21900660,1610612755,76ers,PHI,Philadelphia,240:00,15.0,9.0,20.0,18.0,16.0,14.0,21.0,52.0,6,2,23,19
21900661,1610612750,Timberwolves,MIN,Minnesota,240:00,15.0,19.0,6.0,48.0,25.0,19.0,14.0,56.0,3,2,25,22
21900661,1610612741,Bulls,CHI,Chicago,240:00,25.0,19.0,14.0,56.0,15.0,19.0,6.0,48.0,2,3,22,25
21900662,1610612743,Nuggets,DEN,Denver,240:00,22.0,15.0,22.0,56.0,16.0,16.0,24.0,54.0,6,7,21,16
21900662,1610612745,Rockets,HOU,Houston,240:00,16.0,16.0,24.0,54.0,22.0,15.0,22.0,56.0,7,6,16,21
21900663,1610612759,Spurs,SAS,San Antonio,240:00,10.0,8.0,4.0,46.0,16.0,15.0,15.0,46.0,4,3,23,21
21900663,1610612740,Pelicans,NOP,New Orleans,240:00,16.0,15.0,15.0,46.0,10.0,8.0,4.0,46.0,3,4,21,23
21900664,1610612756,Suns,PHX,Phoenix,240:00,10.0,13.0,9.0,40.0,13.0,8.0,8.0,58.0,3,8,20,20
21900664,1610612754,Pacers,IND,Indiana,240:00,13.0,8.0,8.0,58.0,10.0,13.0,9.0,40.0,8,3,20,20
21900665,1610612762,Jazz,UTA,Utah,240:00,14.0,17.0,17.0,56.0,10.0,10.0,10.0,46.0,3,5,19,23
21900665,1610612744,Warriors,GSW,Golden State,240:00,10.0,10.0,10.0,46.0,14.0,17.0,17.0,56.0,5,3,23,19
